R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=7E
2012/04/29, 00:00:10, 17.80, 17.8, 17.8, 1024.50, 1024.3, 1024.5, 35.441747, -66.005731, 4866.00, 0.00, 104.90, 10.45, 176.6, 9.9, 370.50, 0.00, 173.93, 168.97, 0.0, 58, 7.6, 60, 7.7, 56.000, 55.7, 56.9, 50.2768, 36.1040, 20.9699, 36.1083, 50.2778, 20.9825, 20.9825, 180.0, 11.5, 1525.3761, -0.0021, 280.7, 279.3, 283.1, 5.6244, 7.2, 6.9, 7E
2012/04/29, 00:01:10, 17.80, 17.8, 17.8, 1024.50, 1024.3, 1024.5, 35.438825, -66.005741, 4857.00, 0.00, 104.90, 10.60, 188.6, 10.1, 371.80, 0.00, 173.93, 168.97, 0.0, 59, 5.8, 61, 6.1, 55.700, 55.7, 56.1, 50.2749, 36.1038, 20.9684, 36.1080, 50.2761, 20.9803, 20.9803, 179.5, 11.7, 1525.3701, -0.0021, 294.4, 295.8, 281.8, 5.3148, 4.9, 4.5, 7E
2012/04/29, 00:02:10, 17.80, 17.8, 17.8, 1024.50, 1024.1, 1024.5, 35.435929, -66.005765, 4860.00, 0.00, 104.90, 10.34, 182.6, 9.8, 371.60, 0.00, 173.93, 168.97, 0.0, 55, 4.8, 58, 4.8, 55.700, 55.0, 55.5, 50.2731, 36.1033, 20.9672, 36.1076, 50.2749, 20.9770, 20.9770, 177.8, 11.5, 1525.3614, -0.0021, 302.8, 301.4, 291.6, 5.2347, 4.5, 4.3, 7E
2012/04/29, 00:03:10, 17.80, 17.8, 17.8, 1024.30, 1024.0, 1024.3, 35.433030, -66.005757, 4860.00, 0.00, 104.90, 10.50, 181.6, 10.4, 372.10, 0.00, 173.93, 168.97, 0.0, 58, 5.9, 60, 5.7, 55.000, 53.9, 54.5, 50.2712, 36.1040, 20.9646, 36.1082, 50.2712, 20.9749, 20.9749, 177.1, 11.4, 1525.3558, -0.0021, 296.9, 293.7, 304.5, 4.6974, 5.3, 5.2, 7E
2012/04/29, 00:04:10, 17.80, 17.8, 17.8, 1024.40, 1023.9, 1024.4, 35.430168, -66.005708, 4865.00, 0.00, 104.60, 10.19, 183.0, 9.9, 372.10, 0.00, 173.93, 168.97, 0.0, 62, 5.6, 66, 5.4, 53.900, 57.3, 57.0, 50.2669, 36.1038, 20.9607, 36.1081, 50.2669, 20.9723, 20.9723, 181.1, 11.4, 1525.3488, -0.0021, 302.6, 298.4, 301.2, 4.8874, 5.6, 5.4, 7E
2012/04/29, 00:05:10, 17.80, 17.8, 17.8, 1024.40, 1024.0, 1024.4, 35.427304, -66.005741, 4865.00, 0.00, 104.90, 10.37, 179.9, 10.7, 372.90, 0.00, 173.93, 168.97, 0.0, 69, 4.8, 70, 4.8, 57.300, 55.7, 56.1, 50.2647, 36.1048, 20.9574, 36.1091, 50.2647, 20.9689, 20.9689, 177.3, 11.7, 1525.3407, -0.0021, 309.7, 309.2, 302.0, 5.5924, 5.8, 5.7, 7E
2012/04/29, 00:06:10, 17.80, 17.8, 17.8, 1024.50, 1024.2, 1024.5, 35.424417, -66.005679, 4867.00, 0.00, 104.90, 10.23, 178.5, 10.6, 373.10, 0.00, 173.93, 168.97, 0.0, 61, 6.0, 60, 5.9, 55.700, 55.7, 56.1, 50.2602, 36.1045, 20.9535, 36.1088, 50.2602, 20.9655, 20.9655, 177.8, 11.7, 1525.3313, -0.0021, 294.6, 294.2, 305.8, 6.0265, 5.7, 5.8, 7E
2012/04/29, 00:07:10, 17.80, 17.8, 17.8, 1024.60, 1024.2, 1024.6, 35.421549, -66.005664, 4870.00, 0.00, 104.90, 10.68, 177.4, 9.6, 373.00, 0.00, 173.93, 168.97, 0.0, 52, 5.2, 57, 5.2, 55.700, 55.7, 56.9, 50.2528, 36.1054, 20.9454, 36.1096, 50.2545, 20.9626, 20.9626, 179.2, 11.7, 1525.3244, -0.0021, 294.3, 291.3, 298.2, 5.7662, 5.0, 4.6, 7E
2012/04/29, 00:08:10, 17.80, 17.8, 17.8, 1024.60, 1024.2, 1024.6, 35.418633, -66.005657, 4879.00, 0.00, 104.60, 10.73, 178.4, 11.0, 373.00, 0.00, 173.93, 168.97, 0.0, 54, 6.5, 59, 6.4, 56.100, 56.1, 56.6, 50.2521, 36.1062, 20.9437, 36.1101, 50.2521, 20.9597, 20.9597, 179.2, 11.7, 1525.3171, -0.0021, 292.7, 288.6, 298.8, 5.5263, 6.1, 5.7, 7E
2012/04/29, 00:09:10, 17.80, 17.8, 17.8, 1024.60, 1024.2, 1024.6, 35.415717, -66.005670, 4880.00, 0.00, 104.60, 10.47, 189.4, 10.8, 372.50, 0.00, 173.93, 168.97, 0.0, 54, 6.4, 53, 6.7, 56.100, 57.4, 57.3, 50.2479, 36.1060, 20.9400, 36.1103, 50.2479, 20.9569, 20.9569, 180.4, 11.5, 1525.3098, -0.0021, 288.8, 292.3, 299.2, 4.7381, 4.7, 4.6, 7E
