R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=7E
2012/05/02, 00:00:10, 17.80, 17.8, 17.8, 1024.20, 1024.0, 1024.2, 32.996650, -65.741224, 4812.00, 0.00, 55.20, 0.06, 41.3, 0.8, 310.30, 0.00, 174.04, 169.11, 0.0, 141, 3.8, 143, 3.5, 55.200, 55.2, 55.3, 50.5134, 36.3852, 20.8645, 36.3894, 50.5134, 20.7451, 20.7451, 20.0, 11.5, 1525.0497, -0.0021, 169.0, 166.4, 157.0, 3.8569, 3.7, 4.0, 7E
2012/05/02, 00:01:10, 17.80, 17.8, 17.8, 1024.20, 1023.9, 1024.2, 32.996752, -65.741237, 4812.00, 0.00, 54.60, -0.06, 207.9, 0.4, 311.30, 0.00, 174.04, 169.11, 0.0, 130, 3.2, 130, 2.6, 55.700, 55.7, 55.9, 50.5032, 36.3857, 20.8543, 36.3899, 50.4974, 20.7516, 20.7516, 20.3, 11.3, 1525.0673, -0.0021, 147.0, 147.5, 155.5, 3.5066, 2.5, 3.1, 7E
2012/05/02, 00:02:10, 17.80, 17.8, 17.8, 1024.20, 1023.9, 1024.2, 32.996823, -65.741236, 4812.00, 0.00, 55.20, -0.09, 217.8, 0.6, 310.60, 0.00, 174.04, 169.11, 0.0, 135, 2.9, 140, 2.8, 55.900, 55.9, 55.8, 50.5242, 36.3874, 20.8722, 36.3916, 50.5146, 20.7578, 20.7578, 20.0, 11.4, 1525.0852, -0.0021, 154.4, 149.0, 146.6, 2.8945, 2.6, 2.8, 7E
2012/05/02, 00:03:10, 17.80, 17.7, 17.8, 1024.20, 1024.0, 1024.2, 32.996905, -65.741240, 4813.00, 0.00, 55.10, -0.06, 313.8, 0.8, 310.60, 0.00, 174.04, 169.11, 0.0, 141, 2.0, 144, 2.1, 55.700, 55.7, 56.0, 50.5091, 36.3846, 20.8611, 36.3889, 50.5151, 20.7626, 20.7626, 19.7, 10.7, 1525.0973, -0.0021, 159.6, 156.5, 144.0, 3.1728, 2.5, 2.4, 7E
2012/05/02, 00:04:11, 17.80, 17.7, 17.8, 1024.20, 1024.0, 1024.2, 32.996995, -65.741227, 4812.00, 0.00, 55.10, -0.06, 333.7, 0.5, 311.50, 0.00, 174.04, 169.11, 0.0, 144, 1.9, 146, 1.8, 56.400, 56.4, 56.2, 50.5336, 36.3875, 20.8809, 36.3918, 50.5232, 20.7666, 20.7666, 20.2, 11.0, 1525.1097, -0.0021, 164.9, 162.9, 154.0, 2.6050, 2.1, 2.2, 7E
2012/05/02, 00:05:11, 17.80, 17.8, 17.8, 1024.30, 1024.0, 1024.3, 32.997090, -65.741201, 4812.00, 0.00, 54.80, -0.03, 28.4, 0.4, 312.00, 0.00, 174.04, 169.11, 0.0, 131, 1.5, 136, 1.5, 56.800, 56.8, 57.5, 50.5094, 36.3856, 20.8602, 36.3899, 50.5106, 20.7705, 20.7705, 19.7, 11.1, 1525.1180, -0.0020, 163.3, 158.5, 170.5, 2.0234, 1.7, 1.6, 7E
2012/05/02, 00:06:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997191, -65.741169, 4812.00, 0.00, 55.20, -0.04, 358.3, 0.7, 312.40, 0.00, 174.04, 169.11, 0.0, 135, 1.3, 151, 1.7, 57.500, 57.5, 57.9, 50.4980, 36.3844, 20.8508, 36.3887, 50.5045, 20.7711, 20.7711, 19.6, 10.4, 1525.1190, -0.0021, 172.8, 160.2, 159.2, 1.6008, 2.1, 1.6, 7E
2012/05/02, 00:07:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997290, -65.741141, 4812.00, 0.00, 55.20, -0.06, 27.7, 0.6, 311.80, 0.00, 174.04, 169.11, 0.0, 161, 3.1, 160, 2.9, 57.400, 57.4, 57.2, 50.5141, 36.3867, 20.8633, 36.3910, 50.5126, 20.7689, 20.7689, 20.7, 10.6, 1525.1162, -0.0020, 183.4, 183.8, 162.1, 1.4770, 3.2, 3.4, 7E
2012/05/02, 00:08:10, 17.80, 17.8, 17.8, 1024.30, 1024.0, 1024.3, 32.997374, -65.741090, 4810.00, 0.00, 55.50, -0.12, 46.9, 0.6, 311.10, 0.00, 174.04, 169.11, 0.0, 145, 2.9, 144, 3.1, 56.400, 56.4, 56.6, 50.4911, 36.3825, 20.8465, 36.3868, 50.4911, 20.7603, 20.7603, 20.1, 11.0, 1525.0879, -0.0020, 169.6, 170.5, 178.9, 2.3411, 3.3, 3.1, 7E
2012/05/02, 00:09:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997445, -65.741041, 4810.00, 0.00, 55.20, -0.14, 236.0, 0.5, 311.40, 0.00, 174.04, 169.11, 0.0, 151, 1.9, 167, 2.5, 57.100, 57.1, 57.1, 50.4721, 36.3827, 20.8283, 36.3869, 50.4726, 20.7505, 20.7505, 20.3, 11.0, 1525.0614, -0.0020, 183.8, 164.9, 171.8, 2.3618, 2.3, 1.8, 7E
2012/05/02, 00:10:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997508, -65.740992, 4810.00, 0.00, 55.10, -0.10, 322.4, 0.5, 311.50, 0.00, 174.04, 169.11, 0.0, 144, 2.4, 141, 2.6, 57.300, 57.3, 57.5, 50.4073, 36.3785, 20.7718, 36.3828, 50.4258, 20.7424, 20.7424, 19.6, 11.0, 1525.0346, -0.0020, 159.9, 162.2, 161.5, 2.4996, 2.8, 2.6, 7E
2012/05/02, 00:11:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997576, -65.740942, 4810.00, 0.00, 55.20, -0.04, 326.7, 0.7, 311.70, 0.00, 174.04, 169.11, 0.0, 150, 2.7, 141, 2.5, 57.600, 57.6, 59.3, 50.3718, 36.3774, 20.7394, 36.3817, 50.3824, 20.7329, 20.7329, 19.5, 10.7, 1525.0090, -0.0021, 159.4, 167.2, 157.0, 2.8649, 2.8, 3.0, 7E
2012/05/02, 00:12:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997667, -65.740889, 4810.00, 0.00, 55.20, -0.09, 352.5, 0.8, 311.90, 0.00, 174.04, 169.11, 0.0, 109, 1.9, 116, 1.5, 58.300, 58.3, 58.2, 50.3849, 36.3794, 20.7495, 36.3837, 50.3816, 20.7255, 20.7255, 20.3, 11.0, 1524.9901, -0.0020, 144.8, 137.3, 163.3, 2.8858, 1.9, 2.2, 7E
2012/05/02, 00:13:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997758, -65.740835, 4809.00, 0.00, 55.20, -0.03, 61.2, 0.6, 312.20, 0.00, 174.04, 169.11, 0.0, 104, 1.0, 106, 1.4, 58.300, 58.3, 58.8, 50.3930, 36.3797, 20.7568, 36.3840, 50.3910, 20.7191, 20.7191, 19.9, 11.3, 1524.9738, -0.0020, 138.2, 140.9, 158.7, 2.0523, 1.3, 0.9, 7E
2012/05/02, 00:14:10, 17.80, 17.8, 17.8, 1024.30, 1024.1, 1024.3, 32.997849, -65.740779, 4809.00, 0.00, 55.60, 0.02, 51.9, 0.6, 312.30, 0.00, 174.04, 169.11, 0.0, 105, 2.9, 104, 2.9, 57.400, 57.4, 57.5, 50.3775, 36.3787, 20.7433, 36.3830, 50.3788, 20.7124, 20.7124, 19.8, 10.7, 1524.9540, -0.0020, 130.5, 131.2, 171.3, 0.9998, 2.8, 2.8, 7E
2012/05/02, 00:15:10, 17.80, 17.8, 17.8, 1024.40, 1024.1, 1024.4, 32.997950, -65.740723, 4809.00, 0.00, 55.10, 0.06, 66.9, 0.5, 312.30, 0.00, 174.04, 169.11, 0.0, 102, 1.4, 107, 1.1, 57.300, 57.3, 57.1, 50.3659, 36.3785, 20.7325, 36.3828, 50.3689, 20.7063, 20.7063, 19.9, 10.7, 1524.9371, -0.0020, 141.9, 132.9, 136.4, 1.6608, 1.0, 1.3, 7E
2012/05/02, 00:16:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998049, -65.740673, 4808.00, 0.00, 55.10, 0.08, 148.8, 0.3, 312.90, 0.00, 174.04, 169.11, 0.0, 132, 1.3, 134, 1.4, 57.000, 57.0, 56.6, 50.3634, 36.3791, 20.7295, 36.3833, 50.3595, 20.7015, 20.7015, 20.4, 10.6, 1524.9246, -0.0020, 155.7, 153.1, 120.7, 1.6065, 1.2, 1.1, 7E
2012/05/02, 00:17:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998152, -65.740618, 4808.00, 0.00, 54.90, 0.01, 17.1, 0.9, 313.50, 0.00, 174.04, 169.11, 0.0, 133, 2.1, 128, 1.6, 57.300, 57.3, 57.1, 50.3617, 36.3792, 20.7277, 36.3835, 50.3632, 20.6955, 20.6955, 19.4, 10.7, 1524.9090, -0.0020, 158.6, 160.5, 165.8, 1.8865, 1.9, 2.4, 7E
2012/05/02, 00:18:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998233, -65.740574, 4807.00, 0.00, 55.20, -0.04, 32.9, 0.5, 315.70, 0.00, 174.04, 169.11, 0.0, 130, 2.6, 123, 2.4, 58.300, 58.3, 58.5, 50.3563, 36.3786, 20.7234, 36.3828, 50.3563, 20.6895, 20.6895, 20.0, 10.4, 1524.8918, -0.0020, 149.5, 155.4, 156.3, 1.7381, 2.5, 2.7, 7E
2012/05/02, 00:19:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998333, -65.740552, 4807.00, 0.00, 55.30, -0.02, 42.0, 0.6, 316.90, 0.00, 174.04, 169.11, 0.0, 128, 3.9, 117, 2.4, 57.500, 57.5, 57.8, 50.3494, 36.3782, 20.7173, 36.3824, 50.3509, 20.6864, 20.6864, 20.5, 11.1, 1524.8832, -0.0020, 144.9, 152.8, 159.4, 1.9878, 2.4, 4.0, 7E
2012/05/02, 00:20:10, 17.80, 17.8, 17.8, 1024.30, 1024.2, 1024.3, 32.998444, -65.740521, 4807.00, 0.00, 55.20, 0.03, 57.1, 1.1, 317.40, 0.00, 174.04, 169.11, 0.0, 134, 3.9, 137, 3.0, 56.400, 56.4, 56.5, 50.3310, 36.3777, 20.7004, 36.3820, 50.3349, 20.6848, 20.6848, 20.2, 11.0, 1524.8783, -0.0020, 167.9, 162.4, 155.0, 3.3509, 3.2, 4.0, 7E
2012/05/02, 00:21:10, 17.80, 17.8, 17.8, 1024.40, 1024.1, 1024.4, 32.998560, -65.740494, 4807.00, 0.00, 55.60, 0.08, 2.8, 0.5, 318.50, 0.00, 174.04, 169.11, 0.0, 127, 3.0, 126, 2.2, 56.300, 56.3, 56.3, 50.3258, 36.3788, 20.6942, 36.3831, 50.3268, 20.6815, 20.6815, 19.9, 11.5, 1524.8702, -0.0020, 150.1, 149.9, 150.9, 3.4866, 2.4, 3.2, 7E
2012/05/02, 00:22:10, 17.80, 17.8, 17.8, 1024.40, 1024.1, 1024.4, 32.998650, -65.740472, 4806.00, 0.00, 55.50, -0.17, 359.7, 0.5, 318.00, 0.00, 174.04, 169.11, 0.0, 118, 3.0, 111, 2.2, 57.600, 57.6, 57.2, 50.3521, 36.3796, 20.7183, 36.3838, 50.3489, 20.6794, 20.6794, 19.9, 11.3, 1524.8665, -0.0020, 135.7, 141.0, 147.7, 3.2187, 2.4, 3.2, 7E
2012/05/02, 00:23:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998724, -65.740459, 4806.00, 0.00, 55.50, -0.13, 351.7, 0.6, 316.40, 0.00, 174.04, 169.11, 0.0, 127, 2.5, 125, 1.9, 56.000, 56.0, 56.2, 50.3430, 36.3786, 20.7108, 36.3828, 50.3477, 20.6787, 20.6787, 20.3, 11.4, 1524.8633, -0.0020, 150.1, 150.8, 145.6, 3.0992, 2.2, 2.8, 7E
2012/05/02, 00:24:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.998802, -65.740425, 4805.00, 0.00, 55.30, -0.19, 38.5, 0.4, 315.90, 0.00, 174.04, 169.11, 0.0, 144, 3.4, 148, 4.0, 59.100, 59.1, 58.1, 50.3283, 36.3781, 20.6974, 36.3823, 50.3339, 20.6772, 20.6772, 19.2, 11.5, 1524.8588, -0.0020, 170.0, 166.2, 146.2, 2.3394, 4.1, 3.5, 7E
2012/05/02, 00:25:10, 17.80, 17.8, 17.8, 1024.50, 1024.2, 1024.5, 32.998880, -65.740392, 4805.00, 0.00, 55.50, -0.10, 62.5, 0.7, 314.40, 0.00, 174.04, 169.11, 0.0, 144, 3.1, 145, 3.2, 55.800, 55.8, 55.7, 50.3548, 36.3805, 20.7197, 36.3844, 50.3447, 20.6758, 20.6758, 20.5, 11.7, 1524.8568, -0.0020, 171.8, 170.7, 169.0, 2.5645, 3.3, 3.2, 7E
2012/05/02, 00:26:11, 17.80, 17.8, 17.8, 1024.40, 1024.3, 1024.4, 32.998963, -65.740351, 4805.00, 0.00, 55.30, -0.06, 49.5, 0.7, 313.90, 0.00, 174.04, 169.11, 0.0, 149, 2.6, 149, 3.5, 57.000, 57.0, 56.5, 50.3563, 36.3798, 20.7220, 36.3840, 50.3529, 20.6727, 20.6727, 20.2, 11.3, 1524.8483, -0.0020, 173.9, 175.1, 168.9, 3.3779, 3.7, 2.8, 7E
2012/05/02, 00:27:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999044, -65.740304, 4804.00, 0.00, 55.50, -0.11, 200.5, 0.2, 312.80, 0.00, 174.04, 169.11, 0.0, 137, 2.1, 130, 1.9, 55.700, 55.7, 55.8, 50.3406, 36.3785, 20.7086, 36.3827, 50.3406, 20.6713, 20.6713, 19.8, 11.4, 1524.8428, -0.0020, 148.3, 155.4, 163.0, 2.4360, 1.8, 2.0, 7E
2012/05/02, 00:28:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999129, -65.740240, 4803.00, 0.00, 55.50, -0.03, 31.7, 0.7, 312.50, 0.00, 174.04, 169.11, 0.0, 136, 4.9, 132, 3.7, 58.500, 58.5, 57.3, 50.3209, 36.3781, 20.6904, 36.3823, 50.3339, 20.6678, 20.6678, 19.7, 11.0, 1524.8330, -0.0020, 156.6, 159.1, 162.2, 2.5546, 3.9, 5.1, 7E
2012/05/02, 00:29:10, 17.80, 17.8, 17.8, 1024.50, 1024.2, 1024.5, 32.999228, -65.740202, 4804.00, 0.00, 55.30, -0.08, 50.0, 0.5, 312.00, 0.00, 174.04, 169.11, 0.0, 138, 3.0, 139, 2.9, 55.800, 55.8, 56.3, 50.3175, 36.3783, 20.6869, 36.3826, 50.3074, 20.6646, 20.6646, 20.0, 10.7, 1524.8251, -0.0020, 164.4, 163.0, 154.3, 2.8235, 3.0, 3.1, 7E
2012/05/02, 00:30:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999314, -65.740152, 4803.00, 0.00, 55.50, -0.17, 341.8, 0.9, 312.10, 0.00, 174.04, 169.11, 0.0, 136, 3.0, 126, 2.1, 57.400, 57.4, 57.7, 50.3226, 36.3781, 20.6920, 36.3823, 50.3297, 20.6642, 20.6642, 19.6, 11.3, 1524.8231, -0.0020, 149.0, 156.7, 153.0, 3.7878, 2.5, 3.5, 7E
2012/05/02, 00:31:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999402, -65.740111, 4802.00, 0.00, 55.50, -0.01, 32.8, 0.4, 311.90, 0.00, 174.04, 169.11, 0.0, 121, 2.4, 127, 2.4, 56.700, 56.7, 56.7, 50.3032, 36.3782, 20.6735, 36.3824, 50.3081, 20.6619, 20.6619, 20.3, 11.1, 1524.8172, -0.0020, 152.5, 146.4, 155.4, 2.4023, 2.5, 2.5, 7E
2012/05/02, 00:32:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999487, -65.740070, 4802.00, 0.00, 55.30, -0.05, 52.9, 0.5, 311.30, 0.00, 174.04, 169.11, 0.0, 132, 3.0, 119, 2.4, 59.800, 59.8, 60.0, 50.3025, 36.3786, 20.6723, 36.3829, 50.3025, 20.6608, 20.6608, 19.8, 11.4, 1524.8146, -0.0020, 145.2, 156.6, 158.7, 2.8769, 2.4, 3.0, 7E
2012/05/02, 00:33:11, 17.80, 17.8, 17.8, 1024.40, 1024.1, 1024.4, 32.999576, -65.740032, 4802.00, 0.00, 55.20, 0.00, 10.7, 0.8, 311.00, 0.00, 174.04, 169.11, 0.0, 136, 3.2, 132, 2.7, 56.600, 56.6, 56.5, 50.3516, 36.3813, 20.7158, 36.3855, 50.3455, 20.6595, 20.6595, 20.3, 11.4, 1524.8139, -0.0020, 157.6, 160.2, 149.8, 2.7893, 3.0, 3.5, 7E
2012/05/02, 00:34:10, 17.80, 17.8, 17.8, 1024.40, 1024.1, 1024.4, 32.999663, -65.740002, 4802.00, 0.00, 55.30, 0.01, 1.3, 0.6, 311.20, 0.00, 174.04, 169.11, 0.0, 163, 2.7, 157, 3.0, 59.300, 59.3, 58.7, 50.3142, 36.3778, 20.6844, 36.3820, 50.3142, 20.6617, 20.6617, 20.1, 11.3, 1524.8160, -0.0020, 178.1, 183.2, 154.0, 2.9972, 3.3, 3.0, 7E
2012/05/02, 00:35:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999757, -65.739950, 4801.00, 0.00, 55.30, -0.15, 122.1, 0.5, 311.30, 0.00, 174.04, 169.11, 0.0, 146, 3.7, 144, 4.1, 57.300, 57.3, 57.4, 50.3096, 36.3787, 20.6790, 36.3829, 50.3202, 20.6640, 20.6640, 19.9, 11.7, 1524.8236, -0.0020, 167.2, 169.3, 161.8, 2.5359, 3.9, 3.5, 7E
2012/05/02, 00:36:10, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999845, -65.739902, 4800.00, 0.00, 55.20, -0.02, 25.5, 0.3, 311.70, 0.00, 174.04, 169.11, 0.0, 140, 3.7, 141, 3.0, 58.800, 58.8, 58.7, 50.3376, 36.3821, 20.7015, 36.3864, 50.3091, 20.6647, 20.6647, 20.2, 11.7, 1524.8251, -0.0020, 164.1, 162.4, 167.4, 3.7430, 3.1, 3.8, 7E
2012/05/02, 00:37:11, 17.80, 17.8, 17.8, 1024.40, 1024.2, 1024.4, 32.999941, -65.739855, 4800.00, 0.00, 55.30, 0.14, 64.9, 0.9, 311.80, 0.00, 174.04, 169.11, 0.0, 126, 2.6, 120, 1.9, 58.400, 58.4, 57.8, 50.3652, 36.3817, 20.7282, 36.3859, 50.3634, 20.6641, 20.6641, 20.1, 11.7, 1524.8280, -0.0020, 155.0, 156.8, 165.5, 3.3881, 1.8, 2.6, 7E
2012/05/02, 00:38:11, 17.80, 17.8, 17.8, 1024.50, 1024.2, 1024.5, 33.000022, -65.739806, 4800.00, 0.00, 55.30, -0.03, 59.0, 0.4, 311.00, 0.00, 174.04, 169.11, 0.0, 117, 3.3, 111, 2.7, 56.100, 56.1, 56.1, 50.3543, 36.3803, 20.7195, 36.3845, 50.3595, 20.6631, 20.6631, 19.3, 11.7, 1524.8238, -0.0020, 135.6, 140.6, 150.1, 2.8428, 2.6, 3.3, 7E
2012/05/02, 00:39:10, 17.80, 17.8, 17.8, 1024.30, 1024.2, 1024.3, 33.000107, -65.739774, 4799.00, 0.00, 55.50, -0.04, 162.6, 0.3, 312.10, 0.00, 174.04, 169.11, 0.0, 116, 2.9, 111, 2.4, 56.500, 56.5, 57.5, 50.3273, 36.3786, 20.6959, 36.3828, 50.3273, 20.6621, 20.6621, 20.2, 11.3, 1524.8180, -0.0020, 129.4, 134.7, 134.1, 2.8196, 2.3, 2.8, 7E
