R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=62
2012/04/19, 00:11:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672260, , , 70.40, 0.00, 243.4, 0.0, 338.90, 0.00, 12.32, 11.70, 0.0, 114, 2.5, 101, 1.6, 66.700, 66.7, 66.8, 44.3520, 31.3819, 20.9546, 31.3856, 44.3520, 10.9038, 10.9038, 24.6, 11.5, 1488.6688, 126.2, 138.9, 160.9, 2.6941, 1.6, 2.5, 62
2012/04/19, 00:12:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.80, 0.02, 53.1, 0.0, 338.40, 0.00, 12.32, 11.70, 0.0, 93, 1.9, 101, 1.9, 67.000, 67.0, 66.9, 44.3538, 31.3826, 20.9555, 31.3863, 44.3538, 10.8995, 10.8995, 24.3, 11.5, 1488.6534, 126.4, 118.0, 144.7, 2.0345, 1.9, 1.9, 62
2012/04/19, 00:13:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.80, 0.03, 90.0, 0.0, 338.40, 0.00, 12.32, 11.70, 0.0, 125, 2.9, 119, 3.7, 67.300, 67.3, 67.1, 44.3549, 31.3835, 20.9555, 31.3872, 44.3549, 10.8958, 10.8958, 24.3, 11.1, 1488.6398, 144.2, 149.9, 146.7, 1.7422, 3.7, 2.9, 62
2012/04/19, 00:14:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672260, , , 71.10, 0.03, 90.0, 0.0, 338.30, 0.00, 12.32, 11.70, 0.0, 122, 2.6, 118, 2.2, 66.800, 66.8, 66.8, 44.3560, 31.3838, 20.9563, 31.3875, 44.3560, 10.8934, 10.8934, 24.4, 11.7, 1488.6321, 143.2, 146.8, 147.2, 2.5686, 2.2, 2.6, 62
2012/04/19, 00:15:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 71.10, 0.02, 225.0, 0.0, 337.70, 0.00, 12.32, 11.70, 0.0, 128, 2.0, 133, 2.7, 66.900, 66.9, 66.8, 44.3570, 31.3848, 20.9561, 31.3884, 44.3570, 10.8922, 10.8922, 24.4, 11.3, 1488.6296, 158.1, 152.7, 140.3, 1.6587, 2.7, 2.0, 62
2012/04/19, 00:16:01, 9.30, 9.3, 9.3, 1021.90, 1021.5, 1021.9, 41.523952, -70.672263, , , 71.10, 0.03, 128.7, 0.0, 337.50, 0.00, 12.32, 11.70, 0.0, 136, 2.3, 137, 1.9, 67.000, 67.0, 66.9, 44.3591, 31.3859, 20.9568, 31.3896, 44.3591, 10.8921, 10.8921, 23.9, 11.0, 1488.6290, 161.7, 160.4, 150.7, 2.4172, 1.9, 2.3, 62
2012/04/19, 00:17:01, 9.30, 9.3, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672263, , , 70.80, 0.02, 180.0, 0.0, 338.10, 0.00, 12.32, 11.70, 0.0, 137, 3.1, 131, 3.0, 67.000, 67.0, 67.0, 44.3605, 31.3864, 20.9575, 31.3902, 44.3605, 10.8913, 10.8913, 24.1, 11.1, 1488.6282, 155.8, 161.5, 160.9, 2.3014, 3.0, 3.1, 62
2012/04/19, 00:18:01, 9.30, 9.2, 9.3, 1021.80, 1021.4, 1021.8, 41.523951, -70.672261, , , 71.10, 0.02, 18.4, 0.0, 337.30, 0.00, 12.32, 11.70, 0.0, 137, 3.6, 130, 3.0, 66.200, 66.2, 66.3, 44.3614, 31.3871, 20.9575, 31.3909, 44.3614, 10.8896, 10.8896, 24.3, 11.1, 1488.6226, 155.1, 161.8, 163.4, 3.0098, 3.0, 3.6, 62
2012/04/19, 00:19:01, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672262, , , 70.80, 0.02, 180.0, 0.0, 337.10, 0.00, 12.32, 11.70, 0.0, 116, 2.0, 124, 3.1, 66.400, 66.4, 66.3, 44.3631, 31.3883, 20.9578, 31.3920, 44.3631, 10.8874, 10.8874, 24.3, 11.0, 1488.6159, 149.1, 140.7, 161.2, 3.0563, 3.1, 2.0, 62
2012/04/19, 00:20:01, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672260, , , 70.80, 0.00, 315.0, 0.0, 336.80, 0.00, 12.32, 11.70, 0.0, 126, 2.1, 121, 2.0, 66.500, 66.5, 66.4, 44.3642, 31.3891, 20.9579, 31.3928, 44.3642, 10.8856, 10.8856, 24.6, 11.0, 1488.6102, 146.3, 151.0, 148.8, 2.6760, 2.0, 2.1, 62
2012/04/19, 00:21:01, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672260, , , 71.10, 0.02, 45.0, 0.0, 336.30, 0.00, 12.32, 11.70, 0.0, 118, 1.4, 120, 1.4, 66.500, 66.5, 66.4, 44.3649, 31.3893, 20.9584, 31.3930, 44.3649, 10.8836, 10.8836, 24.6, 11.4, 1488.6031, 145.6, 143.2, 143.5, 1.9521, 1.4, 1.4, 62
2012/04/19, 00:22:01, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672261, , , 70.40, -0.13, 315.0, 0.0, 335.30, 0.00, 12.32, 11.70, 0.0, 118, 2.0, 110, 2.4, 66.300, 66.3, 66.6, 44.3667, 31.3907, 20.9584, 31.3944, 44.3667, 10.8812, 10.8812, 24.6, 11.4, 1488.5993, 135.4, 143.0, 152.7, 1.2653, 2.4, 2.0, 62
2012/04/19, 00:23:01, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.40, 0.01, 90.0, 0.0, 334.40, 0.00, 12.32, 11.70, 0.0, 112, 2.1, 121, 2.3, 66.200, 66.2, 66.2, 44.3680, 31.3914, 20.9589, 31.3951, 44.3680, 10.8796, 10.8796, 24.5, 10.8, 1488.5931, 146.5, 137.1, 142.0, 2.1315, 2.3, 2.1, 62
2012/04/19, 00:24:02, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.10, 0.01, 180.0, 0.0, 332.70, 0.00, 12.32, 11.70, 0.0, 139, 2.1, 138, 2.6, 65.900, 65.9, 65.9, 44.3693, 31.3924, 20.9590, 31.3960, 44.3693, 10.8775, 10.8775, 24.6, 11.4, 1488.5849, 163.3, 164.0, 153.5, 1.9648, 2.6, 2.1, 62
2012/04/19, 00:25:02, 9.30, 9.2, 9.3, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.10, 0.00, 135.0, 0.0, 330.70, 0.00, 12.32, 11.70, 0.0, 136, 3.5, 140, 3.5, 66.100, 66.1, 65.9, 44.3704, 31.3929, 20.9595, 31.3965, 44.3704, 10.8758, 10.8758, 24.6, 11.3, 1488.5787, 165.4, 161.1, 156.9, 2.0199, 3.5, 3.5, 62
2012/04/19, 00:26:02, 9.30, 9.2, 9.3, 1021.80, 1021.5, 1021.8, 41.523951, -70.672261, , , 70.40, 0.03, 326.3, 0.0, 328.90, 0.00, 12.32, 11.70, 0.0, 130, 2.3, 118, 1.6, 65.600, 65.6, 65.6, 44.3712, 31.3935, 20.9595, 31.3972, 44.3712, 10.8739, 10.8739, 24.6, 11.0, 1488.5735, 143.4, 155.0, 152.4, 2.7275, 1.6, 2.3, 62
2012/04/19, 00:27:02, 9.30, 9.2, 9.3, 1021.80, 1021.5, 1021.8, 41.523951, -70.672261, , , 71.40, 0.02, 180.0, 0.0, 325.80, 0.00, 12.32, 11.70, 0.0, 132, 3.2, 131, 3.1, 65.900, 65.9, 65.8, 44.3732, 31.3950, 20.9596, 31.3987, 44.3732, 10.8719, 10.8719, 24.5, 10.8, 1488.5701, 156.2, 156.9, 149.4, 2.2288, 3.1, 3.2, 62
2012/04/19, 00:28:02, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672261, , , 70.10, 0.03, 225.0, 0.0, 323.50, 0.00, 12.32, 11.70, 0.0, 115, 1.7, 136, 1.7, 65.900, 65.9, 65.8, 44.3741, 31.3950, 20.9605, 31.3987, 44.3741, 10.8698, 10.8698, 24.6, 10.8, 1488.5635, 161.2, 139.8, 157.8, 2.3891, 1.7, 1.7, 62
2012/04/19, 00:29:02, 9.20, 9.2, 9.2, 1021.80, 1021.5, 1021.8, 41.523951, -70.672261, , , 71.10, 0.01, 279.5, 0.0, 320.10, 0.00, 12.32, 11.70, 0.0, 139, 2.9, 132, 2.8, 66.600, 66.6, 65.8, 44.3748, 31.3959, 20.9601, 31.3996, 44.3748, 10.8679, 10.8679, 24.6, 10.8, 1488.5569, 157.3, 163.9, 159.5, 2.0532, 2.8, 2.9, 62
2012/04/19, 00:30:02, 9.20, 9.2, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672262, , , 71.10, 0.01, 71.6, 0.0, 317.60, 0.00, 12.32, 11.70, 0.0, 140, 3.6, 147, 3.5, 66.400, 66.4, 66.3, 44.3762, 31.3968, 20.9604, 31.4004, 44.3762, 10.8651, 10.8651, 24.4, 10.4, 1488.5484, 172.2, 164.9, 159.7, 2.6090, 3.5, 3.6, 62
2012/04/19, 00:31:02, 9.20, 9.2, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 71.10, 0.00, 180.0, 0.0, 315.30, 0.00, 12.32, 11.70, 0.0, 135, 3.4, 137, 3.5, 67.700, 67.7, 67.6, 44.3775, 31.3979, 20.9603, 31.4015, 44.3775, 10.8623, 10.8623, 24.7, 10.4, 1488.5382, 162.4, 160.1, 164.7, 2.9975, 3.5, 3.4, 62
2012/04/19, 00:32:02, 9.20, 9.1, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.80, 0.01, 76.0, 0.0, 313.30, 0.00, 12.32, 11.70, 0.0, 133, 3.1, 137, 2.9, 66.700, 66.7, 66.6, 44.3782, 31.3982, 20.9605, 31.4020, 44.3782, 10.8583, 10.8583, 24.6, 10.4, 1488.5270, 162.5, 158.1, 164.4, 3.2919, 2.9, 3.1, 62
2012/04/19, 00:33:02, 9.20, 9.1, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.10, 0.00, 135.0, 0.0, 310.80, 0.00, 12.32, 11.70, 0.0, 144, 3.5, 146, 3.7, 66.700, 66.7, 66.6, 44.3793, 31.3989, 20.9608, 31.4026, 44.3793, 10.8532, 10.8532, 24.6, 10.7, 1488.5088, 171.4, 169.1, 159.9, 2.7106, 3.7, 3.5, 62
2012/04/19, 00:34:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523952, -70.672262, , , 70.80, 0.02, 206.6, 0.0, 308.60, 0.00, 12.32, 11.70, 0.0, 128, 3.8, 126, 3.6, 66.500, 66.5, 66.6, 44.3798, 31.3996, 20.9604, 31.4033, 44.3798, 10.8491, 10.8491, 24.6, 10.4, 1488.4946, 151.4, 153.0, 163.8, 3.4102, 3.6, 3.8, 62
2012/04/19, 00:35:02, 9.10, 9.1, 9.1, 1022.00, 1021.6, 1022.0, 41.523951, -70.672263, , , 70.80, 0.02, 36.9, 0.0, 308.60, 0.00, 12.32, 11.70, 0.0, 117, 1.6, 125, 1.3, 67.200, 67.2, 67.0, 44.3811, 31.4006, 20.9604, 31.4043, 44.3811, 10.8475, 10.8475, 24.5, 10.3, 1488.4891, 150.5, 142.1, 164.3, 2.6638, 1.3, 1.6, 62
2012/04/19, 00:36:02, 9.10, 9.1, 9.1, 1022.00, 1021.6, 1022.0, 41.523950, -70.672263, , , 71.40, 0.01, 243.4, 0.0, 306.40, 0.00, 12.32, 11.70, 0.0, 120, 2.3, 134, 3.1, 66.800, 66.8, 67.0, 44.3817, 31.4014, 20.9601, 31.4050, 44.3817, 10.8472, 10.8472, 24.4, 10.6, 1488.4900, 159.0, 144.6, 154.2, 1.6105, 3.1, 2.3, 62
2012/04/19, 00:37:02, 9.20, 9.1, 9.2, 1022.00, 1021.6, 1022.0, 41.523950, -70.672262, , , 71.10, 0.00, 180.0, 0.0, 306.20, 0.00, 12.32, 11.70, 0.0, 135, 4.1, 133, 3.7, 66.600, 66.6, 66.8, 44.3829, 31.4017, 20.9608, 31.4054, 44.3829, 10.8465, 10.8465, 24.5, 11.0, 1488.4873, 158.2, 159.9, 153.5, 2.4052, 3.7, 4.1, 62
2012/04/19, 00:38:02, 9.10, 9.1, 9.1, 1021.90, 1021.6, 1021.9, 41.523950, -70.672261, , , 71.10, 0.02, 126.9, 0.0, 306.60, 0.00, 12.32, 11.70, 0.0, 122, 2.6, 118, 2.6, 66.500, 66.5, 66.4, 44.3842, 31.4031, 20.9603, 31.4068, 44.3842, 10.8435, 10.8435, 24.6, 10.3, 1488.4789, 143.4, 147.1, 158.2, 3.4473, 2.6, 2.6, 62
2012/04/19, 00:39:02, 9.10, 9.1, 9.1, 1021.90, 1021.6, 1021.9, 41.523950, -70.672261, , , 70.40, 0.11, 180.0, 0.0, 306.50, 0.00, 12.32, 11.70, 0.0, 132, 3.4, 136, 3.8, 66.900, 66.9, 66.9, 44.3846, 31.4034, 20.9604, 31.4071, 44.3846, 10.8404, 10.8404, 24.6, 10.7, 1488.4659, 161.3, 157.0, 146.6, 2.1210, 3.8, 3.4, 62
2012/04/19, 00:40:03, 9.10, 9.1, 9.1, 1022.00, 1021.6, 1022.0, 41.523951, -70.672260, , , 69.90, 0.00, 0.0, 0.0, 307.00, 0.00, 12.32, 11.70, 0.0, 134, 2.5, 138, 3.4, 67.200, 67.2, 67.1, 44.3860, 31.4043, 20.9606, 31.4080, 44.3860, 10.8366, 10.8366, 24.9, 10.0, 1488.4557, 163.7, 159.3, 160.3, 3.1326, 3.4, 2.5, 62
2012/04/19, 00:41:02, 9.10, 9.0, 9.1, 1021.90, 1021.5, 1021.9, 41.523950, -70.672262, , , 70.80, 0.08, 216.9, 0.0, 307.60, 0.00, 12.32, 11.70, 0.0, 116, 2.9, 128, 2.9, 66.700, 66.7, 66.7, 44.3864, 31.4047, 20.9605, 31.4084, 44.3864, 10.8336, 10.8336, 24.4, 10.3, 1488.4466, 153.0, 140.6, 160.8, 3.2622, 2.9, 2.9, 62
2012/04/19, 00:42:02, 9.10, 9.0, 9.1, 1021.90, 1021.5, 1021.9, 41.523950, -70.672263, , , 71.10, 0.01, 90.0, 0.0, 307.30, 0.00, 12.32, 11.70, 0.0, 139, 4.1, 133, 3.7, 67.000, 67.0, 67.0, 44.3869, 31.4049, 20.9609, 31.4085, 44.3869, 10.8304, 10.8304, 24.4, 10.6, 1488.4338, 158.2, 163.8, 156.6, 2.8743, 3.7, 4.1, 62
2012/04/19, 00:43:02, 9.10, 9.0, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672262, , , 70.10, 0.00, 90.0, 0.0, 306.80, 0.00, 12.32, 11.70, 0.0, 113, 2.1, 129, 3.1, 67.700, 67.7, 67.6, 44.3882, 31.4064, 20.9601, 31.4102, 44.3882, 10.8264, 10.8264, 24.4, 10.7, 1488.4242, 154.2, 137.9, 160.4, 3.4636, 3.1, 2.1, 62
2012/04/19, 00:44:02, 9.10, 9.0, 9.1, 1021.90, 1021.6, 1021.9, 41.523950, -70.672262, , , 69.90, 0.09, 243.4, 0.0, 306.40, 0.00, 12.32, 11.70, 0.0, 138, 2.7, 129, 2.1, 67.600, 67.6, 67.5, 44.3886, 31.4068, 20.9601, 31.4105, 44.3886, 10.8224, 10.8224, 24.5, 10.8, 1488.4098, 154.3, 162.9, 151.3, 2.3860, 2.1, 2.7, 62
2012/04/19, 00:45:02, 9.10, 9.0, 9.1, 1021.90, 1021.6, 1021.9, 41.523950, -70.672262, , , 70.40, 0.06, 194.0, 0.0, 305.60, 0.00, 12.32, 11.70, 0.0, 127, 2.8, 127, 2.6, 67.400, 67.4, 67.4, 44.3895, 31.4077, 20.9599, 31.4113, 44.3895, 10.8184, 10.8184, 24.5, 10.8, 1488.3960, 152.2, 151.8, 147.9, 2.2263, 2.6, 2.8, 62
2012/04/19, 00:46:02, 9.10, 9.1, 9.1, 1021.90, 1021.6, 1021.9, 41.523950, -70.672262, , , 70.80, 0.10, 128.7, 0.0, 305.10, 0.00, 12.32, 11.70, 0.0, 124, 2.3, 126, 2.8, 67.400, 67.4, 67.2, 44.3897, 31.4077, 20.9599, 31.4115, 44.3897, 10.8150, 10.8150, 24.6, 10.4, 1488.3844, 151.5, 149.2, 154.3, 2.4368, 2.8, 2.3, 62
2012/04/19, 00:47:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523950, -70.672262, , , 71.40, 0.10, 68.2, 0.0, 304.00, 0.00, 12.32, 11.70, 0.0, 145, 3.0, 138, 2.6, 68.500, 68.5, 68.2, 44.3904, 31.4081, 20.9602, 31.4118, 44.3904, 10.8134, 10.8134, 24.7, 10.8, 1488.3771, 163.7, 170.3, 158.5, 2.8293, 2.6, 3.0, 62
2012/04/19, 00:48:02, 9.20, 9.1, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672262, , , 71.10, 0.10, 270.0, 0.0, 304.00, 0.00, 12.32, 11.70, 0.0, 128, 3.8, 130, 3.7, 69.400, 69.4, 69.4, 44.3906, 31.4085, 20.9599, 31.4122, 44.3906, 10.8120, 10.8120, 24.7, 10.8, 1488.3735, 155.5, 153.1, 158.0, 2.8014, 3.7, 3.8, 62
2012/04/19, 00:49:02, 9.20, 9.1, 9.2, 1021.90, 1021.5, 1021.9, 41.523951, -70.672262, , , 70.10, 0.10, 321.3, 0.0, 303.90, 0.00, 12.32, 11.70, 0.0, 123, 3.8, 130, 3.4, 69.300, 69.3, 69.1, 44.3917, 31.4101, 20.9590, 31.4137, 44.3917, 10.8098, 10.8098, 24.7, 11.0, 1488.3702, 155.4, 148.1, 154.7, 3.0407, 3.4, 3.8, 62
2012/04/19, 00:50:02, 9.20, 9.1, 9.2, 1021.90, 1021.5, 1021.9, 41.523950, -70.672262, , , 71.40, 0.10, 346.0, 0.0, 302.80, 0.00, 12.32, 11.70, 0.0, 128, 4.0, 130, 3.6, 69.600, 69.6, 69.2, 44.3926, 31.4110, 20.9587, 31.4147, 44.3926, 10.8052, 10.8052, 24.6, 10.8, 1488.3536, 155.4, 153.0, 158.5, 3.0038, 3.6, 4.0, 62
2012/04/19, 00:51:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 71.40, 0.10, 285.9, 0.0, 302.70, 0.00, 12.32, 11.70, 0.0, 136, 2.7, 145, 3.5, 69.600, 69.6, 69.4, 44.3928, 31.4112, 20.9587, 31.4148, 44.3928, 10.7999, 10.7999, 24.8, 10.8, 1488.3357, 170.5, 161.1, 164.2, 3.4356, 3.5, 2.7, 62
2012/04/19, 00:52:03, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 72.00, 0.10, 180.0, 0.0, 303.00, 0.00, 12.32, 11.70, 0.0, 150, 4.1, 150, 4.1, 69.300, 69.3, 69.8, 44.3937, 31.4120, 20.9586, 31.4156, 44.3937, 10.7952, 10.7952, 24.9, 11.0, 1488.3193, 175.7, 175.3, 169.7, 3.4463, 4.1, 4.1, 62
2012/04/19, 00:53:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523950, -70.672262, , , 71.40, 0.10, 96.3, 0.0, 303.20, 0.00, 12.32, 11.70, 0.0, 132, 3.1, 139, 3.6, 69.600, 69.6, 69.4, 44.3946, 31.4129, 20.9583, 31.4165, 44.3946, 10.7912, 10.7912, 24.7, 10.6, 1488.3054, 164.6, 157.3, 170.6, 3.1924, 3.6, 3.1, 62
2012/04/19, 00:54:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 70.80, 0.10, 26.6, 0.0, 303.90, 0.00, 12.32, 11.70, 0.0, 126, 3.3, 133, 2.9, 68.900, 68.9, 69.1, 44.3955, 31.4139, 20.9579, 31.4175, 44.3955, 10.7874, 10.7874, 24.7, 11.0, 1488.2951, 158.5, 151.2, 156.3, 2.8227, 2.9, 3.3, 62
2012/04/19, 00:55:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 71.10, 0.10, 158.2, 0.0, 305.50, 0.00, 12.32, 11.70, 0.0, 139, 3.1, 144, 3.8, 69.300, 69.3, 69.6, 44.3948, 31.4137, 20.9574, 31.4174, 44.3948, 10.7840, 10.7840, 25.0, 11.0, 1488.2807, 169.8, 164.4, 160.1, 3.0991, 3.8, 3.1, 62
2012/04/19, 00:56:02, 9.10, 9.1, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672261, , , 71.10, 0.63, 106.7, 0.0, 305.90, 0.00, 12.32, 11.70, 0.0, 137, 3.1, 131, 3.1, 69.000, 69.0, 68.9, 44.3959, 31.4150, 20.9568, 31.4187, 44.3959, 10.7805, 10.7805, 25.0, 11.0, 1488.2703, 156.9, 162.6, 156.1, 2.7863, 3.1, 3.1, 62
2012/04/19, 00:57:02, 9.10, 9.0, 9.1, 1021.90, 1021.5, 1021.9, 41.523951, -70.672262, , , 71.40, , 270.0, 0.0, 307.10, 0.00, 12.32, 11.70, 0.0, 127, 3.3, 123, 3.2, 68.400, 68.4, 68.6, 44.3962, 31.4152, 20.9568, 31.4189, 44.3962, 10.7764, 10.7764, 24.9, 11.1, 1488.2554, 148.6, 152.2, 161.2, 3.2341, 3.2, 3.3, 62
