R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=7E
2012/04/25, 00:00:43, 12.20, 12.2, 12.2, 1009.60, 1009.4, 1009.6, 38.916061, -69.001962, 3185.00, 0.00, 119.20, 0.82, 269.0, 1.3, 280.30, 0.00, 99.80, 95.90, 0.0, 105, 1.9, 80, 1.5, 61.100, 61.1, 60.9, 39.2955, 33.2268, 13.2108, 33.2297, 39.2955, 13.0342, 13.0342, 211.6, 10.6, 1498.2059, -0.0019, 309.6, 336.4, 329.6, 1.4430, 0.9, 1.5, 7E
2012/04/25, 00:01:43, 12.20, 12.1, 12.2, 1009.60, 1009.3, 1009.6, 38.915954, -69.002149, 3177.00, 0.00, 119.70, 0.51, 170.6, 3.4, 280.30, 0.00, 99.80, 95.90, 0.0, 104, 1.7, 98, 1.5, 60.800, 60.8, 60.6, 39.2817, 33.2246, 13.1985, 33.2274, 39.2817, 13.0328, 13.0328, 209.8, 10.4, 1498.1934, -0.0019, 331.2, 332.6, 329.5, 3.2312, 3.0, 3.3, 7E
2012/04/25, 00:02:43, 12.30, 12.2, 12.3, 1009.60, 1009.4, 1009.6, 38.915900, -69.002250, 3176.00, 0.00, 119.70, 0.31, 280.9, 1.6, 279.90, 0.00, 99.80, 95.90, 0.0, 96, 1.9, 102, 1.9, 63.300, 63.3, 62.9, 39.2930, 33.2285, 13.2062, 33.2314, 39.2930, 13.0314, 13.0314, 211.2, 10.8, 1498.1837, -0.0020, 334.5, 325.4, 335.0, 0.7862, 1.3, 1.2, 7E
2012/04/25, 00:03:43, 12.20, 12.1, 12.2, 1009.70, 1009.4, 1009.7, 38.915877, -69.002290, 3176.00, 0.00, 121.60, 0.10, 246.7, 0.4, 279.60, 0.00, 99.80, 95.90, 0.0, 99, 1.8, 103, 2.0, 60.500, 60.5, 60.3, 39.2944, 33.2296, 13.2065, 33.2324, 39.2944, 13.0311, 13.0311, 212.8, 10.6, 1498.1929, -0.0019, 321.7, 317.8, 318.3, 1.7299, 1.9, 1.7, 7E
2012/04/25, 00:04:42, 12.20, 12.1, 12.2, 1009.70, 1009.4, 1009.7, 38.915896, -69.002316, 3176.00, 0.00, 119.20, 0.02, 97.9, 1.3, 279.70, 0.00, 99.80, 95.90, 0.0, 111, 2.4, 115, 2.0, 60.500, 60.3, 60.1, 39.2853, 33.2236, 13.2036, 33.2264, 39.2861, 13.0312, 13.0312, 209.8, 11.0, 1498.1877, -0.0020, 314.7, 312.8, 301.8, 2.4008, 2.5, 2.9, 7E
2012/04/25, 00:05:43, 12.20, 12.1, 12.2, 1009.50, 1009.3, 1009.5, 38.915912, -69.002399, 3177.00, 0.00, 119.40, 0.04, 291.6, 1.6, 279.80, 0.00, 99.80, 95.90, 0.0, 109, 2.3, 110, 2.1, 60.300, 58.3, 58.0, 39.2859, 33.2230, 13.2049, 33.2258, 39.2859, 13.0303, 13.0303, 211.3, 10.0, 1498.1877, -0.0019, 339.4, 335.4, 349.9, 1.2974, 1.4, 1.6, 7E
2012/04/25, 00:06:43, 12.20, 12.1, 12.2, 1009.70, 1009.4, 1009.7, 38.915937, -69.002389, 3184.00, 0.00, 119.40, 0.27, 60.5, 2.1, 279.80, 0.00, 99.80, 95.90, 0.0, 103, 1.7, 107, 1.9, 58.000, 58.0, 57.6, 39.2849, 33.2180, 13.2096, 33.2207, 39.2849, 13.0298, 13.0298, 211.6, 10.4, 1498.1728, -0.0019, 292.5, 287.2, 286.0, 1.9486, 2.4, 2.3, 7E
2012/04/25, 00:07:42, 12.20, 12.1, 12.2, 1009.60, 1009.3, 1009.6, 38.915943, -69.002477, 3176.00, 0.00, 121.00, 0.42, 159.7, 0.7, 281.60, 0.00, 99.80, 95.90, 0.0, 105, 1.8, 111, 1.7, 58.000, 57.5, 57.1, 39.2893, 33.2164, 13.2161, 33.2192, 39.2819, 13.0290, 13.0290, 211.3, 10.6, 1498.1694, -0.0019, 325.8, 320.4, 323.0, 1.7435, 2.0, 2.1, 7E
2012/04/25, 00:08:42, 12.20, 12.1, 12.2, 1009.80, 1009.3, 1009.8, 38.915876, -69.002562, 3178.00, 0.00, 119.20, 0.42, 228.9, 1.8, 282.10, 0.00, 99.80, 95.90, 0.0, 108, 1.8, 101, 1.7, 57.500, 59.8, 59.5, 39.2800, 33.2183, 13.2040, 33.2210, 39.2809, 13.0277, 13.0277, 209.6, 10.6, 1498.1673, -0.0019, 342.5, 346.4, 349.7, 1.5056, 1.8, 2.0, 7E
2012/04/25, 00:09:42, 12.20, 12.1, 12.2, 1009.50, 1009.3, 1009.5, 38.915787, -69.002663, 3176.00, 0.00, 118.80, 0.45, 265.1, 0.6, 283.40, 0.00, 99.80, 95.90, 0.0, 119, 2.2, 105, 1.7, 59.800, 60.1, 59.8, 39.2697, 33.2138, 13.1980, 33.2166, 39.2701, 13.0272, 13.0272, 211.7, 10.4, 1498.1605, -0.0019, 327.1, 339.2, 324.5, 1.2657, 1.5, 2.1, 7E
