R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=62
2012/04/21, 00:17:08, 12.20, 12.2, 12.2, 1015.40, 1015.1, 1015.4, 41.523953, -70.672273, , , 68.90, 0.10, 90.0, 0.0, 294.50, 0.00, 12.32, 11.70, 0.0, 106, 1.2, 112, 1.0, 62.000, 62.0, 61.9, 44.6774, 31.5837, 21.0298, 31.5874, 44.6774, 11.3911, 11.3911, 24.2, 10.7, 1490.6252, 137.2, 130.8, 143.7, 1.9717, 1.0, 1.2, 62
2012/04/21, 00:18:08, 12.20, 12.2, 12.2, 1015.40, 1015.1, 1015.4, 41.523953, -70.672273, , , 68.90, 0.09, 90.0, 0.0, 294.70, 0.00, 12.32, 11.70, 0.0, 117, 2.7, 115, 2.6, 62.500, 62.5, 62.5, 44.6725, 31.5842, 21.0239, 31.5879, 44.6725, 11.3894, 11.3894, 24.2, 10.8, 1490.6202, 140.0, 141.7, 142.8, 1.1334, 2.6, 2.7, 62
2012/04/21, 00:19:08, 12.20, 12.2, 12.2, 1015.40, 1015.0, 1015.4, 41.523953, -70.672274, , , 68.90, 0.13, 108.4, 0.0, 295.10, 0.00, 12.32, 11.70, 0.0, 86, 1.9, 90, 1.8, 62.200, 62.2, 62.2, 44.6679, 31.5849, 21.0179, 31.5887, 44.6679, 11.3874, 11.3874, 24.2, 10.6, 1490.6164, 115.0, 110.6, 140.8, 2.2854, 1.8, 1.9, 62
2012/04/21, 00:20:08, 12.20, 12.2, 12.2, 1015.40, 1015.0, 1015.4, 41.523953, -70.672274, , , 68.90, 0.05, 315.0, 0.0, 295.10, 0.00, 12.32, 11.70, 0.0, 99, 1.8, 101, 1.7, 62.300, 62.3, 62.3, 44.6638, 31.5856, 21.0127, 31.5893, 44.6638, 11.3865, 11.3865, 24.2, 10.6, 1490.6098, 126.0, 123.7, 122.7, 1.3598, 1.7, 1.8, 62
2012/04/21, 00:21:08, 12.20, 12.1, 12.2, 1015.40, 1015.0, 1015.4, 41.523952, -70.672273, , , 68.90, 0.14, 180.0, 0.0, 294.80, 0.00, 12.32, 11.70, 0.0, 110, 2.8, 109, 2.9, 62.500, 62.5, 62.4, 44.6589, 31.5860, 21.0068, 31.5897, 44.6589, 11.3853, 11.3853, 24.2, 10.6, 1490.6084, 133.9, 134.5, 130.7, 1.9582, 2.9, 2.8, 62
2012/04/21, 00:22:08, 12.20, 12.1, 12.2, 1015.40, 1015.1, 1015.4, 41.523952, -70.672274, , , 69.60, 0.11, 341.6, 0.0, 293.70, 0.00, 12.32, 11.70, 0.0, 102, 2.7, 100, 2.3, 62.600, 62.6, 62.5, 44.6542, 31.5864, 21.0012, 31.5902, 44.6542, 11.3841, 11.3841, 24.2, 10.6, 1490.6046, 125.1, 126.7, 128.0, 2.0144, 2.3, 2.7, 62
2012/04/21, 00:23:08, 12.20, 12.1, 12.2, 1015.40, 1015.1, 1015.4, 41.523953, -70.672274, , , 69.20, 0.04, 270.0, 0.0, 293.50, 0.00, 12.32, 11.70, 0.0, 129, 2.0, 128, 2.0, 62.900, 62.9, 62.9, 44.6495, 31.5870, 20.9955, 31.5907, 44.6495, 11.3829, 11.3829, 24.2, 10.3, 1490.6001, 152.8, 153.5, 130.4, 2.2443, 2.0, 2.0, 62
2012/04/21, 00:24:08, 12.10, 12.1, 12.1, 1015.40, 1015.1, 1015.4, 41.523953, -70.672274, , , 69.20, 0.14, 33.7, 0.0, 293.50, 0.00, 12.32, 11.70, 0.0, 103, 2.4, 104, 1.9, 63.300, 63.3, 63.3, 44.6448, 31.5874, 20.9898, 31.5912, 44.6448, 11.3820, 11.3820, 24.2, 10.8, 1490.5982, 129.1, 127.7, 146.7, 1.4807, 1.9, 2.4, 62
2012/04/21, 00:25:09, 12.10, 12.1, 12.1, 1015.40, 1015.1, 1015.4, 41.523953, -70.672274, , , 68.90, -0.10, 296.6, 0.0, 293.30, 0.00, 12.32, 11.70, 0.0, 122, 3.0, 121, 3.1, 63.800, 63.8, 63.7, 44.6406, 31.5886, 20.9837, 31.5923, 44.6406, 11.3811, 11.3811, 24.2, 10.4, 1490.5957, 146.0, 146.6, 141.8, 2.0754, 3.1, 3.0, 62
2012/04/21, 00:26:08, 12.10, 12.1, 12.1, 1015.40, 1015.1, 1015.4, 41.523952, -70.672274, , , 68.90, -0.11, 315.0, 0.0, 293.20, 0.00, 12.32, 11.70, 0.0, 115, 2.3, 116, 1.9, 63.600, 63.6, 63.5, 44.6359, 31.5892, 20.9779, 31.5929, 44.6359, 11.3809, 11.3809, 24.2, 10.6, 1490.5950, 140.9, 139.6, 144.2, 2.8815, 1.9, 2.3, 62
2012/04/21, 00:27:08, 12.10, 12.0, 12.1, 1015.40, 1015.1, 1015.4, 41.523953, -70.672274, , , 68.90, -0.19, 243.4, 0.0, 293.40, 0.00, 12.32, 11.70, 0.0, 142, 3.1, 146, 2.9, 64.100, 64.1, 64.0, 44.6310, 31.5893, 20.9725, 31.5930, 44.6310, 11.3804, 11.3804, 24.2, 10.7, 1490.5935, 170.8, 166.4, 155.9, 1.7343, 2.9, 3.1, 62
2012/04/21, 00:28:08, 12.10, 12.0, 12.1, 1015.40, 1015.1, 1015.4, 41.523952, -70.672273, , , 69.20, 0.08, 180.0, 0.0, 293.00, 0.00, 12.32, 11.70, 0.0, 92, 1.8, 96, 2.1, 64.200, 64.2, 64.2, 44.6259, 31.5896, 20.9666, 31.5934, 44.6259, 11.3806, 11.3806, 24.2, 10.7, 1490.5938, 121.0, 116.6, 158.0, 1.6479, 2.1, 1.8, 62
2012/04/21, 00:29:08, 12.00, 12.0, 12.0, 1015.40, 1015.1, 1015.4, 41.523953, -70.672273, , , 68.60, 0.07, 326.3, 0.0, 293.80, 0.00, 12.32, 11.70, 0.0, 106, 1.2, 103, 1.5, 64.000, 64.0, 64.1, 44.6209, 31.5899, 20.9610, 31.5935, 44.6209, 11.3798, 11.3798, 24.5, 10.6, 1490.5941, 128.4, 131.0, 120.0, 1.4152, 1.5, 1.2, 62
2012/04/21, 00:30:08, 12.00, 12.0, 12.0, 1015.40, 1015.0, 1015.4, 41.523952, -70.672274, , , 68.30, -0.09, 78.7, 0.0, 294.20, 0.00, 12.32, 11.70, 0.0, 97, 2.1, 101, 1.7, 64.100, 64.1, 64.1, 44.6163, 31.5903, 20.9554, 31.5940, 44.6163, 11.3795, 11.3795, 24.3, 10.2, 1490.5928, 126.2, 121.8, 130.7, 1.1108, 1.7, 2.1, 62
2012/04/21, 00:31:08, 12.00, 11.9, 12.0, 1015.30, 1015.0, 1015.3, 41.523953, -70.672274, , , 68.90, -0.14, 296.6, 0.0, 293.80, 0.00, 12.32, 11.70, 0.0, 93, 1.5, 87, 1.2, 64.000, 64.0, 63.9, 44.6111, 31.5907, 20.9493, 31.5944, 44.6111, 11.3794, 11.3794, 24.3, 10.2, 1490.5914, 112.1, 117.7, 138.8, 1.3966, 1.2, 1.5, 62
2012/04/21, 00:32:08, 12.00, 11.9, 12.0, 1015.30, 1015.0, 1015.3, 41.523953, -70.672274, , , 70.10, -0.06, 90.0, 0.0, 293.60, 0.00, 12.32, 11.70, 0.0, 106, 2.0, 113, 2.0, 64.100, 64.1, 64.1, 44.6062, 31.5913, 20.9433, 31.5950, 44.6062, 11.3785, 11.3785, 24.3, 10.3, 1490.5910, 138.1, 130.7, 118.8, 1.5347, 2.0, 2.0, 62
2012/04/21, 00:33:08, 12.00, 11.9, 12.0, 1015.30, 1015.0, 1015.3, 41.523953, -70.672274, , , 69.20, -0.15, 153.4, 0.0, 293.90, 0.00, 12.32, 11.70, 0.0, 105, 2.7, 106, 2.9, 64.200, 64.2, 64.1, 44.6011, 31.5913, 20.9378, 31.5950, 44.6011, 11.3784, 11.3784, 24.3, 10.3, 1490.5901, 131.1, 129.7, 140.6, 2.0975, 2.9, 2.7, 62
2012/04/21, 00:34:08, 12.00, 11.9, 12.0, 1015.30, 1014.9, 1015.3, 41.523953, -70.672274, , , 68.60, 0.19, 270.0, 0.0, 294.90, 0.00, 12.32, 11.70, 0.0, 83, 2.1, 88, 1.7, 64.200, 64.2, 64.1, 44.5964, 31.5922, 20.9316, 31.5959, 44.5964, 11.3772, 11.3772, 24.2, 10.4, 1490.5864, 112.9, 107.6, 128.5, 2.6259, 1.7, 2.1, 62
2012/04/21, 00:35:08, 12.00, 11.9, 12.0, 1015.30, 1014.9, 1015.3, 41.523953, -70.672274, , , 69.60, 0.05, 123.7, 0.0, 294.70, 0.00, 12.32, 11.70, 0.0, 102, 2.4, 104, 2.5, 64.400, 64.4, 64.3, 44.5917, 31.5926, 20.9261, 31.5962, 44.5917, 11.3766, 11.3766, 24.2, 10.7, 1490.5843, 129.0, 126.6, 129.9, 1.9482, 2.5, 2.4, 62
2012/04/21, 00:36:08, 12.00, 11.9, 12.0, 1015.30, 1014.9, 1015.3, 41.523953, -70.672274, , , 69.20, 0.02, 80.5, 0.0, 294.40, 0.00, 12.32, 11.70, 0.0, 91, 1.5, 104, 1.7, 64.600, 64.6, 64.5, 44.5864, 31.5932, 20.9194, 31.5970, 44.5864, 11.3753, 11.3753, 24.3, 10.6, 1490.5807, 129.2, 115.8, 131.7, 2.1444, 1.7, 1.5, 62
2012/04/21, 00:37:08, 12.00, 11.9, 12.0, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 68.60, 0.03, 135.0, 0.0, 294.60, 0.00, 12.32, 11.70, 0.0, 112, 4.0, 113, 3.7, 64.700, 64.7, 64.7, 44.5817, 31.5939, 20.9135, 31.5976, 44.5817, 11.3744, 11.3744, 24.3, 10.7, 1490.5801, 138.1, 136.7, 129.1, 2.6533, 3.7, 4.0, 62
2012/04/21, 00:38:08, 12.00, 11.9, 12.0, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 68.90, 0.16, 68.2, 0.0, 294.40, 0.00, 12.32, 11.70, 0.0, 98, 3.1, 103, 3.2, 65.100, 65.1, 65.0, 44.5768, 31.5945, 20.9075, 31.5982, 44.5768, 11.3741, 11.3741, 24.2, 11.0, 1490.5780, 128.0, 122.7, 131.8, 2.9548, 3.2, 3.1, 62
2012/04/21, 00:39:08, 11.90, 11.9, 11.9, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 68.90, 0.15, 270.0, 0.0, 294.90, 0.00, 12.32, 11.70, 0.0, 102, 3.5, 100, 3.3, 65.500, 65.5, 65.3, 44.5717, 31.5949, 20.9014, 31.5987, 44.5717, 11.3734, 11.3734, 24.2, 11.0, 1490.5760, 125.0, 126.6, 121.6, 3.2671, 3.3, 3.5, 62
2012/04/21, 00:40:08, 11.90, 11.8, 11.9, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 69.20, 0.08, 0.0, 0.0, 294.50, 0.00, 12.32, 11.70, 0.0, 119, 3.0, 119, 2.5, 65.800, 65.8, 65.6, 44.5667, 31.5958, 20.8950, 31.5995, 44.5667, 11.3720, 11.3720, 24.2, 11.1, 1490.5742, 144.0, 143.7, 125.7, 3.0938, 2.5, 3.0, 62
2012/04/21, 00:41:08, 11.90, 11.8, 11.9, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 69.60, 0.11, 90.0, 0.0, 294.00, 0.00, 12.32, 11.70, 0.0, 100, 3.3, 108, 3.5, 66.000, 66.0, 65.9, 44.5610, 31.5952, 20.8896, 31.5989, 44.5610, 11.3711, 11.3711, 24.2, 10.8, 1490.5689, 133.0, 124.6, 129.1, 2.9908, 3.5, 3.3, 62
2012/04/21, 00:42:08, 11.90, 11.8, 11.9, 1015.30, 1014.9, 1015.3, 41.523953, -70.672274, , , 68.60, 0.31, 315.0, 0.0, 294.10, 0.00, 12.32, 11.70, 0.0, 91, 2.7, 103, 2.7, 66.300, 66.3, 66.2, 44.5567, 31.5969, 20.8828, 31.6006, 44.5567, 11.3696, 11.3696, 24.2, 11.0, 1490.5654, 128.0, 115.7, 124.4, 2.9415, 2.7, 2.7, 62
2012/04/21, 00:43:08, 11.90, 11.8, 11.9, 1015.30, 1014.9, 1015.3, 41.523953, -70.672274, , , 69.60, 0.05, 90.0, 0.0, 294.20, 0.00, 12.32, 11.70, 0.0, 96, 2.8, 96, 1.8, 66.600, 66.6, 66.5, 44.5516, 31.5973, 20.8767, 31.6010, 44.5516, 11.3681, 11.3681, 24.2, 10.8, 1490.5628, 121.0, 120.7, 121.0, 1.9790, 1.8, 2.8, 62
2012/04/21, 00:44:08, 11.90, 11.8, 11.9, 1015.20, 1014.9, 1015.2, 41.523953, -70.672274, , , 69.60, 0.29, 90.0, 0.0, 294.10, 0.00, 12.32, 11.70, 0.0, 91, 2.7, 94, 2.7, 66.800, 66.8, 66.7, 44.5458, 31.5974, 20.8704, 31.6011, 44.5458, 11.3667, 11.3667, 24.2, 11.0, 1490.5572, 119.0, 115.6, 123.9, 2.2523, 2.7, 2.7, 62
2012/04/21, 00:45:08, 11.80, 11.8, 11.8, 1015.20, 1014.9, 1015.2, 41.523953, -70.672275, , , 68.90, 0.11, 296.6, 0.0, 294.30, 0.00, 12.32, 11.70, 0.0, 110, 1.7, 103, 2.1, 66.800, 66.8, 66.6, 44.5404, 31.5975, 20.8645, 31.6012, 44.5404, 11.3655, 11.3655, 24.2, 10.6, 1490.5523, 127.9, 134.6, 121.1, 2.2613, 2.1, 1.7, 62
2012/04/21, 00:46:08, 11.80, 11.7, 11.8, 1015.20, 1014.8, 1015.2, 41.523953, -70.672275, , , 68.60, 0.14, 135.0, 0.0, 294.50, 0.00, 12.32, 11.70, 0.0, 115, 3.2, 105, 3.3, 67.100, 67.1, 67.0, 44.5360, 31.5989, 20.8578, 31.6027, 44.5360, 11.3642, 11.3642, 24.2, 10.8, 1490.5487, 130.0, 139.6, 122.0, 1.9226, 3.3, 3.2, 62
2012/04/21, 00:47:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 69.20, -0.01, 270.0, 0.0, 294.60, 0.00, 12.32, 11.70, 0.0, 108, 2.4, 110, 2.6, 67.000, 67.0, 67.0, 44.5304, 31.5990, 20.8518, 31.6027, 44.5304, 11.3632, 11.3632, 24.2, 10.6, 1490.5466, 134.9, 132.5, 129.0, 2.6528, 2.6, 2.4, 62
2012/04/21, 00:48:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 69.20, 0.00, 90.0, 0.0, 294.80, 0.00, 12.32, 11.70, 0.0, 106, 2.0, 108, 1.7, 67.100, 67.1, 67.0, 44.5251, 31.5995, 20.8454, 31.6032, 44.5251, 11.3630, 11.3630, 24.2, 11.0, 1490.5440, 133.1, 130.7, 130.3, 2.4933, 1.7, 2.0, 62
2012/04/21, 00:49:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672275, , , 68.90, 0.19, 333.4, 0.0, 294.20, 0.00, 12.32, 11.70, 0.0, 119, 2.7, 103, 2.3, 67.400, 67.4, 67.2, 44.5200, 31.6000, 20.8393, 31.6037, 44.5200, 11.3627, 11.3627, 24.2, 10.4, 1490.5465, 128.0, 143.6, 132.6, 2.2184, 2.3, 2.7, 62
2012/04/21, 00:50:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 68.90, 0.18, 315.0, 0.0, 295.20, 0.00, 12.32, 11.70, 0.0, 110, 1.8, 103, 1.2, 67.600, 67.6, 67.4, 44.5144, 31.6005, 20.8325, 31.6043, 44.5144, 11.3622, 11.3622, 24.2, 10.6, 1490.5443, 128.0, 134.6, 129.8, 2.0504, 1.2, 1.8, 62
2012/04/21, 00:51:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 68.60, 0.15, 315.0, 0.0, 294.80, 0.00, 12.32, 11.70, 0.0, 92, 1.9, 123, 2.2, 67.900, 67.9, 67.7, 44.5091, 31.6012, 20.8259, 31.6050, 44.5091, 11.3605, 11.3605, 24.2, 10.4, 1490.5409, 147.9, 116.7, 130.6, 1.5271, 2.2, 1.9, 62
2012/04/21, 00:52:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 69.60, 0.20, 135.0, 0.0, 294.80, 0.00, 12.32, 11.70, 0.0, 117, 2.3, 116, 2.3, 67.900, 67.9, 67.8, 44.5033, 31.6012, 20.8197, 31.6050, 44.5033, 11.3597, 11.3597, 24.2, 10.8, 1490.5357, 141.0, 141.6, 131.0, 1.5565, 2.3, 2.3, 62
2012/04/21, 00:53:08, 11.80, 11.7, 11.8, 1015.10, 1014.7, 1015.1, 41.523953, -70.672274, , , 68.90, 0.05, 56.3, 0.0, 294.80, 0.00, 12.32, 11.70, 0.0, 109, 1.9, 92, 2.1, 67.800, 67.8, 67.7, 44.4986, 31.6022, 20.8134, 31.6059, 44.4986, 11.3578, 11.3578, 24.2, 10.7, 1490.5324, 117.1, 133.8, 137.6, 1.6747, 2.1, 1.9, 62
2012/04/21, 00:54:08, 11.80, 11.7, 11.8, 1015.10, 1014.7, 1015.1, 41.523953, -70.672274, , , 70.10, 0.07, 180.0, 0.0, 294.90, 0.00, 12.32, 11.70, 0.0, 87, 1.8, 84, 1.9, 68.100, 68.1, 67.9, 44.4930, 31.6026, 20.8069, 31.6063, 44.4930, 11.3569, 11.3569, 24.2, 10.8, 1490.5285, 109.0, 111.6, 125.4, 1.5493, 1.9, 1.8, 62
2012/04/21, 00:55:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 69.60, 0.01, 26.6, 0.0, 295.40, 0.00, 12.32, 11.70, 0.0, 120, 2.0, 133, 2.3, 68.000, 68.0, 67.9, 44.4875, 31.6028, 20.8007, 31.6065, 44.4875, 11.3556, 11.3556, 24.2, 10.8, 1490.5248, 158.1, 144.7, 131.8, 1.5100, 2.3, 2.0, 62
2012/04/21, 00:56:08, 11.80, 11.7, 11.8, 1015.10, 1014.8, 1015.1, 41.523953, -70.672274, , , 69.20, 0.19, 326.3, 0.0, 295.40, 0.00, 12.32, 11.70, 0.0, 139, 2.6, 120, 2.7, 67.600, 67.6, 67.6, 44.4823, 31.6037, 20.7939, 31.6074, 44.4823, 11.3550, 11.3550, 24.2, 10.7, 1490.5240, 145.0, 163.6, 142.3, 1.7051, 2.7, 2.6, 62
