R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=62
2012/04/18, 19:15:02, 11.70, 11.8, 11.7, 1021.50, 1021.1, 1021.5, 41.523953, -70.672270, , , 70.40, 0.06, 239.0, 0.0, 313.60, 0.00, 12.32, 11.70, 0.0, 88, 4.1, 87, 4.6, 52.400, 52.4, 52.7, 42.6370, 31.3933, 19.0836, 31.3967, 42.6370, 11.0927, 11.0927, 24.1, 509.1, 1489.3464, 111.7, 112.3, 114.3, 3.9089, 4.6, 4.1, 62
2012/04/18, 19:16:02, 11.80, 11.8, 11.8, 1021.50, 1021.1, 1021.5, 41.523953, -70.672270, , , 70.80, 0.05, 0.0, 0.0, 313.40, 0.00, 12.32, 11.70, 0.0, 92, 4.4, 92, 4.7, 50.600, 50.6, 51.5, 42.6440, 31.3925, 19.0923, 31.3959, 42.6440, 11.0942, 11.0942, 24.1, 495.1, 1489.3512, 117.0, 116.6, 116.3, 4.2876, 4.7, 4.4, 62
2012/04/18, 19:17:02, 11.80, 11.9, 11.8, 1021.50, 1021.1, 1021.5, 41.523954, -70.672272, , , 71.10, -0.25, 270.0, 0.0, 312.00, 0.00, 12.32, 11.70, 0.0, 88, 5.2, 89, 5.8, 49.100, 49.1, 51.1, 42.6504, 31.3909, 19.1013, 31.3944, 42.6504, 11.0956, 11.0956, 24.1, 524.1, 1489.3543, 113.8, 112.5, 115.6, 4.2610, 5.8, 5.2, 62
2012/04/18, 19:18:02, 11.90, 11.9, 11.9, 1021.50, 1021.1, 1021.5, 41.523954, -70.672272, , , 71.60, 0.52, 270.0, 0.0, 312.10, 0.00, 12.32, 11.70, 0.0, 96, 5.2, 92, 4.9, 50.000, 50.0, 50.0, 42.6577, 31.3901, 19.1104, 31.3935, 42.6577, 11.0964, 11.0964, 24.1, 459.8, 1489.3556, 116.8, 120.5, 118.0, 5.5475, 4.9, 5.2, 62
2012/04/18, 19:19:02, 11.70, 11.8, 11.7, 1021.50, 1021.1, 1021.5, 41.523954, -70.672272, , , 71.60, -0.25, 348.7, 0.0, 313.80, 0.00, 12.32, 11.70, 0.0, 83, 3.1, 91, 3.6, 50.800, 50.8, 50.5, 42.6642, 31.3885, 19.1194, 31.3921, 42.6642, 11.0972, 11.0972, 24.1, 455.0, 1489.3584, 115.9, 107.6, 118.9, 3.8865, 3.6, 3.1, 62
2012/04/18, 19:20:02, 11.80, 11.9, 11.8, 1021.40, 1021.0, 1021.4, 41.523954, -70.672271, , , 70.80, -0.33, 90.0, 0.0, 314.10, 0.00, 12.32, 11.70, 0.0, 107, 4.0, 110, 4.5, 50.700, 50.7, 50.9, 42.6712, 31.3873, 19.1286, 31.3909, 42.6712, 11.0984, 11.0984, 24.1, 458.7, 1489.3585, 134.9, 131.5, 131.4, 3.5614, 4.5, 4.0, 62
2012/04/18, 19:21:02, 11.90, 12.0, 11.9, 1021.40, 1021.1, 1021.4, 41.523953, -70.672271, , , 71.10, 0.87, 26.6, 0.0, 314.80, 0.00, 12.32, 11.70, 0.0, 113, 2.9, 123, 2.4, 51.400, 51.4, 51.6, 42.6787, 31.3865, 19.1379, 31.3900, 42.6787, 11.0993, 11.0993, 24.1, 461.4, 1489.3629, 148.0, 137.6, 132.3, 2.7052, 2.4, 2.9, 62
2012/04/18, 19:22:02, 12.00, 12.1, 12.0, 1021.40, 1021.1, 1021.4, 41.523953, -70.672271, , , 71.40, -0.59, 90.0, 0.0, 313.00, 0.00, 12.32, 11.70, 0.0, 89, 3.1, 92, 3.2, 50.900, 50.9, 51.3, 42.6850, 31.3843, 19.1477, 31.3878, 42.6850, 11.1008, 11.1008, 24.1, 478.4, 1489.3637, 116.9, 113.6, 117.0, 3.4650, 3.2, 3.1, 62
2012/04/18, 19:23:02, 12.10, 12.2, 12.1, 1021.40, 1021.0, 1021.4, 41.523953, -70.672272, , , 71.60, -0.36, 76.0, 0.0, 313.40, 0.00, 12.32, 11.70, 0.0, 105, 4.3, 109, 3.2, 51.400, 51.4, 51.9, 42.6930, 31.3838, 19.1571, 31.3873, 42.6930, 11.1027, 11.1027, 24.2, 481.3, 1489.3709, 134.1, 129.7, 126.3, 3.2551, 3.2, 4.3, 62
2012/04/18, 19:24:02, 12.10, 12.2, 12.1, 1021.40, 1021.0, 1021.4, 41.523954, -70.672271, , , 71.10, 0.09, 90.0, 0.0, 314.10, 0.00, 12.32, 11.70, 0.0, 90, 4.9, 89, 5.0, 50.900, 50.9, 52.9, 42.6995, 31.3817, 19.1668, 31.3853, 42.6995, 11.1049, 11.1049, 24.1, 581.8, 1489.3747, 113.9, 114.6, 119.9, 4.4185, 5.0, 4.9, 62
2012/04/18, 19:25:02, 12.00, 12.0, 12.0, 1021.40, 1021.0, 1021.4, 41.523953, -70.672271, , , 71.10, -0.16, 45.0, 0.0, 313.20, 0.00, 12.32, 11.70, 0.0, 87, 3.6, 90, 4.0, 52.500, 52.5, 52.5, 42.7063, 31.3802, 19.1763, 31.3837, 42.7063, 11.1071, 11.1071, 24.1, 667.4, 1489.3822, 114.9, 111.6, 119.3, 4.8577, 4.0, 3.6, 62
2012/04/18, 19:26:02, 11.90, 12.0, 11.9, 1021.40, 1021.1, 1021.4, 41.523954, -70.672271, , , 71.10, -0.95, 45.0, 0.0, 315.40, 0.00, 12.32, 11.70, 0.0, 94, 3.4, 106, 3.6, 54.000, 54.0, 54.1, 42.7144, 31.3794, 19.1862, 31.3829, 42.7144, 11.1101, 11.1101, 24.1, 507.1, 1489.3900, 130.9, 118.6, 121.0, 3.4433, 3.6, 3.4, 62
2012/04/18, 19:27:02, 11.90, 12.0, 11.9, 1021.40, 1021.1, 1021.4, 41.523954, -70.672271, , , 71.10, 0.06, 0.0, 0.0, 316.00, 0.00, 12.32, 11.70, 0.0, 98, 4.5, 97, 3.6, 53.700, 53.7, 53.5, 42.7218, 31.3781, 19.1960, 31.3815, 42.7218, 11.1134, 11.1134, 24.1, 489.8, 1489.3996, 121.9, 122.6, 125.0, 4.1058, 3.6, 4.5, 62
2012/04/18, 19:28:02, 11.90, 12.0, 11.9, 1021.40, 1021.1, 1021.4, 41.523953, -70.672271, , , 70.80, -0.47, 90.0, 0.0, 317.40, 0.00, 12.32, 11.70, 0.0, 93, 3.6, 92, 3.2, 54.900, 54.9, 55.2, 42.7295, 31.3773, 19.2054, 31.3808, 42.7295, 11.1157, 11.1157, 24.1, 479.8, 1489.4066, 116.9, 117.6, 119.2, 4.1719, 3.2, 3.6, 62
2012/04/18, 19:29:03, 11.80, 11.9, 11.8, 1021.40, 1021.0, 1021.4, 41.523954, -70.672271, , , 71.10, 0.55, 251.6, 0.0, 319.00, 0.00, 12.32, 11.70, 0.0, 91, 5.6, 87, 6.1, 55.100, 55.1, 55.2, 42.7366, 31.3749, 19.2162, 31.3785, 42.7366, 11.1181, 11.1181, 24.1, 479.0, 1489.4133, 111.8, 115.5, 116.3, 4.9673, 6.1, 5.6, 62
2012/04/18, 19:30:04, 11.70, 11.7, 11.7, 1021.40, 1021.0, 1021.4, 41.523953, -70.672271, , , 71.10, 0.12, 126.9, 0.0, 321.30, 0.00, 12.32, 11.70, 0.0, 97, 4.8, 98, 4.3, 55.500, 55.5, 55.8, 42.7444, 31.3740, 19.2260, 31.3775, 42.7444, 11.1211, 11.1211, 24.1, 483.9, 1489.4223, 122.9, 121.5, 120.5, 5.1366, 4.3, 4.8, 62
2012/04/18, 19:31:03, 11.60, 11.6, 11.6, 1021.40, 1021.0, 1021.4, 41.523953, -70.672271, , , 71.60, 0.40, 288.4, 0.0, 320.70, 0.00, 12.32, 11.70, 0.0, 84, 4.4, 95, 3.7, 55.200, 55.2, 55.9, 42.7520, 31.3727, 19.2361, 31.3761, 42.7520, 11.1227, 11.1227, 24.1, 453.1, 1489.4285, 119.8, 108.5, 122.7, 3.6814, 3.7, 4.4, 62
2012/04/18, 19:32:03, 11.60, 11.7, 11.6, 1021.30, 1021.0, 1021.3, 41.523954, -70.672272, , , 71.10, 1.09, 0.0, 0.0, 320.40, 0.00, 12.32, 11.70, 0.0, 88, 4.6, 96, 4.5, 52.800, 52.8, 54.3, 42.7595, 31.3708, 19.2466, 31.3743, 42.7595, 11.1249, 11.1249, 24.1, 426.3, 1489.4332, 120.9, 112.6, 120.2, 4.8694, 4.5, 4.6, 62
2012/04/18, 19:33:02, 11.60, 11.6, 11.6, 1021.40, 1021.0, 1021.4, 41.523954, -70.672271, , , 70.80, 0.29, 11.3, 0.0, 321.30, 0.00, 12.32, 11.70, 0.0, 94, 3.5, 93, 4.4, 54.200, 54.2, 54.2, 42.7675, 31.3693, 19.2573, 31.3728, 42.7675, 11.1271, 11.1271, 24.2, 407.7, 1489.4386, 118.0, 118.7, 114.7, 4.5413, 4.4, 3.5, 62
2012/04/18, 19:34:03, 11.50, 11.6, 11.5, 1021.30, 1021.0, 1021.3, 41.523953, -70.672271, , , 70.40, 1.07, 111.8, 0.0, 323.70, 0.00, 12.32, 11.70, 0.0, 87, 4.0, 88, 3.9, 52.800, 52.8, 53.3, 42.7754, 31.3684, 19.2671, 31.3719, 42.7754, 11.1287, 11.1287, 24.2, 386.4, 1489.4442, 113.0, 111.6, 113.1, 5.2159, 3.9, 4.0, 62
2012/04/18, 19:35:02, 11.50, 11.6, 11.5, 1021.30, 1020.9, 1021.3, 41.523953, -70.672272, , , 70.80, -0.04, 146.3, 0.0, 324.40, 0.00, 12.32, 11.70, 0.0, 104, 6.0, 96, 5.4, 53.300, 53.3, 53.6, 42.7827, 31.3663, 19.2780, 31.3697, 42.7827, 11.1308, 11.1308, 24.2, 381.1, 1489.4476, 120.9, 128.6, 122.7, 4.8179, 5.4, 6.0, 62
2012/04/18, 19:36:02, 11.50, 11.6, 11.5, 1021.30, 1020.9, 1021.3, 41.523954, -70.672272, , , 71.40, -0.75, 309.8, 0.0, 323.80, 0.00, 12.32, 11.70, 0.0, 92, 5.7, 90, 5.9, 51.800, 51.8, 52.9, 42.7916, 31.3658, 19.2882, 31.3693, 42.7916, 11.1322, 11.1322, 24.2, 385.1, 1489.4535, 115.0, 116.6, 121.4, 5.2964, 5.9, 5.7, 62
2012/04/18, 19:37:02, 11.50, 11.5, 11.5, 1021.30, 1020.9, 1021.3, 41.523953, -70.672271, , , 70.80, 0.00, 45.0, 0.0, 324.10, 0.00, 12.32, 11.70, 0.0, 87, 4.6, 98, 5.2, 53.600, 53.6, 54.1, 42.7991, 31.3637, 19.2991, 31.3672, 42.7991, 11.1351, 11.1351, 24.2, 431.8, 1489.4600, 123.0, 111.7, 121.0, 5.2145, 5.2, 4.6, 62
2012/04/18, 19:38:02, 11.40, 11.5, 11.4, 1021.30, 1020.9, 1021.3, 41.523953, -70.672271, , , 71.60, -0.70, 149.0, 0.0, 323.70, 0.00, 12.32, 11.70, 0.0, 96, 4.6, 96, 4.2, 52.800, 52.8, 53.1, 42.8065, 31.3621, 19.3094, 31.3655, 42.8065, 11.1378, 11.1378, 24.2, 389.5, 1489.4679, 120.9, 120.6, 121.0, 5.3030, 4.2, 4.6, 62
2012/04/18, 19:39:02, 11.40, 11.5, 11.4, 1021.30, 1020.9, 1021.3, 41.523953, -70.672271, , , 71.60, -0.37, 80.5, 0.0, 323.70, 0.00, 12.32, 11.70, 0.0, 97, 5.4, 99, 5.1, 52.800, 52.8, 53.3, 42.8152, 31.3610, 19.3202, 31.3645, 42.8152, 11.1406, 11.1406, 24.2, 385.8, 1489.4765, 124.0, 121.7, 121.5, 4.9054, 5.1, 5.4, 62
2012/04/18, 19:40:02, 11.40, 11.5, 11.4, 1021.30, 1020.9, 1021.3, 41.523954, -70.672270, , , 71.10, -0.02, 21.8, 0.0, 324.20, 0.00, 12.32, 11.70, 0.0, 97, 4.2, 97, 4.1, 52.900, 52.9, 53.0, 42.8230, 31.3598, 19.3303, 31.3633, 42.8230, 11.1430, 11.1430, 24.3, 366.4, 1489.4840, 122.2, 121.9, 118.8, 4.7249, 4.1, 4.2, 62
2012/04/18, 19:41:03, 11.50, 11.5, 11.5, 1021.30, 1020.9, 1021.3, 41.523954, -70.672271, , , 71.60, 0.87, 90.0, 0.0, 323.60, 0.00, 12.32, 11.70, 0.0, 98, 4.3, 91, 2.5, 57.600, 57.6, 57.4, 42.8310, 31.3589, 19.3401, 31.3625, 42.8310, 11.1454, 11.1454, 24.3, 364.1, 1489.4908, 116.2, 122.8, 115.5, 4.4916, 2.5, 4.3, 62
2012/04/18, 19:42:02, 11.50, 11.6, 11.5, 1021.30, 1020.9, 1021.3, 41.523954, -70.672271, , , 72.30, 0.43, 45.0, 0.0, 324.70, 0.00, 12.32, 11.70, 0.0, 84, 2.6, 84, 2.6, 58.300, 58.3, 58.6, 42.8386, 31.3573, 19.3506, 31.3608, 42.8386, 11.1480, 11.1480, 24.3, 385.3, 1489.4980, 109.4, 109.0, 115.9, 2.6256, 2.6, 2.6, 62
2012/04/18, 19:43:02, 11.60, 11.7, 11.6, 1021.30, 1020.9, 1021.3, 41.523953, -70.672270, , , 71.60, 0.10, 180.0, 0.0, 322.40, 0.00, 12.32, 11.70, 0.0, 108, 2.9, 105, 2.6, 58.000, 58.0, 58.6, 42.8460, 31.3565, 19.3597, 31.3600, 42.8460, 11.1506, 11.1506, 24.4, 412.9, 1489.5049, 130.1, 132.7, 120.4, 2.6323, 2.6, 2.9, 62
2012/04/18, 19:44:02, 11.70, 11.7, 11.7, 1021.30, 1020.9, 1021.3, 41.523954, -70.672270, , , 70.80, 0.53, 0.0, 0.0, 320.30, 0.00, 12.32, 11.70, 0.0, 83, 5.0, 87, 4.8, 56.500, 56.5, 57.3, 42.8527, 31.3544, 19.3698, 31.3579, 42.8527, 11.1538, 11.1538, 24.4, 402.8, 1489.5155, 112.3, 107.9, 117.5, 4.0701, 4.8, 5.0, 62
2012/04/18, 19:45:02, 11.60, 11.7, 11.6, 1021.30, 1020.9, 1021.3, 41.523954, -70.672271, , , 70.80, 0.38, 135.0, 0.0, 318.50, 0.00, 12.32, 11.70, 0.0, 99, 3.2, 117, 3.5, 58.800, 58.8, 58.6, 42.8606, 31.3538, 19.3792, 31.3573, 42.8606, 11.1570, 11.1570, 24.3, 402.1, 1489.5236, 142.1, 123.7, 121.9, 3.1679, 3.5, 3.2, 62
2012/04/18, 19:46:02, 11.60, 11.7, 11.6, 1021.20, 1020.9, 1021.2, 41.523953, -70.672271, , , 71.10, -0.04, 153.4, 0.0, 315.40, 0.00, 12.32, 11.70, 0.0, 96, 6.5, 100, 7.2, 60.800, 60.8, 60.9, 42.8684, 31.3535, 19.3880, 31.3571, 42.8684, 11.1602, 11.1602, 24.3, 382.9, 1489.5371, 125.1, 120.7, 125.5, 4.7401, 7.2, 6.5, 62
2012/04/18, 19:47:02, 11.40, 11.4, 11.4, 1021.20, 1020.9, 1021.2, 41.523954, -70.672271, , , 71.40, 0.06, 296.6, 0.0, 314.50, 0.00, 12.32, 11.70, 0.0, 101, 5.1, 103, 4.8, 61.700, 61.7, 61.8, 42.8753, 31.3524, 19.3970, 31.3559, 42.8753, 11.1635, 11.1635, 24.3, 369.9, 1489.5467, 128.0, 125.7, 129.1, 5.1355, 4.8, 5.1, 62
2012/04/18, 19:48:02, 11.10, 11.2, 11.1, 1021.20, 1020.9, 1021.2, 41.523954, -70.672271, , , 71.40, 0.52, 161.6, 0.0, 315.60, 0.00, 12.32, 11.70, 0.0, 110, 4.7, 104, 3.9, 62.400, 62.4, 62.6, 42.8830, 31.3522, 19.4058, 31.3556, 42.8830, 11.1667, 11.1667, 24.3, 346.4, 1489.5573, 129.0, 134.7, 133.1, 4.0085, 3.9, 4.7, 62
2012/04/18, 19:49:03, 11.00, 11.1, 11.0, 1021.20, 1020.9, 1021.2, 41.523954, -70.672270, , , 71.40, 1.38, 41.2, 0.0, 316.60, 0.00, 12.32, 11.70, 0.0, 99, 3.5, 101, 3.1, 63.200, 63.2, 63.3, 42.8886, 31.3504, 19.4142, 31.3539, 42.8886, 11.1693, 11.1693, 24.4, 340.1, 1489.5671, 126.4, 124.1, 126.0, 3.2110, 3.1, 3.5, 62
