R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, LWR, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SWR, SSV, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=62
2012/04/20, 00:00:59, 10.50, 10.4, 10.5, 1017.70, 1017.4, 1017.7, 41.523952, -70.672267, , , 70.10, 0.03, 0.0, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 161, 4.9, 158, 3.2, 73.700, 73.7, 73.8, 41.7368, 31.3154, 18.2029, 31.3188, 41.7368, 10.8935, 10.8935, 24.1, 10.6, 1488.5487, 182.9, 185.5, 181.1, 3.3127, 3.2, 4.9, 62
2012/04/20, 00:01:59, 10.40, 10.4, 10.4, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.40, 0.04, 56.3, 0.0, 272.30, 0.00, 12.32, 11.70, 0.0, 139, 1.9, 160, 2.4, 73.800, 73.8, 73.6, 41.7465, 31.3154, 18.2137, 31.3186, 41.7465, 10.8936, 10.8936, 24.1, 10.3, 1488.5502, 185.1, 163.8, 183.0, 3.6218, 2.4, 1.9, 62
2012/04/20, 00:02:59, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.40, 0.02, 153.4, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 145, 3.7, 169, 2.0, 73.000, 73.0, 72.9, 41.7565, 31.3155, 18.2244, 31.3188, 41.7565, 10.8941, 10.8941, 24.2, 10.8, 1488.5516, 194.0, 169.6, 187.6, 2.4109, 2.0, 3.7, 62
2012/04/20, 00:03:59, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.80, 0.00, 123.7, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 156, 3.5, 158, 3.1, 73.900, 73.9, 73.7, 41.7647, 31.3144, 18.2348, 31.3178, 41.7647, 10.8949, 10.8949, 24.2, 10.8, 1488.5525, 183.0, 180.7, 179.1, 2.2740, 3.1, 3.5, 62
2012/04/20, 00:04:59, 10.40, 10.4, 10.4, 1017.60, 1017.3, 1017.6, 41.523952, -70.672266, , , 70.40, 0.03, 22.6, 0.0, 272.60, 0.00, 12.32, 11.70, 0.0, 155, 2.8, 164, 1.9, 73.600, 73.6, 73.4, 41.7736, 31.3141, 18.2450, 31.3174, 41.7736, 10.8957, 10.8957, 24.3, 10.4, 1488.5543, 189.2, 179.8, 181.3, 2.3622, 1.9, 2.8, 62
2012/04/20, 00:05:59, 10.40, 10.4, 10.4, 1017.60, 1017.3, 1017.6, 41.523953, -70.672265, , , 70.40, 0.02, 43.0, 0.0, 272.50, 0.00, 12.32, 11.70, 0.0, 155, 3.9, 156, 3.0, 73.500, 73.5, 73.5, 41.7831, 31.3141, 18.2554, 31.3174, 41.7831, 10.8961, 10.8961, 24.5, 10.7, 1488.5570, 181.5, 180.1, 186.0, 2.7423, 3.0, 3.9, 62
2012/04/20, 00:06:59, 10.40, 10.4, 10.4, 1017.60, 1017.3, 1017.6, 41.523952, -70.672266, , , 70.40, -0.01, 323.1, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 180, 2.7, 167, 2.5, 73.600, 73.6, 73.8, 41.7931, 31.3147, 18.2656, 31.3180, 41.7931, 10.8968, 10.8968, 24.6, 10.6, 1488.5594, 192.3, 204.9, 188.8, 2.6945, 2.5, 2.7, 62
2012/04/20, 00:07:58, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.10, -0.23, 153.4, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 177, 3.6, 168, 3.1, 73.600, 73.6, 73.7, 41.8022, 31.3145, 18.2758, 31.3179, 41.8022, 10.8963, 10.8963, 24.6, 10.8, 1488.5577, 193.5, 202.1, 183.1, 2.6577, 3.1, 3.6, 62
2012/04/20, 00:08:59, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.80, -0.67, 270.0, 0.0, 272.60, 0.00, 12.32, 11.70, 0.0, 150, 2.3, 146, 0.8, 74.100, 74.1, 74.0, 41.8111, 31.3143, 18.2858, 31.3177, 41.8111, 10.8955, 10.8955, 24.7, 10.4, 1488.5538, 171.1, 175.0, 184.0, 1.8570, 0.8, 2.3, 62
2012/04/20, 00:09:59, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.40, -0.54, 68.2, 0.0, 273.10, 0.00, 12.32, 11.70, 0.0, 156, 3.2, 149, 2.8, 74.700, 74.7, 74.7, 41.8202, 31.3141, 18.2961, 31.3174, 41.8202, 10.8941, 10.8941, 24.7, 10.6, 1488.5501, 174.6, 181.2, 178.0, 1.8621, 2.8, 3.2, 62
2012/04/20, 00:10:59, 10.40, 10.4, 10.4, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.40, 1.21, 143.1, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 154, 3.8, 155, 4.2, 75.400, 75.4, 75.4, 41.8293, 31.3142, 18.3059, 31.3176, 41.8293, 10.8921, 10.8921, 24.7, 10.3, 1488.5444, 180.5, 179.2, 178.0, 2.6165, 4.2, 3.8, 62
2012/04/20, 00:11:59, 10.40, 10.4, 10.4, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.80, 0.03, 116.6, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 158, 4.7, 161, 3.7, 75.200, 75.2, 75.1, 41.8380, 31.3134, 18.3165, 31.3167, 41.8380, 10.8895, 10.8895, 24.5, 10.6, 1488.5356, 186.3, 182.9, 176.4, 3.1406, 3.7, 4.7, 62
2012/04/20, 00:12:59, 10.40, 10.3, 10.4, 1017.70, 1017.4, 1017.7, 41.523952, -70.672265, , , 71.10, 0.03, 348.7, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 157, 3.9, 154, 3.9, 75.000, 75.0, 74.6, 41.8473, 31.3137, 18.3263, 31.3170, 41.8473, 10.8877, 10.8877, 24.5, 10.3, 1488.5278, 179.2, 181.9, 179.2, 3.3332, 3.9, 3.9, 62
2012/04/20, 00:13:59, 10.30, 10.3, 10.3, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.10, 0.02, 341.6, 0.0, 272.50, 0.00, 12.32, 11.70, 0.0, 161, 2.7, 143, 2.4, 75.300, 75.3, 75.1, 41.8563, 31.3137, 18.3362, 31.3170, 41.8563, 10.8856, 10.8856, 24.3, 10.8, 1488.5173, 168.0, 185.6, 183.0, 3.1313, 2.4, 2.7, 62
2012/04/20, 00:14:59, 10.30, 10.3, 10.3, 1017.70, 1017.4, 1017.7, 41.523952, -70.672267, , , 70.40, 0.01, 0.0, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 161, 3.6, 153, 2.9, 75.400, 75.4, 75.1, 41.8650, 31.3131, 18.3464, 31.3165, 41.8650, 10.8830, 10.8830, 24.3, 10.7, 1488.5114, 178.1, 185.7, 183.2, 2.1970, 2.9, 3.6, 62
2012/04/20, 00:15:59, 10.30, 10.3, 10.3, 1017.70, 1017.3, 1017.7, 41.523953, -70.672267, , , 70.10, 0.01, 90.0, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 168, 2.6, 162, 2.5, 74.500, 74.5, 74.5, 41.8741, 31.3134, 18.3560, 31.3168, 41.8741, 10.8808, 10.8808, 24.3, 10.4, 1488.5035, 187.3, 192.9, 185.3, 2.5847, 2.5, 2.6, 62
2012/04/20, 00:16:59, 10.30, 10.3, 10.3, 1017.70, 1017.3, 1017.7, 41.523953, -70.672267, , , 70.40, 0.03, 98.1, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 178, 2.3, 166, 2.6, 75.100, 75.1, 75.0, 41.8832, 31.3136, 18.3658, 31.3169, 41.8832, 10.8791, 10.8791, 24.0, 10.7, 1488.4974, 190.9, 202.5, 182.1, 2.7497, 2.6, 2.3, 62
2012/04/20, 00:17:58, 10.30, 10.2, 10.3, 1017.70, 1017.3, 1017.7, 41.523952, -70.672267, , , 70.40, 0.03, 9.5, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 165, 3.5, 161, 4.1, 75.100, 75.1, 75.2, 41.8924, 31.3137, 18.3757, 31.3171, 41.8924, 10.8777, 10.8777, 24.0, 10.7, 1488.4925, 185.8, 189.4, 190.8, 2.4501, 4.1, 3.5, 62
2012/04/20, 00:18:59, 10.30, 10.2, 10.3, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.40, 0.01, 90.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 159, 4.6, 158, 4.7, 75.500, 75.5, 75.3, 41.9006, 31.3133, 18.3852, 31.3167, 41.9006, 10.8763, 10.8763, 24.2, 10.6, 1488.4869, 183.1, 183.7, 185.7, 2.6826, 4.7, 4.6, 62
2012/04/20, 00:19:58, 10.30, 10.2, 10.3, 1017.70, 1017.3, 1017.7, 41.523952, -70.672265, , , 70.40, 0.01, 126.9, 0.0, 272.50, 0.00, 12.32, 11.70, 0.0, 160, 4.1, 160, 4.0, 75.800, 75.8, 75.8, 41.9098, 31.3136, 18.3948, 31.3170, 41.9098, 10.8752, 10.8752, 24.3, 10.8, 1488.4837, 185.1, 184.8, 179.7, 3.1783, 4.0, 4.1, 62
2012/04/20, 00:20:59, 10.30, 10.2, 10.3, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.80, 0.00, 26.6, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 159, 3.6, 170, 2.2, 75.800, 75.8, 75.4, 41.9184, 31.3138, 18.4040, 31.3172, 41.9184, 10.8748, 10.8748, 24.3, 10.8, 1488.4799, 195.1, 183.8, 180.5, 2.4760, 2.2, 3.6, 62
2012/04/20, 00:21:58, 10.20, 10.2, 10.2, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 71.40, 0.00, 90.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 153, 4.4, 173, 2.5, 75.900, 75.9, 75.7, 41.9270, 31.3136, 18.4137, 31.3170, 41.9270, 10.8742, 10.8742, 24.4, 10.8, 1488.4777, 198.3, 177.9, 186.5, 3.1345, 2.5, 4.4, 62
2012/04/20, 00:22:59, 10.20, 10.2, 10.2, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.40, 0.02, 90.0, 0.0, 272.60, 0.00, 12.32, 11.70, 0.0, 170, 3.0, 149, 2.8, 75.800, 75.8, 75.7, 41.9357, 31.3136, 18.4232, 31.3170, 41.9357, 10.8739, 10.8739, 24.4, 10.7, 1488.4771, 174.2, 194.8, 184.7, 2.8151, 2.8, 3.0, 62
2012/04/20, 00:23:59, 10.20, 10.2, 10.2, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.10, 0.01, 323.1, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 171, 2.8, 161, 2.6, 76.500, 76.5, 76.3, 41.9447, 31.3139, 18.4327, 31.3173, 41.9447, 10.8740, 10.8740, 24.3, 10.6, 1488.4766, 185.9, 195.6, 182.0, 2.6319, 2.6, 2.8, 62
2012/04/20, 00:24:59, 10.20, 10.2, 10.2, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.80, 0.01, 45.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 172, 2.7, 205, 1.4, 77.100, 77.1, 76.8, 41.9532, 31.3140, 18.4419, 31.3174, 41.9532, 10.8729, 10.8729, 24.3, 10.6, 1488.4760, 230.0, 196.8, 180.1, 1.7267, 1.4, 2.7, 62
2012/04/20, 00:25:59, 10.30, 10.2, 10.3, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.40, 0.01, 315.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 142, 2.6, 149, 1.4, 77.200, 77.2, 77.0, 41.9617, 31.3139, 18.4513, 31.3173, 41.9617, 10.8720, 10.8720, 24.3, 10.7, 1488.4723, 173.9, 166.7, 179.4, 1.9858, 1.4, 2.6, 62
2012/04/20, 00:26:59, 10.30, 10.2, 10.3, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.40, 0.02, 90.0, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 158, 2.7, 158, 2.9, 77.000, 77.0, 76.9, 41.9702, 31.3142, 18.4603, 31.3175, 41.9702, 10.8718, 10.8718, 24.3, 10.6, 1488.4695, 183.1, 182.7, 174.1, 2.2674, 2.9, 2.7, 62
2012/04/20, 00:27:59, 10.20, 10.2, 10.2, 1017.70, 1017.4, 1017.7, 41.523952, -70.672266, , , 70.40, 0.03, 123.7, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 156, 3.9, 148, 2.7, 76.600, 76.6, 76.4, 41.9791, 31.3145, 18.4696, 31.3179, 41.9791, 10.8710, 10.8710, 24.3, 10.8, 1488.4676, 173.1, 180.8, 175.4, 2.4095, 2.7, 3.9, 62
2012/04/20, 00:28:59, 10.20, 10.2, 10.2, 1017.70, 1017.4, 1017.7, 41.523952, -70.672267, , , 70.40, 0.01, 0.0, 0.0, 272.50, 0.00, 12.32, 11.70, 0.0, 164, 4.5, 155, 4.6, 77.100, 77.1, 76.9, 41.9874, 31.3146, 18.4786, 31.3179, 41.9874, 10.8701, 10.8701, 24.3, 11.3, 1488.4635, 180.1, 188.7, 178.5, 2.4881, 4.6, 4.5, 62
2012/04/20, 00:29:59, 10.20, 10.1, 10.2, 1017.70, 1017.4, 1017.7, 41.523952, -70.672265, , , 70.80, -0.02, 0.0, 0.0, 272.50, 0.00, 12.32, 11.70, 0.0, 150, 3.3, 152, 3.4, 76.900, 76.9, 76.7, 41.9958, 31.3145, 18.4879, 31.3178, 41.9958, 10.8692, 10.8692, 24.3, 10.7, 1488.4622, 177.1, 174.7, 181.3, 2.8190, 3.4, 3.3, 62
2012/04/20, 00:30:59, 10.20, 10.2, 10.2, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.10, 0.01, 0.0, 0.0, 272.70, 0.00, 12.32, 11.70, 0.0, 165, 2.5, 158, 2.0, 77.100, 77.1, 77.0, 42.0047, 31.3150, 18.4970, 31.3183, 42.0047, 10.8688, 10.8688, 24.3, 10.4, 1488.4611, 183.0, 189.7, 179.3, 2.2607, 2.0, 2.5, 62
2012/04/20, 00:31:59, 10.20, 10.1, 10.2, 1017.60, 1017.3, 1017.6, 41.523952, -70.672266, , , 71.40, 0.02, 281.3, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 145, 3.3, 142, 2.1, 77.100, 77.1, 77.0, 42.0130, 31.3149, 18.5062, 31.3182, 42.0130, 10.8682, 10.8682, 24.3, 10.7, 1488.4577, 166.9, 169.6, 184.7, 2.2177, 2.1, 3.3, 62
2012/04/20, 00:32:59, 10.20, 10.1, 10.2, 1017.70, 1017.3, 1017.7, 41.523952, -70.672265, , , 70.40, 0.01, 135.0, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 159, 4.1, 163, 3.2, 77.600, 77.6, 77.4, 42.0209, 31.3152, 18.5144, 31.3186, 42.0209, 10.8670, 10.8670, 24.3, 10.7, 1488.4558, 188.1, 183.7, 178.1, 2.5626, 3.2, 4.1, 62
2012/04/20, 00:33:59, 10.20, 10.1, 10.2, 1017.60, 1017.3, 1017.6, 41.523952, -70.672267, , , 71.40, 0.05, 315.0, 0.0, 273.10, 0.00, 12.32, 11.70, 0.0, 151, 2.9, 146, 2.8, 77.700, 77.7, 77.6, 42.0299, 31.3158, 18.5235, 31.3191, 42.0299, 10.8674, 10.8674, 24.1, 10.6, 1488.4559, 170.9, 175.5, 178.5, 2.2185, 2.8, 2.9, 62
2012/04/20, 00:35:00, 10.10, 10.1, 10.1, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 71.10, 0.02, 213.7, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 160, 2.4, 171, 3.4, 77.500, 77.5, 77.3, 42.0377, 31.3156, 18.5323, 31.3189, 42.0377, 10.8672, 10.8672, 24.0, 10.7, 1488.4569, 195.7, 184.4, 180.8, 3.1050, 3.4, 2.4, 62
2012/04/20, 00:35:59, 10.10, 10.1, 10.1, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 71.60, 0.04, 26.6, 0.0, 272.90, 0.00, 12.32, 11.70, 0.0, 154, 4.2, 161, 4.2, 77.500, 77.5, 77.3, 42.0467, 31.3164, 18.5411, 31.3197, 42.0467, 10.8678, 10.8678, 24.0, 11.0, 1488.4578, 185.8, 178.5, 184.4, 2.6047, 4.2, 4.2, 62
2012/04/20, 00:36:59, 10.10, 10.1, 10.1, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 71.40, 0.00, 315.0, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 153, 4.4, 152, 4.3, 77.800, 77.8, 77.6, 42.0542, 31.3165, 18.5491, 31.3199, 42.0542, 10.8683, 10.8683, 24.2, 10.7, 1488.4601, 176.9, 177.6, 174.3, 3.0007, 4.3, 4.4, 62
2012/04/20, 00:37:58, 10.10, 10.1, 10.1, 1017.60, 1017.3, 1017.6, 41.523952, -70.672265, , , 70.40, 0.01, 0.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 153, 4.5, 154, 5.3, 77.700, 77.7, 77.4, 42.0629, 31.3169, 18.5582, 31.3202, 42.0629, 10.8690, 10.8690, 24.4, 11.3, 1488.4622, 179.2, 177.8, 174.6, 3.7223, 5.3, 4.5, 62
2012/04/20, 00:38:59, 10.10, 10.1, 10.1, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.40, 0.01, 90.0, 0.0, 273.10, 0.00, 12.32, 11.70, 0.0, 156, 3.9, 157, 4.0, 77.100, 77.1, 76.9, 42.0710, 31.3170, 18.5669, 31.3203, 42.0710, 10.8684, 10.8684, 24.5, 11.1, 1488.4626, 182.3, 180.9, 178.7, 4.3205, 4.0, 3.9, 62
2012/04/20, 00:39:59, 10.10, 10.0, 10.1, 1017.60, 1017.3, 1017.6, 41.523953, -70.672266, , , 70.40, 0.02, 90.0, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 154, 5.2, 152, 4.2, 77.700, 77.7, 77.7, 42.0790, 31.3174, 18.5750, 31.3208, 42.0790, 10.8669, 10.8669, 24.5, 11.0, 1488.4598, 177.3, 178.9, 177.0, 3.8555, 4.2, 5.2, 62
2012/04/20, 00:40:59, 10.00, 10.0, 10.0, 1017.70, 1017.3, 1017.7, 41.523953, -70.672266, , , 70.80, 0.01, 90.0, 0.0, 272.80, 0.00, 12.32, 11.70, 0.0, 174, 2.6, 172, 1.6, 77.000, 77.0, 76.7, 42.0866, 31.3171, 18.5838, 31.3205, 42.0866, 10.8658, 10.8658, 24.4, 11.0, 1488.4536, 197.3, 198.9, 180.1, 3.8757, 1.6, 2.6, 62
2012/04/20, 00:41:59, 10.10, 10.0, 10.1, 1017.70, 1017.3, 1017.7, 41.523952, -70.672266, , , 70.10, 0.01, 90.0, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 150, 3.5, 162, 3.6, 77.500, 77.5, 77.4, 42.0952, 31.3179, 18.5921, 31.3213, 42.0952, 10.8647, 10.8647, 24.4, 11.1, 1488.4509, 187.2, 174.8, 182.9, 2.7520, 3.6, 3.5, 62
2012/04/20, 00:42:59, 10.10, 10.1, 10.1, 1017.80, 1017.4, 1017.8, 41.523953, -70.672265, , , 70.40, 0.01, 346.0, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 156, 3.1, 157, 3.4, 77.600, 77.6, 77.7, 42.1029, 31.3183, 18.6001, 31.3216, 42.1029, 10.8641, 10.8641, 24.4, 11.1, 1488.4475, 182.1, 180.8, 177.5, 3.3285, 3.4, 3.1, 62
2012/04/20, 00:43:59, 10.10, 10.1, 10.1, 1017.80, 1017.4, 1017.8, 41.523952, -70.672265, , , 70.10, 0.01, 135.0, 0.0, 273.10, 0.00, 12.32, 11.70, 0.0, 159, 4.7, 159, 4.4, 77.500, 77.5, 77.4, 42.1112, 31.3189, 18.6083, 31.3223, 42.1112, 10.8629, 10.8629, 24.3, 11.0, 1488.4461, 184.1, 183.8, 179.7, 2.5602, 4.4, 4.7, 62
2012/04/20, 00:44:59, 10.10, 10.1, 10.1, 1017.80, 1017.5, 1017.8, 41.523952, -70.672266, , , 70.40, 0.00, 18.4, 0.0, 273.40, 0.00, 12.32, 11.70, 0.0, 158, 3.6, 155, 3.7, 76.800, 76.8, 76.8, 42.1193, 31.3191, 18.6169, 31.3225, 42.1193, 10.8627, 10.8627, 24.3, 11.0, 1488.4445, 180.1, 182.8, 181.8, 3.4171, 3.7, 3.6, 62
2012/04/20, 00:45:59, 10.10, 10.1, 10.1, 1017.80, 1017.5, 1017.8, 41.523952, -70.672266, , , 70.10, 0.01, 0.0, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 162, 2.8, 143, 3.2, 77.200, 77.2, 77.4, 42.1265, 31.3189, 18.6252, 31.3222, 42.1265, 10.8624, 10.8624, 24.3, 11.0, 1488.4434, 168.1, 186.7, 178.1, 3.1357, 3.2, 2.8, 62
2012/04/20, 00:46:59, 10.10, 10.1, 10.1, 1017.90, 1017.5, 1017.9, 41.523952, -70.672265, , , 70.40, 0.00, 90.0, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 142, 2.5, 160, 2.3, 77.100, 77.1, 76.9, 42.1345, 31.3194, 18.6331, 31.3228, 42.1345, 10.8622, 10.8622, 24.3, 10.7, 1488.4435, 185.2, 166.8, 184.8, 2.2713, 2.3, 2.5, 62
2012/04/20, 00:47:59, 10.10, 10.1, 10.1, 1017.90, 1017.5, 1017.9, 41.523952, -70.672265, , , 70.80, 0.02, 0.0, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 155, 3.6, 156, 3.8, 77.500, 77.5, 77.3, 42.1431, 31.3204, 18.6411, 31.3239, 42.1431, 10.8617, 10.8617, 24.3, 10.8, 1488.4428, 181.1, 179.7, 179.1, 2.7786, 3.8, 3.6, 62
2012/04/20, 00:48:59, 10.10, 10.1, 10.1, 1017.90, 1017.5, 1017.9, 41.523952, -70.672265, , , 70.80, -0.04, 333.4, 0.0, 273.60, 0.00, 12.32, 11.70, 0.0, 161, 3.6, 150, 3.5, 77.700, 77.7, 77.5, 42.1504, 31.3204, 18.6492, 31.3238, 42.1504, 10.8615, 10.8615, 24.3, 10.8, 1488.4422, 175.0, 185.7, 181.2, 2.8093, 3.5, 3.6, 62
2012/04/20, 00:49:59, 10.10, 10.1, 10.1, 1017.90, 1017.5, 1017.9, 41.523952, -70.672266, , , 70.80, 0.01, 333.4, 0.0, 273.30, 0.00, 12.32, 11.70, 0.0, 159, 2.7, 165, 3.0, 77.600, 77.6, 77.5, 42.1586, 31.3211, 18.6573, 31.3244, 42.1586, 10.8609, 10.8609, 24.3, 11.0, 1488.4397, 190.1, 183.7, 179.9, 2.7344, 3.0, 2.7, 62
2012/04/20, 00:50:59, 10.10, 10.1, 10.1, 1017.90, 1017.6, 1017.9, 41.523952, -70.672266, , , 71.10, 0.00, 71.6, 0.0, 273.40, 0.00, 12.32, 11.70, 0.0, 167, 3.2, 160, 3.3, 77.300, 77.3, 77.1, 42.1656, 31.3209, 18.6652, 31.3243, 42.1656, 10.8601, 10.8601, 24.3, 10.7, 1488.4374, 185.1, 191.8, 179.3, 2.3861, 3.3, 3.2, 62
2012/04/20, 00:51:59, 10.10, 10.1, 10.1, 1017.90, 1017.6, 1017.9, 41.523952, -70.672266, , , 70.40, 0.01, 128.7, 0.0, 273.30, 0.00, 12.32, 11.70, 0.0, 150, 2.7, 154, 3.5, 77.200, 77.2, 77.0, 42.1736, 31.3217, 18.6729, 31.3251, 42.1736, 10.8594, 10.8594, 24.3, 11.1, 1488.4354, 179.1, 174.8, 179.4, 2.2918, 3.5, 2.7, 62
2012/04/20, 00:52:59, 10.10, 10.1, 10.1, 1017.90, 1017.6, 1017.9, 41.523952, -70.672265, , , 70.10, 0.00, 90.0, 0.0, 273.50, 0.00, 12.32, 11.70, 0.0, 155, 1.9, 154, 2.7, 77.800, 77.8, 77.6, 42.1814, 31.3220, 18.6809, 31.3255, 42.1814, 10.8580, 10.8580, 24.4, 11.0, 1488.4319, 179.3, 180.0, 177.7, 2.4192, 2.7, 1.9, 62
2012/04/20, 00:53:59, 10.10, 10.1, 10.1, 1017.90, 1017.6, 1017.9, 41.523952, -70.672266, , , 70.40, 0.01, 270.0, 0.0, 273.30, 0.00, 12.32, 11.70, 0.0, 161, 4.3, 159, 3.4, 76.700, 76.7, 76.6, 42.1891, 31.3226, 18.6886, 31.3260, 42.1891, 10.8572, 10.8572, 24.4, 10.7, 1488.4273, 184.1, 185.8, 183.2, 2.6368, 3.4, 4.3, 62
2012/04/20, 00:54:58, 10.10, 10.0, 10.1, 1017.90, 1017.6, 1017.9, 41.523952, -70.672266, , , 70.10, 0.00, 303.7, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 169, 3.9, 168, 3.5, 76.000, 76.0, 75.9, 42.1966, 31.3232, 18.6960, 31.3266, 42.1966, 10.8563, 10.8563, 24.4, 10.8, 1488.4256, 193.1, 193.7, 183.6, 3.1768, 3.5, 3.9, 62
2012/04/20, 00:55:59, 10.00, 10.0, 10.0, 1018.00, 1017.6, 1018.0, 41.523952, -70.672267, , , 70.10, 0.02, 0.0, 0.0, 273.40, 0.00, 12.32, 11.70, 0.0, 159, 3.1, 150, 2.6, 76.500, 76.5, 76.5, 42.2037, 31.3234, 18.7035, 31.3268, 42.2037, 10.8551, 10.8551, 24.3, 11.3, 1488.4222, 175.1, 183.7, 186.8, 2.6049, 2.6, 3.1, 62
2012/04/20, 00:56:59, 10.10, 10.0, 10.1, 1018.00, 1017.6, 1018.0, 41.523952, -70.672266, , , 70.80, 0.01, 270.0, 0.0, 273.20, 0.00, 12.32, 11.70, 0.0, 159, 3.3, 163, 2.9, 76.100, 76.1, 76.2, 42.2112, 31.3243, 18.7105, 31.3277, 42.2112, 10.8542, 10.8542, 24.3, 11.0, 1488.4215, 188.1, 183.7, 183.4, 1.7978, 2.9, 3.3, 62
2012/04/20, 00:57:58, 10.10, 10.0, 10.1, 1018.00, 1017.7, 1018.0, 41.523952, -70.672266, , , 70.80, 0.00, 108.4, 0.0, 273.70, 0.00, 12.32, 11.70, 0.0, 159, 3.2, 141, 2.2, 75.800, 75.8, 75.9, 42.2186, 31.3244, 18.7185, 31.3278, 42.2186, 10.8535, 10.8535, 24.3, 10.7, 1488.4198, 166.2, 183.8, 186.6, 1.9944, 2.2, 3.2, 62
2012/04/20, 00:58:58, 10.10, 10.0, 10.1, 1018.10, 1017.7, 1018.1, 41.523952, -70.672266, , , 70.40, 0.00, 322.1, 0.0, 273.00, 0.00, 12.32, 11.70, 0.0, 247, 0.4, 82, 0.4, 76.000, 76.0, 75.9, 42.2260, 31.3249, 18.7260, 31.3282, 42.2260, 10.8527, 10.8527, 24.3, 10.7, 1488.4173, 108.3, 270.0, 186.7, 1.7917, 0.4, 0.4, 62
