0	19	58	104	76	306972	98379	15383	284103	90584	15146							
0	20	0	104	76	308574	98850	15364	283357	90310	15127							
0	20	2	104	75	311525	99758	15347	282989	90167	15113							
0	20	4	104	75	311633	99772	15337	282435	89979	15108							
0	20	6	104	76	311924	99850	15330	283654	90366	15107							
0	20	8	104	76	311330	99645	15323	283949	90465	15110							
0	20	10	104	76	310988	99527	15319	284464	90643	15117							
0	20	12	104	76	310929	99500	15315	284595	90705	15127							
0	20	14	104	75	310548	99380	15316	284327	90640	15138							
0	20	16	104	76	310611	99412	15321	284640	90783	15160							
0	20	18	104	76	310436	99373	15330	285357	91052	15180							
0	20	20	104	75	310160	99303	15338	284486	90813	15200							
0	20	22	104	75	309663	99152	15342	285513	91166	15213							
0	20	24	104	76	309041	98950	15341	285163	91065	15218							
0	20	26	104	75	308629	98813	15338	285884	91303	15222							
0	20	28	104	76	308727	98833	15333	285283	91113	15223							
0	20	30	104	76	308875	98866	15326	284999	91019	15222							
0	20	32	104	76	308862	98848	15319	284986	91009	15218							
0	20	34	104	76	308909	98848	15312	285467	91155	15215							
0	20	36	104	75	309363	98985	15308	286110	91360	15214							
0	20	38	104	76	310077	99207	15305	286646	91530	15214							
0	20	40	104	76	309865	99133	15303	286576	91508	15214							
0	20	42	104	75	309199	98917	15301	284929	90987	15216							
0	20	44	104	75	309716	99083	15302	285784	91268	15221							
0	20	46	104	76	308746	98773	15302	286273	91432	15224							
0	20	48	104	75	309662	99068	15302	286068	91372	15228							
0	20	50	104	75	309260	98948	15307	286298	91459	15235							
0	20	52	104	75	308999	98878	15313	286113	91418	15244							
0	20	54	104	75	309193	98952	15318	285717	91311	15253							
0	20	56	104	76	309504	99057	15321	285968	91403	15259							
0	20	58	104	75	309039	98903	15319	286068	91434	15259							
0	21	0	104	75	308586	98734	15307	286294	91479	15245							
0	21	2	104	75	308102	98550	15294	286556	91530	15228							
0	21	4	104	75	308391	98607	15277	285688	91211	15207							
0	21	6	104	75	307073	98160	15265	285664	91161	15186							
0	21	8	104	75	307634	98308	15250	285898	91178	15157							
0	21	10	104	76	307686	98303	15240	285030	90857	15134							
0	21	12	104	75	308562	98554	15226	284687	90697	15108							
0	21	14	104	76	307683	98246	15213	284620	90631	15085							
0	21	16	104	75	308116	98356	15200	285566	90881	15059							
0	21	18	104	75	308521	98455	15186	282798	89963	15040							
0	21	20	104	75	308981	98563	15167	284510	90466	15019							
0	21	22	104	75	309086	98572	15156	283681	90173	15004							
0	21	24	104	75	309875	98797	15144	283821	90194	14992							
0	21	26	104	75	311156	99197	15139	284315	90347	14989							
0	21	28	104	76	311192	99212	15141	285111	90616	14998							
0	21	30	104	75	312013	99480	15144	284383	90413	15013							
0	21	32	104	75	311718	99389	15145	284001	90312	15023							
0	21	34	104	75	309861	98796	15145	283367	90125	15030							
0	21	36	104	75	309991	98829	15141	284436	90466	15031							
0	21	38	104	76	309787	98746	15133	284750	90559	15027							
0	21	40	104	75	310007	98800	15125	284638	90510	15020							
0	21	42	104	76	309565	98638	15115	285228	90674	15008							
0	21	44	104	75	309430	98578	15107	286699	91124	14999							
0	21	46	104	75	309653	98636	15101	285710	90796	14993							
0	21	48	104	75	309800	98673	15097	285895	90849	14989							
0	21	50	104	75	309841	98667	15087	286426	91003	14982							
0	21	52	104	75	309955	98681	15077	286694	91071	14973							
0	21	54	104	75	310160	98722	15066	285764	90750	14960							
0	21	56	104	75	310023	98650	15052	286004	90785	14940							
0	21	58	104	75	309608	98491	15040	284967	90403	14912							
0	22	0	104	75	310343	98688	15022	285792	90604	14881							
0	22	2	104	75	310186	98603	15006	285419	90448	14862							
0	22	4	104	76	310156	98560	14990	284382	90072	14838							
0	22	6	104	75	310283	98576	14979	284291	90014	14823							
0	22	8	104	75	310856	98736	14969	284158	89946	14810							
0	22	10	104	75	309301	98225	14961	284979	90191	14802							
0	22	12	104	75	308965	98099	14951	284931	90162	14795							
0	22	14	104	76	308305	97874	14944	285212	90247	14793							
0	22	16	104	75	308660	97972	14937	285547	90353	14793							
0	22	18	104	75	309307	98173	14935	285050	90199	14795							
0	22	20	104	75	309402	98198	14933	285313	90292	14800							
0	22	22	104	75	309277	98159	14933	285842	90477	14809							
0	22	24	104	75	309139	98123	14937	285019	90243	14822							
0	22	26	104	76	309185	98152	14943	286071	90604	14837							
0	22	28	104	75	309210	98172	14949	285701	90512	14849							
0	22	30	104	76	307997	97800	14955	285569	90495	14862							
0	22	32	104	75	308195	97873	14960	284984	90331	14873							
0	22	34	104	75	307722	97730	14963	284391	90158	14881							
0	22	36	104	75	308335	97925	14964	285488	90515	14885							
0	22	38	104	75	307671	97708	14961	284968	90350	14885							
0	22	40	104	75	307942	97789	14958	285666	90572	14886							
0	22	42	104	75	308110	97835	14955	285358	90476	14887							
0	22	44	104	75	308186	97856	14954	285637	90569	14889							
0	22	46	104	75	307900	97762	14952	285856	90643	14891							
0	22	48	104	76	307743	97709	14951	285543	90547	14893							
0	22	50	104	75	307945	97768	14948	286293	90785	14893							
0	22	52	104	75	307451	97599	14942	287142	91044	14888							
0	22	54	104	76	307079	97469	14937	287418	91117	14880							
0	22	56	104	76	306854	97382	14929	286471	90801	14872							
0	22	58	104	75	307299	97515	14926	286706	90866	14868							
0	23	0	104	75	306861	97375	14925	286762	90885	14868							
0	23	2	104	75	306663	97320	14929	285984	90652	14875							
0	23	4	104	76	307267	97534	14939	285452	90513	14890							
0	23	6	104	76	307858	97750	14953	285906	90693	14908							
0	23	8	104	75	307953	97828	14975	286654	91001	14944							
0	23	10	104	75	308109	97916	14993	286121	90879	14968							
0	23	12	104	76	308233	98001	15015	285602	90775	14999							
0	23	14	104	75	308735	98192	15030	284993	90629	15024							
0	23	16	104	75	308780	98240	15046	283825	90310	15050							
0	23	18	104	75	309192	98401	15060	284074	90433	15073							
0	23	20	104	75	308739	98267	15065	284027	90434	15081							
0	23	22	104	75	308993	98353	15067	285787	91005	15086							
0	23	24	104	76	308553	98214	15067	286201	91144	15090							
0	23	26	104	76	306697	97623	15067	285833	91030	15092							
0	23	28	104	75	306345	97512	15068	285795	91018	15092							
0	23	30	104	76	305994	97395	15065	285622	90958	15089							
0	23	32	104	75	305539	97243	15062	286321	91170	15084							
0	23	34	104	76	305143	97103	15055	285600	90918	15072							
0	23	36	104	75	304967	97032	15048	284869	90657	15058							
0	23	38	104	75	304805	96955	15036	285429	90796	15038							
0	23	40	104	75	304694	96899	15026	285840	90898	15023							
0	23	42	104	75	303889	96625	15017	285086	90619	15003							
0	23	44	104	75	304975	96957	15011	285517	90729	14990							
0	23	46	104	76	305283	97050	15008	285429	90690	14984							
0	23	48	104	76	304788	96897	15011	284052	90254	14985							
0	23	50	104	75	304944	96965	15020	284511	90426	14998							
0	23	52	104	76	304584	96893	15040	284270	90419	15034							
0	23	54	104	75	305556	97248	15062	284555	90578	15069							
0	23	56	104	75	305327	97230	15088	284471	90621	15105							
0	23	58	104	76	305896	97441	15102	285027	90850	15131							
1	0	0	104	75	306496	97662	15116	284950	90871	15154							
1	0	2	104	75	306268	97601	15122	285142	90950	15163							
1	0	4	104	75	305729	97427	15120	285147	90946	15160							
1	0	6	104	75	305547	97359	15116	285480	91033	15151							
1	0	8	104	75	305107	97205	15109	285015	90863	15139							
1	0	10	104	76	305053	97179	15105	284241	90595	15128							
1	0	12	104	75	304281	96924	15101	286074	91161	15119							
1	0	14	104	75	303880	96787	15096	285485	90955	15110							
1	0	16	104	75	304019	96826	15094	284265	90557	15105							
1	0	18	104	75	304043	96835	15095	285005	90789	15103							
1	0	20	104	75	304219	96897	15097	283800	90411	15106							
1	0	22	104	75	304281	96927	15102	284422	90619	15111							
1	0	24	104	75	304344	96958	15107	284777	90744	15118							
1	0	26	104	76	304534	97023	15109	284654	90716	15123							
1	0	28	104	75	303907	96826	15111	284613	90705	15124							
1	0	30	104	75	303547	96696	15104	285338	90917	15114							
1	0	32	104	75	304171	96876	15094	285838	91041	15097							
1	0	34	104	75	303416	96605	15080	284201	90472	15072							
1	0	36	104	75	303093	96477	15068	285766	90926	15050							
1	0	38	104	75	303338	96537	15059	284418	90463	15032							
1	0	40	104	75	302799	96348	15051	283978	90286	15013							
1	0	42	104	75	302966	96400	15051	283959	90272	15009							
1	0	44	104	75	303164	96473	15055	284669	90512	15016							
1	0	46	104	75	303020	96441	15061	284251	90398	15026							
1	0	48	104	76	304139	96812	15069	284483	90494	15038							
1	0	50	104	75	303687	96674	15072	283869	90311	15044							
1	0	52	104	75	304034	96778	15069	284077	90374	15042							
1	0	54	104	75	303721	96663	15061	284299	90426	15033							
1	0	56	104	76	303839	96681	15052	284657	90511	15018							
1	0	58	104	75	304055	96747	15051	284707	90522	15015							
1	1	0	104	75	303932	96741	15066	284356	90448	15035							
1	1	2	104	75	303656	96698	15088	284014	90409	15070							
1	1	4	104	75	303657	96745	15110	283718	90380	15104							
1	1	6	104	76	304820	97160	15131	283714	90453	15142							
1	1	8	104	75	305058	97278	15152	284508	90755	15167							
1	1	10	104	75	306169	97661	15165	284315	90743	15192							
1	1	12	104	76	306479	97789	15179	284287	90775	15213							
1	1	14	104	75	307167	98023	15186	284361	90821	15224							
1	1	16	104	75	306212	97712	15183	284604	90890	15220							
1	1	18	104	76	305657	97518	15175	285348	91100	15206							
1	1	20	104	75	304911	97266	15168	284176	90697	15192							
1	1	22	104	75	304281	97051	15161	285468	91083	15178							
1	1	24	104	75	304513	97120	15159	284755	90846	15173							
1	1	26	104	75	304148	97016	15165	284238	90698	15182							
1	1	28	104	75	304131	97038	15178	284863	90935	15201							
1	1	30	104	75	304897	97323	15197	284850	90990	15231							
1	1	32	104	75	306012	97717	15215	285399	91217	15257							
1	1	34	104	75	307263	98152	15232	284599	91007	15281							
1	1	36	104	75	306986	98091	15245	283999	90867	15307							
1	1	38	104	76	306749	98042	15258	283742	90823	15327							
1	1	40	104	75	307448	98286	15268	284778	91192	15346							
1	1	42	104	75	306845	98123	15282	284800	91236	15365							
1	1	44	104	75	306439	98022	15295	284910	91312	15385							
1	1	46	104	75	306929	98196	15304	284396	91173	15399							
1	1	48	104	75	306527	98099	15318	284604	91275	15417							
1	1	50	104	75	306488	98111	15330	283275	90876	15430							
1	1	52	104	75	306109	98013	15341	284001	91140	15447							
1	1	54	104	75	305817	97948	15355	284151	91220	15463							
1	1	56	104	75	306413	98168	15369	283138	90931	15481							
1	1	58	104	75	306113	98097	15380	282970	90905	15496							
1	2	0	104	75	306396	98209	15391	283132	90986	15510							
1	2	2	104	75	307341	98536	15402	283370	91091	15525							
1	2	4	104	75	306936	98405	15401	283551	91171	15536							
1	2	6	104	76	307520	98585	15398	283450	91166	15550							
1	2	8	104	76	307578	98596	15394	282237	90799	15562							
1	2	10	104	75	307984	98721	15392	283268	91156	15575							
1	2	12	104	75	307367	98531	15396	282609	90965	15586							
1	2	14	104	75	308094	98775	15401	282987	91098	15592							
1	2	16	104	75	308490	98916	15407	282659	90989	15590							
1	2	18	104	75	308482	98924	15412	283247	91175	15588							
1	2	20	104	75	307931	98760	15418	283125	91136	15589							
1	2	22	104	75	307578	98660	15424	284137	91460	15588							
1	2	24	104	75	307958	98805	15436	283164	91142	15585							
1	2	26	104	75	307709	98744	15445	283556	91262	15582							
1	2	28	104	75	307503	98685	15448	283882	91371	15584							
1	2	30	104	75	307546	98702	15449	282599	90963	15587							
1	2	32	104	76	307092	98558	15450	284207	91490	15591							
1	2	34	104	75	307390	98655	15451	283369	91228	15595							
1	2	36	104	76	307608	98719	15448	282710	91026	15601							
1	2	38	104	75	307288	98608	15444	283841	91399	15605							
1	2	40	104	76	307239	98589	15442	282668	91024	15607							
1	2	42	104	75	307566	98691	15441	282445	90959	15610							
1	2	44	104	75	307699	98735	15442	283534	91324	15617							
1	2	46	104	75	307505	98676	15443	283708	91389	15622							
1	2	48	104	75	307376	98646	15449	284081	91518	15627							
1	2	50	104	75	308046	98871	15453	284247	91578	15630							
1	2	52	104	75	309294	99283	15459	283601	91376	15633							
1	2	54	104	75	307980	98870	15463	283528	91357	15635							
1	2	56	104	75	307381	98688	15468	283109	91225	15637							
1	2	58	104	75	308057	98915	15473	283293	91287	15638							
1	3	0	104	75	307858	98861	15477	283609	91390	15639							
1	3	2	104	75	308170	98972	15482	283235	91269	15639							
1	3	4	104	75	307579	98791	15486	283504	91358	15640							
1	3	6	104	75	307388	98737	15490	283855	91472	15640							
1	3	8	104	75	306934	98603	15496	283271	91285	15641							
1	3	10	104	76	307557	98813	15500	284850	91793	15640							
1	3	12	104	75	308090	98994	15504	284249	91600	15641							
1	3	14	104	75	307574	98832	15507	284586	91709	15641							
1	3	16	104	75	307179	98713	15510	284202	91586	15641							
1	3	18	104	75	306582	98529	15514	284005	91522	15641							
1	3	20	104	75	307369	98784	15515	283730	91434	15642							
1	3	22	104	75	306983	98667	15518	284446	91667	15642							
1	3	24	104	75	306814	98620	15522	284132	91564	15642							
1	3	26	104	75	306142	98410	15524	284361	91637	15641							
1	3	28	104	75	306069	98391	15527	284284	91612	15641							
1	3	30	104	75	306896	98664	15530	284474	91671	15640							
1	3	32	104	76	306982	98698	15533	284425	91652	15638							
1	3	34	104	75	306954	98696	15536	284444	91657	15638							
1	3	36	104	76	307038	98726	15538	284696	91737	15637							
1	3	38	104	75	307715	98948	15540	284388	91637	15637							
1	3	40	104	76	306885	98684	15541	284001	91512	15637							
1	3	42	104	75	306411	98538	15544	284875	91793	15636							
1	3	44	104	75	306820	98675	15547	284550	91687	15635							
1	3	46	104	75	307512	98904	15550	284652	91718	15635							
1	3	48	104	76	306799	98682	15553	284320	91611	15634							
1	3	50	104	75	307435	98891	15555	284819	91770	15634							
1	3	52	104	75	307443	98901	15559	285445	91969	15632							
1	3	54	104	75	307272	98853	15562	285125	91867	15633							
1	3	56	104	75	308330	99197	15564	285399	91955	15633							
1	3	58	104	75	307577	98959	15566	285545	92001	15632							
1	4	0	104	75	307618	98971	15566	285671	92042	15632							
1	4	2	104	75	307605	98971	15567	284808	91764	15633							
1	4	4	104	76	307645	98987	15569	285647	92034	15632							
1	4	6	104	75	308032	99115	15570	285645	92033	15632							
1	4	8	104	75	307749	99028	15572	285800	92083	15632							
1	4	10	104	75	307956	99098	15574	285416	91959	15632							
1	4	12	104	75	307135	98837	15575	285411	91957	15632							
1	4	14	104	75	307774	99044	15576	286695	92372	15632							
1	4	16	104	75	308244	99199	15578	285720	92057	15632							
1	4	18	104	75	307355	98915	15579	285879	92109	15633							
1	4	20	104	75	307777	99053	15580	285413	91960	15633							
1	4	22	104	75	307953	99112	15581	285288	91920	15633							
1	4	24	104	75	308180	99188	15582	286269	92235	15632							
1	4	26	104	75	307426	98947	15583	285251	91907	15632							
1	4	28	104	75	307598	99003	15583	285838	92095	15632							
1	4	30	104	75	307415	98943	15583	285771	92074	15632							
1	4	32	104	75	306645	98694	15582	286408	92279	15632							
1	4	34	104	75	306853	98763	15583	287063	92490	15632							
1	4	36	104	75	307058	98831	15584	287077	92495	15632							
1	4	38	104	76	306610	98688	15585	286217	92218	15632							
1	4	40	104	75	307681	99033	15585	285996	92149	15634							
1	4	42	104	75	306822	98757	15585	284664	91721	15634							
1	4	44	104	75	305940	98473	15585	284815	91772	15635							
1	4	46	104	75	306636	98697	15585	286156	92205	15636							
1	4	48	104	75	305919	98467	15586	285414	91967	15636							
1	4	50	104	75	306025	98503	15587	284907	91803	15636							
1	4	52	104	75	306375	98618	15588	285134	91876	15636							
1	4	54	104	76	306258	98583	15589	285003	91834	15636							
1	4	56	104	76	305985	98497	15590	286063	92176	15636							
1	4	58	104	75	305453	98326	15590	284608	91707	15636							
1	5	0	104	75	305545	98357	15590	284989	91830	15636							
1	5	2	104	75	305206	98249	15591	285638	92040	15637							
1	5	4	104	75	306166	98558	15591	284416	91646	15637							
1	5	6	104	75	305406	98313	15591	285588	92024	15637							
1	5	8	104	75	305501	98343	15591	285015	91839	15637							
1	5	10	104	75	305026	98184	15588	284547	91698	15641							
1	5	12	104	75	304838	98116	15584	286471	92317	15641							
1	5	14	104	75	304220	97907	15579	285787	92097	15641							
1	5	16	104	75	304526	97992	15573	284563	91696	15638							
1	5	18	104	75	304886	98099	15569	283789	91431	15630							
1	5	20	104	75	304583	97991	15564	284455	91608	15611							
1	5	22	104	75	304415	97929	15560	283504	91282	15601							
1	5	24	104	75	304197	97849	15555	283280	91199	15595							
1	5	26	104	75	303830	97725	15552	283485	91258	15591							
1	5	28	104	75	303903	97746	15551	284115	91458	15590							
1	5	30	104	75	304066	97802	15553	283857	91381	15593							
1	5	32	104	75	303861	97739	15554	284403	91560	15595							
1	5	34	104	75	304092	97818	15557	284218	91509	15599							
1	5	36	104	75	304521	97962	15559	284562	91631	15605							
1	5	38	104	75	304157	97848	15561	284960	91761	15606							
1	5	40	104	75	303568	97663	15563	284343	91570	15610							
1	5	42	104	76	304630	98003	15562	285097	91817	15612							
1	5	44	104	75	304768	98052	15564	283488	91313	15619							
1	5	46	104	75	304777	98059	15566	284254	91568	15623							
1	5	48	104	75	304770	98061	15568	284635	91696	15626							
1	5	50	104	75	305495	98297	15570	285051	91835	15629							
1	5	52	104	76	305051	98157	15571	284822	91767	15632							
1	5	54	104	75	305285	98237	15573	285175	91888	15635							
1	5	56	104	75	306134	98513	15575	284813	91775	15637							
1	5	58	104	76	306232	98549	15577	284773	91764	15638							
1	6	0	104	75	305728	98389	15578	285355	91952	15638							
1	6	2	104	75	306073	98503	15579	285090	91868	15639							
1	6	4	104	75	305152	98209	15580	284813	91778	15639							
1	6	6	104	75	305644	98370	15582	285452	91986	15640							
1	6	8	104	75	305667	98380	15583	284690	91742	15641							
1	6	10	104	75	305370	98288	15585	285084	91870	15641							
1	6	12	104	76	306036	98506	15586	285353	91957	15641							
1	6	14	104	75	305949	98480	15587	285007	91844	15641							
1	6	16	104	75	306970	98811	15588	285293	91937	15641							
1	6	18	104	75	306813	98764	15590	284509	91685	15641							
1	6	20	104	75	306500	98666	15591	285064	91866	15642							
1	6	22	104	75	306829	98771	15591	286322	92269	15641							
1	6	24	104	76	306118	98540	15590	285234	91920	15642							
1	6	26	104	75	305436	98318	15589	286079	92192	15642							
1	6	28	104	75	304982	98165	15585	286370	92284	15641							
1	6	30	104	75	305623	98368	15584	285966	92153	15640							
1	6	32	104	75	305639	98373	15584	284670	91734	15640							
1	6	34	104	75	303843	97796	15584	285518	92010	15641							
1	6	36	104	75	304540	98023	15586	285906	92135	15641							
1	6	38	104	76	304598	98043	15586	283688	91421	15641							
1	6	40	104	75	304558	98025	15584	284837	91789	15641							
1	6	42	104	75	304301	97928	15577	285107	91872	15638							
1	6	44	104	75	304752	98055	15568	284315	91600	15630							
1	6	46	104	75	304530	97964	15559	284619	91640	15600							
1	6	48	104	75	303766	97704	15552	284241	91494	15588							
1	6	50	104	75	303477	97596	15545	284721	91639	15583							
1	6	52	104	75	304186	97814	15540	283802	91349	15586							
1	6	54	104	75	303717	97654	15536	282888	91059	15588							
1	6	56	104	75	303626	97621	15534	283247	91175	15588							
