T,11/10/16,6:00:11,7.15,13.42,0,0,A,432,332.2527,99.53745,12.37094,28.19503,B,433,328.0144,98.23854,12.35781,29.99433,C,434,328.1929,97.70509,12.09379,28.66929
T,11/10/16,6:01:00,7.15,14.57,0,0,A,432,332.0726,99.41633,12.3411,28.21362,B,433,327.7261,98.14175,12.35311,30.00655,C,434,327.9594,97.64685,12.09886,28.67497
T,11/10/16,6:02:00,7.15,14.57,0,0,A,432,333.0166,99.47167,12.24034,28.2254,B,433,328.5856,98.18587,12.25734,30.01881,C,434,328.088,97.66612,12.09026,28.67435
T,11/10/16,6:03:00,7.15,14.57,0,0,A,432,332.4299,99.23829,12.21455,28.25565,B,433,329.0389,98.19016,12.19846,30.02905,C,434,328.2119,97.6991,12.0885,28.67093
T,11/10/16,6:04:00,7.15,14.57,0,0,A,432,332.2834,99.12994,12.18584,28.27271,B,433,328.5388,97.98595,12.17373,30.05758,C,434,328.179,97.7047,12.09545,28.66904
T,11/10/16,6:05:00,7.15,14.57,0,0,A,432,332.269,99.09727,12.17321,28.27856,B,433,328.0724,97.81718,12.16039,30.07991,C,434,328.0261,97.68459,12.1069,28.66926
T,11/10/16,6:06:00,7.15,14.57,0,1,A,432,331.6041,98.91884,12.18207,28.29671,B,433,327.7047,97.659,12.13852,30.10258,C,434,328.4307,97.73734,12.07642,28.66877
T,11/10/16,6:07:00,7.15,14.57,0,1,A,432,331.7216,98.91061,12.16281,28.30104,B,433,327.3059,97.52193,12.13029,30.12032,C,434,328.3923,97.74806,12.08639,28.66576
T,11/10/16,6:08:00,7.14,14.57,0,0,A,432,331.149,98.73902,12.1624,28.32014,B,433,326.989,97.44263,12.13712,30.12846,C,434,328.6324,97.80214,12.07859,28.66105
T,11/10/16,6:09:00,7.15,14.57,0,1,A,432,330.9634,98.68533,12.16315,28.32596,B,433,326.9419,97.40836,12.12795,30.13422,C,434,328.9612,97.8984,12.07784,28.65032
T,11/10/16,6:10:00,7.15,14.57,0,1,A,432,330.8022,98.63158,12.16061,28.33238,B,433,326.377,97.25978,12.13691,30.15021,C,434,328.9969,97.90218,12.07478,28.65044
T,11/10/16,6:11:00,7.15,14.57,0,1,A,432,330.4907,98.57372,12.17626,28.33603,B,433,326.1896,97.22102,12.14464,30.1534,C,434,328.7227,97.85383,12.08972,28.65322
T,11/10/16,6:12:00,7.15,14.57,0,2,A,432,330.5289,98.52675,12.15018,28.34589,B,433,325.7736,97.10867,12.14991,30.16581,C,434,328.3019,97.74955,12.09915,28.66331
T,11/10/16,6:13:00,7.15,14.57,0,2,A,432,329.994,98.42449,12.17578,28.35272,B,433,325.8461,97.17332,12.16943,30.15454,C,434,328.2793,97.76849,12.11071,28.65909
T,11/10/16,6:14:00,7.15,14.57,0,3,A,432,330.0592,98.3913,12.15223,28.36061,B,433,325.5876,97.05196,12.14934,30.17267,C,434,328.2108,97.75731,12.11487,28.65961
T,11/10/16,6:15:00,7.14,14.43,0,3,A,432,329.6658,98.36329,12.19221,28.35661,B,433,325.4777,96.97163,12.12775,30.1862,C,434,328.0762,97.69044,12.10282,28.66933
T,11/10/16,6:16:00,7.15,14.42,0,3,A,432,329.0676,98.20597,12.20171,28.37247,B,433,325.1189,96.89467,12.14136,30.19289,C,434,328.0019,97.65784,12.09808,28.67387
T,11/10/16,6:17:00,7.15,14.57,0,4,A,432,329.4922,98.25391,12.16642,28.37341,B,433,325.4734,97.00388,12.14296,30.17957,C,434,327.809,97.63232,12.1125,28.67416
T,11/10/16,6:18:00,7.14,14.41,0,4,A,432,328.9867,98.14095,12.18334,28.38302,B,433,324.9532,96.83852,12.13827,30.20016,C,434,328.116,97.69274,12.09852,28.66984
T,11/10/16,6:19:00,7.15,14.41,0,5,A,432,328.9492,98.14345,12.1895,28.38164,B,433,324.7198,96.81217,12.15792,30.19971,C,434,328.107,97.64104,12.07643,28.67966
T,11/10/16,6:20:00,7.15,14.41,0,6,A,432,328.7596,98.04586,12.17107,28.39584,B,433,324.9543,96.90211,12.16704,30.18729,C,434,328.1446,97.65184,12.07628,28.67847
T,11/10/16,6:21:00,7.15,14.41,0,7,A,432,329.2254,98.14395,12.15276,28.38813,B,433,324.8182,96.8468,12.16034,30.19513,C,434,328.2072,97.71496,12.09628,28.66773
T,11/10/16,6:22:00,7.14,14.41,0,6,A,432,329.1203,98.15119,12.17006,28.38424,B,433,324.6638,96.76332,12.14331,30.20822,C,434,328.0614,97.6543,12.08853,28.67599
T,11/10/16,6:23:00,7.15,14.41,0,7,A,432,328.851,98.07861,12.17355,28.39173,B,433,324.7065,96.81294,12.16008,30.19922,C,434,328.0952,97.65977,12.08646,28.67574
T,11/10/16,6:24:00,7.15,14.42,0,9,A,432,328.5859,98.06258,12.20187,28.38848,B,433,324.4879,96.78471,12.1769,30.19952,C,434,327.9568,97.62163,12.08782,28.67982
T,11/10/16,6:25:00,7.15,14.41,0,9,A,432,328.1146,97.92001,12.20102,28.40459,B,433,324.7358,96.80853,12.1541,30.20084,C,434,327.8939,97.60351,12.08811,28.68182
T,11/10/16,6:26:00,7.15,14.41,0,10,A,432,328.2396,97.96639,12.2051,28.39867,B,433,324.8661,96.86081,12.16021,30.19348,C,434,327.9171,97.60928,12.0876,28.68125
T,11/10/16,6:27:00,7.15,14.4,0,12,A,432,327.7114,97.84718,12.22241,28.40895,B,433,324.3771,96.7493,12.17583,30.20394,C,434,327.4421,97.48345,12.0946,28.69426
T,11/10/16,6:28:00,7.14,14.4,0,13,A,432,327.9172,97.8386,12.19088,28.41553,B,433,324.2018,96.704,12.17902,30.20878,C,434,327.3854,97.49776,12.10872,28.69009
T,11/10/16,6:29:00,7.14,14.41,0,14,A,432,327.8676,97.87391,12.21345,28.40755,B,433,323.7831,96.57203,12.17578,30.22517,C,434,327.2393,97.4277,12.0967,28.70021
T,11/10/16,6:30:00,7.14,13.6,1,15,A,432,327.7504,97.878,12.23105,28.40395,B,433,323.7987,96.58926,12.18152,30.22206,C,434,327.1959,97.43823,12.1073,28.69711
T,11/10/16,6:31:00,7.15,14.54,1,18,A,432,327.6214,97.86741,12.24364,28.40289,B,433,323.234,96.4584,12.19871,30.2346,C,434,326.966,97.39729,12.11973,28.69952
T,11/10/16,6:32:00,7.15,14.44,1,19,A,432,327.5912,97.86333,12.24589,28.40295,B,433,323.0456,96.38412,12.19044,30.24503,C,434,327.4627,97.51245,12.10493,28.68911
T,11/10/16,6:33:00,7.14,14.46,1,20,A,432,327.5961,97.87768,12.25168,28.40031,B,433,322.4985,96.2843,12.21948,30.25171,C,434,326.7668,97.29913,12.10218,28.71383
T,11/10/16,6:34:00,7.15,14.46,1,22,A,432,327.3045,97.82153,12.26564,28.40412,B,433,322.7863,96.39098,12.22898,30.23715,C,434,327.0459,97.37495,12.09889,28.7058
T,11/10/16,6:35:00,7.15,14.44,1,24,A,432,327.1954,97.80585,12.27328,28.40451,B,433,322.686,96.37504,12.23538,30.23789,C,434,326.8583,97.33291,12.10512,28.70947
T,11/10/16,6:36:00,7.14,14.45,1,26,A,432,327.4095,97.87777,12.27685,28.39581,B,433,322.3054,96.30374,12.25479,30.2429,C,434,326.6587,97.27601,12.10627,28.71572
T,11/10/16,6:37:00,7.14,14.27,1,28,A,432,327.4378,97.88531,12.27647,28.39503,B,433,322.4256,96.36253,12.26525,30.23392,C,434,326.6694,97.31129,12.12079,28.7091
T,11/10/16,6:38:00,7.15,14.4,1,31,A,432,326.7792,97.70091,12.28206,28.41473,B,433,321.9276,96.23624,12.2756,30.24721,C,434,326.8367,97.32987,12.10667,28.70953
T,11/10/16,6:39:00,7.14,14.3,1,35,A,432,326.882,97.72864,12.28072,28.41186,B,433,321.8275,96.21893,12.2814,30.24823,C,434,326.5887,97.25025,12.10405,28.71906
T,11/10/16,6:40:00,7.14,14.33,1,40,A,432,326.4892,97.62108,12.28518,28.42315,B,433,321.7487,96.19689,12.28206,30.25076,C,434,326.3503,97.21892,12.12201,28.71938
T,11/10/16,6:41:00,7.14,14.33,1,41,A,432,326.349,97.59148,12.29079,28.42548,B,433,321.4506,96.10329,12.28003,30.26241,C,434,326.5478,97.27811,12.12217,28.71262
T,11/10/16,6:42:00,7.15,14.29,1,46,A,432,325.9694,97.47839,12.29097,28.43818,B,433,321.4199,96.10535,12.2852,30.26121,C,434,326.5085,97.24445,12.11224,28.71824
