T,11/11/16,6:00:11,9.7,13.46,0,0,A,432,329.6846,98.4334,12.22111,28.34365,B,433,326.3919,97.45377,12.22267,30.11151,C,434,323.4344,96.17516,12.04199,28.85345
T,11/11/16,6:01:00,9.7,14.57,0,0,A,432,330.0557,98.37307,12.14452,28.36402,B,433,326.2103,97.41111,12.22791,30.11561,C,434,323.6547,96.26318,12.05228,28.84143
T,11/11/16,6:02:00,9.7,14.57,0,1,A,432,329.8647,98.29972,12.13718,28.3735,B,433,326.8028,97.41912,12.15158,30.12861,C,434,323.2402,96.15542,12.0594,28.85257
T,11/11/16,6:03:00,9.7,14.57,0,0,A,432,329.7968,98.25948,12.12821,28.3796,B,433,326.716,97.34257,12.12867,30.14188,C,434,322.9062,96.08749,12.07376,28.85783
T,11/11/16,6:04:00,9.7,14.57,0,1,A,432,329.2209,98.04935,12.1109,28.40618,B,433,326.1507,97.19673,12.1389,30.15734,C,434,323.2062,96.18136,12.07587,28.8466
T,11/11/16,6:05:00,9.7,14.57,0,1,A,432,328.7217,97.99545,12.15351,28.40461,B,433,325.6933,97.13448,12.1725,30.1586,C,434,322.7202,96.05362,12.08359,28.85996
T,11/11/16,6:06:00,9.7,14.57,0,0,A,432,328.6169,97.97321,12.15758,28.40638,B,433,325.6075,97.06805,12.15395,30.16991,C,434,322.5853,95.99774,12.07637,28.86773
T,11/11/16,6:07:00,9.7,14.57,0,1,A,432,328.4113,97.81045,12.1119,28.43279,B,433,325.4101,96.96066,12.13192,30.18674,C,434,322.5153,95.98937,12.08208,28.86767
T,11/11/16,6:08:00,9.7,14.57,0,1,A,432,328.1738,97.76262,12.12222,28.43633,B,433,325.1187,96.86111,12.12613,30.19968,C,434,322.7854,96.05515,12.0754,28.86127
T,11/11/16,6:09:00,9.7,14.57,0,0,A,432,327.8766,97.7494,12.15617,28.43175,B,433,324.5859,96.74359,12.1449,30.21029,C,434,323.114,96.19952,12.0967,28.84075
T,11/11/16,6:10:00,9.7,14.57,0,1,A,432,327.7879,97.74884,12.16782,28.42973,B,433,324.2033,96.68207,12.16881,30.21327,C,434,323.101,96.17762,12.08848,28.84476
T,11/11/16,6:11:00,9.7,14.38,0,3,A,432,327.6397,97.69273,12.16245,28.437,B,433,324.1393,96.63272,12.15502,30.22171,C,434,323.4628,96.27629,12.08436,28.83412
T,11/11/16,6:12:00,9.7,14.37,0,3,A,432,327.6229,97.66943,12.15422,28.44109,B,433,324.0392,96.60969,12.15813,30.2239,C,434,323.1447,96.17763,12.08253,28.84583
T,11/11/16,6:13:00,9.7,14.39,0,4,A,432,327.0381,97.56419,12.18538,28.44737,B,433,323.9042,96.59914,12.17167,30.22268,C,434,323.1818,96.19117,12.08367,28.84406
T,11/11/16,6:14:00,9.7,14.38,0,5,A,432,326.7511,97.50845,12.19892,28.45123,B,433,323.6819,96.49568,12.15471,30.23819,C,434,322.9127,96.10889,12.08269,28.85374
T,11/11/16,6:15:00,9.7,14.39,0,9,A,432,327.1994,97.57121,12.16687,28.44988,B,433,323.7217,96.5097,12.15571,30.23632,C,434,323.2129,96.2036,12.08512,28.84237
T,11/11/16,6:16:00,9.7,14.4,0,10,A,432,327.2592,97.55579,12.15187,28.4543,B,433,323.7336,96.51276,12.15548,30.236,C,434,323.3554,96.23893,12.08189,28.83887
T,11/11/16,6:17:00,9.7,14.4,0,12,A,432,327.5614,97.6112,12.13621,28.45086,B,433,323.2689,96.39776,12.16624,30.24783,C,434,323.3923,96.26344,12.08805,28.83495
T,11/11/16,6:18:00,9.7,14.38,0,11,A,432,326.7375,97.48197,12.18879,28.45602,B,433,323.1549,96.32465,12.14833,30.2599,C,434,322.6694,96.07072,12.09834,28.85532
T,11/11/16,6:19:00,9.7,14.36,0,7,A,432,327.0225,97.5192,12.16721,28.45568,B,433,323.1546,96.4087,12.1868,30.24275,C,434,322.489,96.03346,12.10589,28.85826
T,11/11/16,6:20:00,9.7,14.4,0,6,A,432,327.3269,97.60625,12.16553,28.44617,B,433,322.649,96.34239,12.22549,30.24363,C,434,322.2575,95.94895,12.09877,28.86932
T,11/11/16,6:21:00,9.7,14.41,0,7,A,432,326.5556,97.4688,12.20738,28.45419,B,433,322.3688,96.30033,12.24457,30.24519,C,434,321.8723,95.84446,12.10343,28.88058
T,11/11/16,6:22:00,9.7,14.37,0,10,A,432,326.4124,97.45776,12.22172,28.45287,B,433,322.4265,96.33215,12.25125,30.24014,C,434,322.051,95.83448,12.07443,28.88698
T,11/11/16,6:23:00,9.71,14.38,0,11,A,432,326.7496,97.5838,12.23316,28.43663,B,433,322.3274,96.27614,12.23913,30.24909,C,434,321.9153,95.80986,12.08166,28.88853
T,11/11/16,6:24:00,9.71,14.39,0,11,A,432,327.3883,97.57594,12.14358,28.45351,B,433,322.7683,96.34183,12.20896,30.24672,C,434,321.8799,95.74879,12.05846,28.89981
T,11/11/16,6:25:00,9.7,14.36,0,17,A,432,326.8637,97.43021,12.14838,28.46909,B,433,322.1086,96.08064,12.17946,30.28358,C,434,322.3906,95.89081,12.05391,28.88417
T,11/11/16,6:26:00,9.7,14.37,0,22,A,432,326.5105,97.35715,12.16297,28.47472,B,433,322.5379,96.15972,12.15705,30.27815,C,434,322.0693,95.81612,12.06351,28.89108
T,11/11/16,6:27:00,9.71,14.39,0,18,A,432,327.1941,97.47792,12.12546,28.4678,B,433,322.7565,96.17085,12.13233,30.28134,C,434,322.1481,95.81276,12.05121,28.8937
T,11/11/16,6:28:00,9.7,14.38,0,27,A,432,327.15,97.44893,12.11832,28.47234,B,433,322.4973,96.12359,12.14605,30.28452,C,434,321.7966,95.74727,12.06915,28.89805
T,11/11/16,6:29:00,9.7,14.4,0,22,A,432,327.1882,97.47083,12.12305,28.46903,B,433,321.9166,95.93926,12.14089,30.30772,C,434,321.8501,95.75687,12.06626,28.89745
T,11/11/16,6:30:00,9.7,13.58,1,30,A,432,327.0103,97.4129,12.12083,28.47596,B,433,322.3818,96.06921,12.13689,30.29276,C,434,321.981,95.80448,12.07022,28.89122
T,11/11/16,6:31:00,9.71,14.39,1,26,A,432,326.7122,97.35333,12.13405,28.48032,B,433,322.2373,96.07635,12.15991,30.28767,C,434,322.2286,95.88141,12.07172,28.88203
T,11/11/16,6:32:00,9.7,14.28,1,31,A,432,326.9097,97.47968,12.16454,28.46062,B,433,321.7966,95.98988,12.18055,30.29432,C,434,321.7523,95.74978,12.07635,28.89645
T,11/11/16,6:33:00,9.7,14.29,1,33,A,432,326.4487,97.369,12.17666,28.47094,B,433,322.0284,96.11737,12.20729,30.27404,C,434,321.7388,95.7336,12.07076,28.89935
T,11/11/16,6:34:00,9.7,14.37,1,33,A,432,326.4703,97.4301,12.20139,28.45963,B,433,322.0315,96.13776,12.21621,30.26995,C,434,321.1063,95.56037,12.07766,28.91822
T,11/11/16,6:35:00,9.7,14.36,1,32,A,432,326.207,97.3572,12.20393,28.4674,B,433,321.9596,96.14396,12.22891,30.26687,C,434,321.6945,95.72549,12.07309,28.89986
T,11/11/16,6:36:00,9.7,14.37,1,36,A,432,326.2382,97.36745,12.20436,28.46616,B,433,321.9226,96.16266,12.24256,30.26212,C,434,321.5658,95.70965,12.08344,28.89983
T,11/11/16,6:37:00,9.7,14.38,1,38,A,432,326.2769,97.38873,12.20877,28.46297,B,433,321.5547,96.05395,12.24311,30.27512,C,434,321.6527,95.7159,12.07441,28.90073
T,11/11/16,6:38:00,9.7,14.35,1,40,A,432,325.9219,97.31568,12.2237,28.46855,B,433,321.6032,96.09938,12.25729,30.26704,C,434,321.6221,95.69934,12.07098,28.90328
T,11/11/16,6:39:00,9.71,14.31,1,46,A,432,325.6273,97.27174,12.24365,28.46996,B,433,321.5456,96.08801,12.25999,30.26791,C,434,321.459,95.67165,12.08056,28.90476
T,11/11/16,6:40:00,9.7,14.29,1,47,A,432,325.4164,97.21562,12.24676,28.47575,B,433,321.2198,95.99569,12.26229,30.27863,C,434,321.0495,95.54777,12.07964,28.91933
T,11/11/16,6:41:00,9.7,14.35,1,55,A,432,325.2139,97.17306,12.25492,28.4791,B,433,321.181,95.98248,12.26156,30.28036,C,434,321.3486,95.61482,12.06955,28.91335
