T,11/8/16,17:00:11,20.14,13.61,0,5,A,432,338.158,101.347,12.38859,27.99569,B,433,323.4682,97.12323,12.47013,30.10556,C,434,334.9087,100.1338,12.28311,28.36504
T,11/8/16,17:01:00,20.14,13.84,0,4,A,432,337.8108,101.2371,12.38603,28.00793,B,433,323.4206,97.11958,12.47499,30.1051,C,434,335.2458,100.242,12.28636,28.35262
T,11/8/16,17:02:00,20.14,14.57,0,3,A,432,337.9167,101.2817,12.39163,28.00217,B,433,323.5483,97.14749,12.47021,30.10266,C,434,335.5711,100.3269,12.28093,28.3443
T,11/8/16,17:03:00,20.15,14.57,0,3,A,432,338.2362,101.3278,12.37,28.00102,B,433,324.7697,97.34551,12.39358,30.09314,C,434,335.6478,100.3665,12.28827,28.33866
T,11/8/16,17:04:00,20.15,14.57,0,3,A,432,338.4964,101.3708,12.35477,27.99909,B,433,324.2441,97.27412,12.43278,30.09445,C,434,335.9662,100.4586,12.28693,28.32884
T,11/8/16,17:05:00,20.14,14.57,0,3,A,432,338.0467,101.31,12.387,27.99994,B,433,324.5294,97.35243,12.42946,30.08577,C,434,335.9008,100.4238,12.28018,28.33385
T,11/8/16,17:06:00,20.14,14.57,0,2,A,432,338.0524,101.3002,12.38196,28.00188,B,433,325.1978,97.51318,12.41144,30.07001,C,434,335.7641,100.4113,12.29269,28.33298
T,11/8/16,17:07:00,20.14,14.57,0,2,A,432,337.8657,101.2682,12.39247,28.00346,B,433,325.748,97.70181,12.42216,30.04576,C,434,335.8083,100.4278,12.29409,28.33094
T,11/8/16,17:08:00,20.14,14.57,0,2,A,432,337.7506,101.2524,12.40061,28.00372,B,433,326.4312,97.88931,12.41429,30.02509,C,434,335.683,100.4174,12.30604,28.32994
T,11/8/16,17:09:00,20.14,14.57,0,2,A,432,337.3856,101.1636,12.4096,28.01168,B,433,327.5724,98.11195,12.36044,30.00871,C,434,335.8294,100.4364,12.2951,28.32982
T,11/8/16,17:10:00,20.14,14.57,0,2,A,432,337.7399,101.2616,12.40602,28.00179,B,433,328.3385,98.32173,12.35159,29.98571,C,434,335.7541,100.4025,12.29013,28.3344
T,11/8/16,17:11:00,20.14,14.57,0,2,A,432,338.1381,101.2628,12.35444,28.01074,B,433,328.0856,98.29799,12.37496,29.98424,C,434,335.912,100.4273,12.28024,28.33346
