T,11/7/16,17:00:11,17.56,13.24,0,4,A,432,353.9505,105.8686,12.30046,27.53975,B,433,353.2839,105.7365,12.32856,29.15899,C,434,332.2591,99.11783,12.18365,28.49485
T,11/7/16,17:01:00,17.56,13.73,0,3,A,432,353.8749,105.854,12.30376,27.54066,B,433,353.1473,105.6895,12.32597,29.1645,C,434,331.8754,99.02412,12.19291,28.5036
T,11/7/16,17:02:00,17.56,14.57,0,3,A,432,354.0419,105.9045,12.30399,27.53551,B,433,353.4035,105.6957,12.29655,29.16908,C,434,331.7601,98.99232,12.19406,28.50694
T,11/7/16,17:03:00,17.56,14.57,0,3,A,432,354.0077,105.8918,12.30297,27.53696,B,433,352.7572,105.4656,12.28114,29.19654,C,434,331.9761,98.99414,12.16621,28.51171
T,11/7/16,17:04:00,17.56,14.57,0,2,A,432,353.6244,105.7192,12.27878,27.55868,B,433,350.3139,104.5968,12.22284,29.30088,C,434,332.257,99.05847,12.15755,28.50611
T,11/7/16,17:05:00,17.56,14.56,0,3,A,432,352.4624,105.2361,12.22193,27.61777,B,433,346.7751,103.5968,12.24696,29.40585,C,434,332.4167,99.10728,12.15807,28.5006
T,11/7/16,17:06:00,17.56,14.57,0,2,A,432,351.227,104.9378,12.25158,27.64317,B,433,344.4332,102.8528,12.22793,29.49146,C,434,332.7761,99.22321,12.16199,28.48702
T,11/7/16,17:07:00,17.56,14.57,0,2,A,432,349.2568,104.2884,12.22591,27.71452,B,433,342.7717,102.3593,12.22905,29.54617,C,434,332.9727,99.28154,12.16187,28.48058
T,11/7/16,17:08:00,17.56,14.57,0,2,A,432,347.5304,103.8021,12.23831,27.76279,B,433,341.7271,102.0827,12.24434,29.57433,C,434,332.6781,99.20019,12.16475,28.48908
T,11/7/16,17:09:00,17.56,14.57,0,1,A,432,346.5712,103.5206,12.24044,27.79176,B,433,340.9661,101.854,12.24375,29.60008,C,434,332.6703,99.22514,12.17686,28.48415
T,11/7/16,17:10:00,17.56,14.57,0,2,A,432,345.1299,103.0811,12.23659,27.83844,B,433,340.2915,101.6114,12.22592,29.63058,C,434,332.6582,99.18649,12.16127,28.49123
T,11/7/16,17:11:00,17.56,14.57,0,2,A,432,344.2255,102.7796,12.22314,27.87251,B,433,339.8232,101.5184,12.24629,29.63738,C,434,332.3629,99.11502,12.16863,28.49785
T,11/7/16,17:12:00,17.56,14.57,0,2,A,432,343.5273,102.5933,12.23267,27.89049,B,433,339.8156,101.4529,12.2188,29.64973,C,434,332.5007,99.16404,12.17218,28.49177
T,11/7/16,17:13:00,17.56,14.56,0,1,A,432,342.9397,102.4425,12.24329,27.90456,B,433,338.8575,101.2078,12.23665,29.67421,C,434,332.4574,99.16069,12.17643,28.49138
T,11/7/16,17:14:00,17.56,14.57,0,1,A,432,342.3663,102.291,12.25182,27.91911,B,433,339.0115,101.2702,12.24379,29.66586,C,434,331.9817,99.04034,12.18601,28.50304
T,11/7/16,17:15:00,17.56,13.44,1,2,A,432,342.8761,102.4919,12.27278,27.89416,B,433,338.9607,101.2279,12.23197,29.67278,C,434,331.984,99.09488,12.20997,28.49269
T,11/7/16,17:16:00,17.56,14.57,1,1,A,432,342.4794,102.3574,12.26589,27.90961,B,433,337.7556,100.9444,12.26535,29.69888,C,434,331.6885,98.98665,12.20105,28.50632
T,11/7/16,17:17:00,17.57,14.56,1,2,A,432,342.6624,102.4054,12.26304,27.90501,B,433,337.7303,100.9673,12.27868,29.69386,C,434,331.9829,99.02647,12.17967,28.50571
T,11/7/16,17:18:00,17.56,14.06,1,1,A,432,342.1284,102.251,12.26522,27.92101,B,433,338.3301,101.1936,12.29917,29.66451,C,434,331.9861,99.07951,12.20284,28.49567
T,11/7/16,17:19:00,17.56,14.06,1,1,A,432,341.3065,102.0213,12.27214,27.94418,B,433,338.8889,101.4002,12.31633,29.63807,C,434,331.9858,99.07204,12.19957,28.49709
T,11/7/16,17:20:00,17.57,14.06,1,1,A,432,340.8295,101.8557,12.26217,27.96356,B,433,338.469,101.2871,12.32187,29.64983,C,434,332.0244,99.0675,12.1924,28.49888
T,11/7/16,17:21:00,17.56,14.06,1,1,A,432,340.922,101.8558,12.25023,27.96565,B,433,339.0129,101.4756,12.33305,29.62653,C,434,331.5755,98.97691,12.21174,28.50549
T,11/7/16,17:22:00,17.56,14.06,1,1,A,432,340.0758,101.6451,12.26851,27.98492,B,433,339.7327,101.7274,12.34881,29.59535,C,434,331.0578,98.87637,12.2358,28.51238
T,11/7/16,17:23:00,17.56,14.06,1,1,A,432,339.7122,101.5303,12.26584,27.99767,B,433,340.5239,101.9778,12.35464,29.56619,C,434,330.9081,98.84422,12.24143,28.51495
T,11/7/16,17:24:00,17.56,14.07,1,1,A,432,340.4142,101.7089,12.25229,27.98097,B,433,341.1934,102.185,12.35757,29.54247,C,434,331.2491,98.89666,12.21938,28.51305
T,11/7/16,17:25:00,17.57,14.06,1,1,A,432,339.687,101.5523,12.27869,27.99305,B,433,341.7909,102.3764,12.36296,29.52013,C,434,331.6167,98.96824,12.20238,28.50813
T,11/7/16,17:26:00,17.56,14.05,1,2,A,432,339.6737,101.483,12.2503,28.00547,B,433,342.5614,102.6094,12.3639,29.49401,C,434,331.9861,99.04358,12.18686,28.50253
T,11/7/16,17:27:00,17.56,14.06,1,2,A,432,339.8372,101.5139,12.24249,28.00354,B,433,342.5419,102.6131,12.368,29.49287,C,434,332.189,99.05187,12.16364,28.50575
T,11/7/16,17:28:00,17.56,14.06,1,2,A,432,339.2197,101.3141,12.2358,28.02614,B,433,343.0278,102.7885,12.38083,29.47108,C,434,332.0735,99.07523,12.18937,28.49855
T,11/7/16,17:29:00,17.57,14.06,1,1,A,432,338.7206,101.1757,12.24047,28.04018,B,433,343.5295,102.9364,12.37978,29.45487,C,434,332.218,99.11729,12.18886,28.49398
T,11/7/16,17:30:00,17.56,14.05,1,2,A,432,339.3466,101.3307,12.2266,28.02596,B,433,343.2231,102.85,12.38212,29.46402,C,434,331.9178,99.02489,12.18763,28.50446
T,11/7/16,17:31:00,17.57,14.06,1,1,A,432,339.3307,101.3094,12.21937,28.02953,B,433,343.0492,102.8051,12.38523,29.46844,C,434,332.1243,99.07026,12.18038,28.50072
T,11/7/16,17:32:00,17.56,14.06,1,1,A,432,338.2774,101.1001,12.2653,28.04392,B,433,343.4328,102.9115,12.38157,29.4573,C,434,331.8554,98.96809,12.17062,28.51382
T,11/7/16,17:33:00,17.56,14.06,1,2,A,432,338.5814,101.1203,12.23447,28.04719,B,433,343.4736,102.9201,12.37998,29.45664,C,434,332.5078,99.11502,12.14943,28.50128
T,11/7/16,17:34:00,17.57,14.06,1,1,A,432,338.0862,101.0167,12.25383,28.05492,B,433,343.4546,102.9128,12.37929,29.45757,C,434,332.6349,99.13891,12.14324,28.49973
T,11/7/16,17:35:00,17.56,14.07,1,1,A,432,338.8297,101.1609,12.21983,28.0454,B,433,343.6043,102.9463,12.37442,29.45473,C,434,332.6865,99.16908,12.1498,28.49521
T,11/7/16,17:36:00,17.57,14.08,1,1,A,432,339.4063,101.3056,12.20789,28.03196,B,433,343.9685,103.0706,12.38091,29.43982,C,434,332.9148,99.21435,12.13971,28.49199
T,11/7/16,17:37:00,17.57,14.08,1,1,A,432,339.0525,101.2052,12.21017,28.04234,B,433,344.584,103.246,12.37709,29.42112,C,434,332.7638,99.17165,12.14071,28.49655
T,11/7/16,17:38:00,17.56,14.07,1,1,A,432,338.2501,100.9772,12.21518,28.066,B,433,344.531,103.2438,12.38292,29.42032,C,434,332.6917,99.16088,12.14546,28.49689
T,11/7/16,17:39:00,17.57,14.54,1,1,A,432,337.9744,100.8955,12.21544,28.07478,B,433,344.869,103.3417,12.38148,29.40977,C,434,332.4505,99.07813,12.14064,28.50695
T,11/7/16,17:40:00,17.57,14.08,1,1,A,432,338.5377,101.0666,12.21671,28.05611,B,433,345.3132,103.4808,12.38404,29.394,C,434,332.5959,99.11619,12.13831,28.50314
T,11/7/16,17:41:00,17.56,14.54,1,1,A,432,338.6633,101.0432,12.19015,28.06332,B,433,345.4901,103.5281,12.38159,29.38924,C,434,332.4238,99.10515,12.15619,28.50117
T,11/7/16,17:42:00,17.56,14.57,1,1,A,432,338.8122,101.1551,12.21956,28.04608,B,433,346.0396,103.691,12.38085,29.37147,C,434,332.9718,99.20707,12.12894,28.49472
T,11/7/16,17:43:00,17.56,14.55,1,1,A,432,339.5186,101.3261,12.20221,28.03077,B,433,346.2035,103.734,12.37827,29.36721,C,434,332.9064,99.21166,12.13962,28.4923
T,11/7/16,17:44:00,17.56,14.55,1,1,A,432,339.3279,101.2382,12.18872,28.04259,B,433,346.2682,103.7653,12.3833,29.36288,C,434,332.494,99.09023,12.14027,28.50567
T,11/7/16,17:45:00,17.56,14.57,1,2,A,432,339.1052,101.1227,12.16739,28.05876,B,433,346.1832,103.7335,12.38061,29.36685,C,434,332.4472,99.07652,12.14039,28.50717
T,11/7/16,17:46:00,17.56,14.48,1,2,A,432,339.3798,101.2294,12.17817,28.04539,B,433,346.4929,103.8311,12.3827,29.35577,C,434,332.8164,99.18842,12.14119,28.49461
T,11/7/16,17:47:00,17.56,14.52,1,1,A,432,338.7866,101.0561,12.17974,28.06376,B,433,346.5604,103.8237,12.37092,29.3587,C,434,333.0589,99.24408,12.13385,28.48974
T,11/7/16,17:48:00,17.56,14.55,1,1,A,432,339.0438,101.1193,12.17386,28.05799,B,433,346.9617,103.9313,12.36555,29.34787,C,434,332.7854,99.1881,12.14517,28.49393
T,11/7/16,17:49:00,17.56,14.57,1,2,A,432,339.4562,101.2009,12.15584,28.05239,B,433,347.0636,103.9938,12.37916,29.33859,C,434,332.6888,99.22242,12.17319,28.48511
T,11/7/16,17:50:00,17.56,14.55,1,1,A,432,339.0968,101.1878,12.1968,28.04658,B,433,347.7703,104.1538,12.35713,29.32507,C,434,331.9474,99.14146,12.23553,28.48296
T,11/7/16,17:51:00,17.56,14.56,1,1,A,432,338.3673,100.9561,12.19071,28.07259,B,433,347.5288,104.0969,12.36371,29.3301,C,434,332.2996,99.07969,12.16136,28.50307
T,11/7/16,17:52:00,17.56,14.57,1,1,A,432,338.4683,100.9882,12.19155,28.06899,B,433,347.3997,104.0871,12.37596,29.32898,C,434,332.3936,99.05537,12.1381,28.50993
T,11/7/16,17:53:00,17.57,14.57,1,1,A,432,338.1454,100.9045,12.19704,28.07706,B,433,347.8429,104.2176,12.37499,29.31491,C,434,331.7691,99.09812,12.23997,28.48697
T,11/7/16,17:54:00,17.57,14.49,1,1,A,432,338.3421,101.04,12.2306,28.05652,B,433,347.583,104.1238,12.36825,29.32635,C,434,331.3661,99.09722,12.29318,28.47757
T,11/7/16,17:55:00,17.57,14.55,1,1,A,432,336.8208,100.6852,12.27422,28.08711,B,433,347.3903,104.0715,12.37058,29.33163,C,434,331.0512,99.00847,12.29558,28.487
T,11/7/16,17:56:00,17.56,14.57,1,1,A,432,337.0354,100.8009,12.29677,28.07063,B,433,347.4373,104.085,12.37031,29.33022,C,434,330.923,98.96857,12.2949,28.49155
T,11/7/16,17:57:00,17.56,14.55,1,1,A,432,336.8686,100.7523,12.29735,28.07578,B,433,347.566,104.0872,12.35487,29.33274,C,434,331.3972,98.98335,12.23832,28.50002
T,11/7/16,17:58:00,17.57,14.57,1,2,A,432,337.0663,100.7697,12.27907,28.07713,B,433,346.8055,103.8659,12.35763,29.35645,C,434,331.3434,98.99118,12.24897,28.49725
T,11/7/16,17:59:00,17.56,14.54,1,1,A,432,336.6711,100.6665,12.28562,28.08713,B,433,346.7492,103.8435,12.35525,29.35934,C,434,330.9556,98.91418,12.2663,28.50272
T,11/7/16,18:00:00,17.58,14.57,1,1,A,432,336.7028,100.6789,12.28693,28.08555,B,433,346.2885,103.7355,12.36801,29.3689,C,434,331.1685,99.0178,12.28412,28.48801
T,11/7/16,18:01:00,17.57,14.57,1,2,A,432,336.0428,100.5162,12.30213,28.10049,B,433,345.5247,103.4849,12.35872,29.39809,C,434,331.2791,99.02304,12.27173,28.48964
T,11/7/16,18:02:00,17.58,14.57,1,1,A,432,336.1407,100.5612,12.30906,28.09438,B,433,345.1089,103.363,12.35983,29.41132,C,434,331.5213,99.098,12.27287,28.48111
T,11/7/16,18:03:00,17.58,14.57,1,2,A,432,336.8932,100.7815,12.30692,28.07094,B,433,344.3189,103.1613,12.37481,29.43088,C,434,331.6772,99.15887,12.27919,28.47323
T,11/7/16,18:04:00,17.58,14.57,1,1,A,432,336.9742,100.7835,12.29719,28.07243,B,433,344.3654,103.1618,12.36907,29.43185,C,434,331.2894,99.03293,12.27475,28.488
T,11/7/16,18:05:00,17.58,14.57,1,2,A,432,336.5993,100.6805,12.3012,28.08286,B,433,344.0178,103.0433,12.36287,29.44608,C,434,331.4279,99.05622,12.26668,28.48685
T,11/7/16,18:06:00,17.58,14.57,1,1,A,432,336.485,100.6457,12.30089,28.08669,B,433,343.3643,102.8933,12.38258,29.45913,C,434,331.4086,99.04876,12.26594,28.48782
T,11/7/16,18:07:00,17.58,14.57,1,1,A,432,336.2587,100.6036,12.31217,28.08924,B,433,343.1063,102.8276,12.38754,29.46553,C,434,331.7818,99.17147,12.27091,28.4733
T,11/7/16,18:08:00,17.58,14.57,1,2,A,432,336.1596,100.565,12.30823,28.09412,B,433,342.8231,102.7441,12.38815,29.47468,C,434,331.5715,99.1152,12.27384,28.47903
T,11/7/16,18:09:00,17.58,14.57,1,1,A,432,336.2926,100.6196,12.31472,28.08707,B,433,342.9427,102.7602,12.37965,29.47443,C,434,331.568,99.0927,12.26428,28.48323
T,11/7/16,18:10:00,17.59,14.57,1,1,A,432,336.5027,100.6575,12.30377,28.08489,B,433,342.6321,102.6883,12.38877,29.48076,C,434,331.4868,99.03528,12.24953,28.49224
T,11/7/16,18:11:00,17.58,14.57,1,2,A,432,335.5537,100.3698,12.30207,28.11638,B,433,342.3846,102.5933,12.37978,29.49295,C,434,331.2415,98.96136,12.24923,28.50052
T,11/7/16,18:12:00,17.59,14.57,1,2,A,432,335.6421,100.4019,12.30455,28.11246,B,433,341.6291,102.3975,12.39297,29.51237,C,434,331.3181,99.01089,12.2611,28.49289
