R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/28, 00:00:22, 13.40, 13.4, 13.4, 1020.70, 1020.4, 1020.7, 53.557247, -30.892409, 3135.00, 0.00, 229.00, 9.67, 341.8, 10.5, 0.00, 61.49, 61.26, 0.0, 18, 14.5, 22, 15.0, 80.400, 80.4, 80.3, 39.6503, 33.1452, 13.6867, 33.1481, 39.6503, 13.3652, 13.3652, 342.5, 1499.2038, -0.0021, 17.3, 11.6, 22.4, 8.3162, 10.3, 9.6, 61
2012/06/28, 00:01:22, 13.40, 13.4, 13.4, 1020.50, 1020.2, 1020.5, 53.559741, -30.894065, 3136.00, 0.00, 229.90, 9.54, 337.1, 9.5, 0.00, 61.49, 61.26, 0.0, 15, 15.1, 19, 15.6, 81.000, 81.0, 80.8, 39.6798, 33.1629, 13.6980, 33.1658, 39.6798, 13.3764, 13.3764, 343.1, 1499.2618, -0.0020, 13.6, 8.1, 19.1, 8.9923, 11.4, 10.7, 61
2012/06/28, 00:02:22, 13.40, 13.4, 13.4, 1020.40, 1020.1, 1020.4, 53.562268, -30.895640, 3134.00, 0.00, 229.60, 9.87, 343.3, 9.6, 0.00, 61.49, 61.26, 0.0, 15, 14.3, 19, 14.9, 80.500, 80.5, 80.3, 39.6912, 33.1603, 13.7134, 33.1631, 39.6912, 13.3879, 13.3879, 343.8, 1499.2967, -0.0020, 13.0, 7.3, 15.5, 9.3592, 10.4, 9.7, 61
2012/06/28, 00:03:22, 13.40, 13.4, 13.4, 1020.50, 1020.1, 1020.5, 53.564846, -30.897253, 3123.00, 0.00, 228.40, 9.77, 326.5, 10.5, 0.00, 61.49, 61.26, 0.0, 17, 16.3, 20, 17.0, 80.500, 80.5, 80.3, 39.7021, 33.1587, 13.7269, 33.1615, 39.7021, 13.3994, 13.3994, 341.7, 1499.3328, -0.0021, 16.6, 13.1, 17.6, 10.0596, 13.0, 12.1, 61
2012/06/28, 00:04:22, 13.30, 13.3, 13.3, 1020.50, 1020.1, 1020.5, 53.567399, -30.898967, 3109.00, 0.00, 229.00, 9.68, 343.2, 9.9, 0.00, 61.49, 61.26, 0.0, 15, 15.8, 19, 16.6, 79.800, 79.8, 79.7, 39.7025, 33.1488, 13.7388, 33.1516, 39.7025, 13.4109, 13.4109, 343.0, 1499.3592, -0.0020, 11.0, 5.4, 13.8, 10.3610, 11.9, 11.0, 61
2012/06/28, 00:05:22, 13.30, 13.3, 13.3, 1020.60, 1020.2, 1020.6, 53.569948, -30.900652, 3085.00, 0.00, 225.00, 9.95, 328.8, 10.8, 0.00, 61.49, 61.26, 0.0, 18, 16.1, 22, 16.6, 80.000, 80.0, 79.9, 39.6953, 33.1319, 13.7506, 33.1347, 39.6953, 13.4228, 13.4228, 344.5, 1499.3786, -0.0021, 23.0, 18.1, 26.3, 10.4256, 12.7, 11.9, 61
2012/06/28, 00:06:22, 13.30, 13.3, 13.3, 1020.50, 1020.1, 1020.5, 53.572492, -30.902122, 3075.00, 0.00, 226.50, 9.37, 342.4, 10.0, 0.00, 61.49, 61.26, 0.0, 16, 15.5, 20, 16.0, 79.400, 79.4, 79.4, 39.6898, 33.1171, 13.7618, 33.1199, 39.6898, 13.4348, 13.4348, 345.1, 1499.4008, -0.0020, 16.1, 10.5, 18.7, 10.0279, 11.5, 10.8, 61
2012/06/28, 00:07:22, 13.40, 13.3, 13.4, 1020.50, 1020.2, 1020.5, 53.575049, -30.903698, 3073.00, 0.00, 222.90, 9.71, 339.6, 9.9, 0.00, 61.49, 61.26, 0.0, 15, 15.0, 18, 15.6, 79.700, 79.7, 79.7, 39.7287, 33.1443, 13.7722, 33.1471, 39.7287, 13.4467, 13.4467, 344.0, 1499.4723, -0.0020, 13.1, 9.0, 20.7, 9.7468, 11.1, 10.4, 61
2012/06/28, 00:08:22, 13.40, 13.4, 13.4, 1020.50, 1020.1, 1020.5, 53.577652, -30.905277, 3064.00, 0.00, 222.30, 9.75, 342.2, 10.3, 0.00, 61.49, 61.26, 0.0, 16, 15.1, 20, 15.7, 80.400, 80.4, 80.3, 39.7245, 33.1263, 13.7884, 33.1292, 39.7245, 13.4579, 13.4579, 344.5, 1499.4882, -0.0020, 16.1, 10.5, 18.3, 9.4290, 11.0, 10.2, 61
2012/06/28, 00:09:22, 13.40, 13.4, 13.4, 1020.50, 1020.2, 1020.5, 53.580250, -30.906914, 3056.00, 0.00, 221.40, 10.01, 347.8, 11.0, 0.00, 61.49, 61.26, 0.0, 17, 14.8, 20, 15.5, 80.900, 80.9, 80.8, 39.7478, 33.1374, 13.8006, 33.1403, 39.7478, 13.4685, 13.4685, 342.9, 1499.5363, -0.0020, 12.4, 7.8, 12.9, 8.2482, 10.2, 9.4, 61
2012/06/28, 00:10:22, 13.40, 13.4, 13.4, 1020.50, 1020.3, 1020.5, 53.582821, -30.908543, 3048.00, 0.00, 213.70, 10.06, 329.6, 10.3, 0.00, 61.49, 61.26, 0.0, 16, 14.7, 19, 15.1, 80.500, 80.5, 80.3, 39.7609, 33.1402, 13.8115, 33.1431, 39.7609, 13.4785, 13.4785, 342.9, 1499.5726, -0.0020, 17.8, 13.9, 20.2, 9.7875, 11.1, 10.4, 61
2012/06/28, 00:11:22, 13.30, 13.3, 13.3, 1020.50, 1020.2, 1020.5, 53.585382, -30.910099, 3045.00, 0.00, 208.00, 9.87, 342.1, 9.7, 0.00, 61.49, 61.26, 0.0, 15, 15.4, 19, 15.9, 80.300, 80.3, 80.2, 39.7583, 33.1306, 13.8198, 33.1335, 39.7583, 13.4866, 13.4866, 342.1, 1499.5880, -0.0020, 10.4, 4.6, 16.2, 9.3647, 11.3, 10.7, 61
2012/06/28, 00:12:22, 13.30, 13.3, 13.3, 1020.50, 1020.3, 1020.5, 53.587926, -30.911636, 3044.00, 0.00, 204.30, 9.81, 339.0, 8.9, 0.00, 61.49, 61.26, 0.0, 14, 15.2, 19, 15.9, 80.800, 80.8, 80.6, 39.8018, 33.1644, 13.8275, 33.1672, 39.8018, 13.4948, 13.4948, 343.7, 1499.6549, -0.0020, 12.7, 6.0, 15.3, 9.4274, 11.9, 11.0, 61
2012/06/28, 00:13:22, 13.30, 13.3, 13.3, 1020.50, 1020.1, 1020.5, 53.590413, -30.913182, 3043.00, 0.00, 198.40, 9.80, 337.1, 10.2, 0.00, 61.49, 61.26, 0.0, 19, 14.6, 22, 14.6, 80.000, 80.0, 79.9, 39.8059, 33.1611, 13.8356, 33.1641, 39.8059, 13.5023, 13.5023, 344.0, 1499.6760, -0.0020, 21.3, 16.7, 18.4, 9.8990, 10.4, 10.2, 61
2012/06/28, 00:14:22, 13.30, 13.3, 13.3, 1020.50, 1020.3, 1020.5, 53.593019, -30.914736, 3037.00, 0.00, 194.20, 9.92, 330.4, 10.0, 0.00, 61.49, 61.26, 0.0, 11, 14.5, 15, 14.9, 80.800, 80.8, 80.7, 39.7849, 33.1373, 13.8407, 33.1401, 39.7849, 13.5081, 13.5081, 341.9, 1499.6668, -0.0020, 10.5, 4.9, 21.1, 9.4997, 10.6, 10.0, 61
2012/06/28, 00:15:22, 13.40, 13.3, 13.4, 1020.40, 1020.3, 1020.4, 53.595550, -30.916350, 3029.00, 0.00, 184.80, 9.95, 337.2, 9.7, 0.00, 61.49, 61.26, 0.0, 15, 15.9, 19, 17.0, 80.500, 80.5, 80.4, 39.8083, 33.1526, 13.8481, 33.1555, 39.8083, 13.5131, 13.5131, 344.0, 1499.7015, -0.0020, 13.8, 8.9, 16.6, 9.7585, 12.7, 11.4, 61
2012/06/28, 00:16:22, 13.30, 13.3, 13.3, 1020.50, 1020.1, 1020.5, 53.598089, -30.917919, 3026.00, 0.00, 178.70, 9.75, 353.7, 9.8, 0.00, 61.49, 61.26, 0.0, 11, 15.0, 16, 15.7, 80.100, 80.1, 80.0, 39.8283, 33.1700, 13.8495, 33.1728, 39.8283, 13.5170, 13.5170, 345.2, 1499.7347, -0.0020, 5.8, 358.1, 9.9, 9.2802, 10.7, 10.0, 61
2012/06/28, 00:17:22, 13.30, 13.3, 13.3, 1020.50, 1020.2, 1020.5, 53.600653, -30.919407, 3027.00, 0.00, 175.90, 9.82, 350.3, 10.1, 0.00, 61.49, 61.26, 0.0, 13, 15.2, 17, 15.8, 79.700, 79.7, 79.7, 39.8146, 33.1591, 13.8474, 33.1619, 39.8146, 13.5200, 13.5200, 342.9, 1499.7318, -0.0020, 5.6, 359.4, 3.9, 9.1730, 10.7, 10.1, 61
2012/06/28, 00:18:22, 13.30, 13.3, 13.3, 1020.50, 1020.3, 1020.5, 53.603188, -30.920978, 3028.00, 0.00, 170.10, 9.87, 327.1, 9.4, 0.00, 61.49, 61.26, 0.0, 13, 16.0, 17, 16.1, 79.100, 79.1, 79.0, 39.8393, 33.1780, 13.8520, 33.1809, 39.8393, 13.5228, 13.5228, 342.7, 1499.7634, -0.0020, 12.9, 7.4, 13.5, 10.8233, 12.3, 12.0, 61
2012/06/28, 00:19:22, 13.30, 13.3, 13.3, 1020.50, 1020.3, 1020.5, 53.605728, -30.922506, 3031.00, 0.00, 167.30, 9.65, 352.3, 10.7, 0.00, 61.49, 61.26, 0.0, 13, 15.3, 17, 16.0, 78.700, 78.7, 78.7, 39.8204, 33.1640, 13.8479, 33.1669, 39.8204, 13.5247, 13.5247, 344.9, 1499.7532, -0.0020, 8.0, 1.7, 10.7, 9.1326, 10.6, 9.9, 61
2012/06/28, 00:20:21, 13.30, 13.3, 13.3, 1020.50, 1020.1, 1020.5, 53.608256, -30.924086, 3030.00, 0.00, 163.70, 9.67, 345.8, 9.2, 0.00, 61.49, 61.26, 0.0, 14, 15.9, 19, 16.6, 78.700, 78.7, 78.7, 39.8304, 33.1735, 13.8477, 33.1764, 39.8304, 13.5270, 13.5270, 343.9, 1499.7719, -0.0020, 10.5, 3.5, 9.4, 10.2734, 12.2, 11.3, 61
2012/06/28, 00:21:21, 13.30, 13.3, 13.3, 1020.60, 1020.2, 1020.6, 53.610782, -30.925587, 3027.00, 0.00, 156.70, 9.60, 348.4, 9.6, 0.00, 61.49, 61.26, 0.0, 15, 16.5, 19, 17.4, 77.400, 77.4, 77.4, 39.8260, 33.1687, 13.8485, 33.1716, 39.8260, 13.5295, 13.5295, 343.1, 1499.7745, -0.0020, 8.4, 2.8, 7.3, 10.5872, 12.7, 11.7, 61
2012/06/28, 00:22:22, 13.30, 13.3, 13.3, 1020.60, 1020.3, 1020.6, 53.613320, -30.927113, 3024.00, 0.00, 150.80, 9.70, 337.8, 9.8, 0.00, 61.49, 61.26, 0.0, 12, 15.1, 16, 15.9, 77.700, 77.7, 77.8, 39.8140, 33.1566, 13.8496, 33.1595, 39.8140, 13.5332, 13.5332, 341.7, 1499.7725, -0.0020, 7.5, 2.0, 11.7, 10.3271, 11.3, 10.4, 61
2012/06/28, 00:23:22, 13.40, 13.3, 13.4, 1020.50, 1020.1, 1020.5, 53.615842, -30.928609, 3026.00, 0.00, 143.90, 9.55, 340.2, 9.8, 0.00, 61.49, 61.26, 0.0, 13, 14.2, 16, 14.8, 78.100, 78.1, 78.2, 39.8239, 33.1672, 13.8480, 33.1701, 39.8239, 13.5363, 13.5363, 343.9, 1499.7952, -0.0020, 10.6, 6.4, 14.8, 9.6896, 10.2, 9.5, 61
2012/06/28, 00:24:22, 13.40, 13.4, 13.4, 1020.50, 1020.3, 1020.5, 53.618381, -30.930055, 3023.00, 0.00, 139.60, 9.87, 339.3, 9.2, 0.00, 61.49, 61.26, 0.0, 11, 14.5, 16, 14.8, 80.000, 80.0, 79.9, 39.8164, 33.1576, 13.8509, 33.1606, 39.8164, 13.5409, 13.5409, 342.3, 1499.7992, -0.0020, 7.9, 0.5, 9.2, 8.9063, 10.5, 10.0, 61
2012/06/28, 00:25:21, 13.40, 13.4, 13.4, 1020.40, 1020.2, 1020.4, 53.620866, -30.931690, 3023.00, 0.00, 137.20, 9.84, 339.2, 8.8, 0.00, 61.49, 61.26, 0.0, 11, 15.6, 16, 16.3, 80.800, 80.8, 80.7, 39.8318, 33.1654, 13.8585, 33.1683, 39.8318, 13.5458, 13.5458, 342.3, 1499.8244, -0.0020, 6.3, 359.5, 6.1, 9.5124, 12.1, 11.3, 61
2012/06/28, 00:26:21, 13.30, 13.3, 13.3, 1020.40, 1020.2, 1020.4, 53.623337, -30.933251, 3026.00, 0.00, 135.60, 9.66, 325.7, 9.9, 0.00, 61.49, 61.26, 0.0, 9, 15.6, 14, 16.1, 80.600, 80.6, 80.5, 39.8490, 33.1778, 13.8627, 33.1807, 39.8490, 13.5519, 13.5519, 343.4, 1499.8591, -0.0020, 11.2, 4.7, 13.3, 10.5420, 12.1, 11.3, 61
2012/06/28, 00:27:22, 13.30, 13.3, 13.3, 1020.60, 1020.3, 1020.6, 53.625823, -30.934796, 3029.00, 0.00, 133.80, 9.33, 342.5, 9.3, 0.00, 61.49, 61.26, 0.0, 9, 14.9, 13, 15.5, 80.100, 80.1, 80.1, 39.8294, 33.1548, 13.8681, 33.1578, 39.8294, 13.5594, 13.5594, 344.0, 1499.8568, -0.0020, 4.3, 358.5, 3.7, 9.7725, 11.0, 10.3, 61
2012/06/28, 00:28:22, 13.20, 13.2, 13.2, 1020.40, 1020.2, 1020.4, 53.628264, -30.936276, 3033.00, 0.00, 131.30, 9.46, 338.3, 10.1, 0.00, 61.49, 61.26, 0.0, 10, 14.8, 14, 15.3, 80.400, 80.4, 80.3, 39.8571, 33.1716, 13.8785, 33.1745, 39.8571, 13.5667, 13.5667, 342.3, 1499.9006, -0.0020, 6.2, 0.3, 4.5, 9.0537, 10.5, 9.8, 61
2012/06/28, 00:29:22, 13.20, 13.2, 13.2, 1020.80, 1020.3, 1020.8, 53.630812, -30.937817, 3039.00, 0.00, 129.50, 9.71, 335.0, 10.0, 0.00, 61.49, 61.26, 0.0, 12, 15.9, 15, 16.2, 81.100, 81.1, 80.9, 39.8448, 33.1531, 13.8867, 33.1560, 39.8448, 13.5737, 13.5737, 344.3, 1499.9018, -0.0020, 10.8, 6.4, 13.7, 9.0621, 11.7, 11.3, 61
2012/06/28, 00:30:22, 13.20, 13.2, 13.2, 1020.60, 1020.3, 1020.6, 53.633354, -30.939339, 3040.00, 0.00, 124.60, 9.68, 341.3, 10.5, 0.00, 61.49, 61.26, 0.0, 9, 14.4, 14, 15.0, 80.300, 80.3, 80.3, 39.8492, 33.1469, 13.8987, 33.1497, 39.8492, 13.5808, 13.5808, 342.3, 1499.9178, -0.0021, 5.6, 357.9, 8.1, 9.1393, 9.9, 9.1, 61
2012/06/28, 00:31:22, 13.20, 13.2, 13.2, 1020.60, 1020.3, 1020.6, 53.635894, -30.940915, 3044.00, 0.00, 126.10, 9.55, 339.4, 10.0, 0.00, 61.49, 61.26, 0.0, 10, 15.8, 14, 16.4, 80.900, 80.9, 80.8, 39.8738, 33.1647, 13.9044, 33.1676, 39.8738, 13.5879, 13.5879, 341.9, 1499.9623, -0.0021, 4.2, 358.4, 7.8, 9.2450, 11.6, 10.8, 61
2012/06/28, 00:32:22, 13.20, 13.2, 13.2, 1020.70, 1020.1, 1020.7, 53.638465, -30.942514, 3052.00, 0.00, 123.40, 9.62, 342.3, 10.3, 0.00, 61.49, 61.26, 0.0, 11, 15.9, 15, 16.5, 80.600, 80.6, 80.5, 39.8695, 33.1564, 13.9095, 33.1593, 39.8695, 13.5937, 13.5937, 344.5, 1499.9716, -0.0020, 8.3, 2.5, 8.7, 10.3858, 11.6, 10.8, 61
2012/06/28, 00:33:22, 13.10, 13.1, 13.1, 1020.70, 1020.4, 1020.7, 53.640988, -30.944132, 3059.00, 0.00, 122.80, 9.52, 332.8, 9.7, 0.00, 61.49, 61.26, 0.0, 12, 15.4, 16, 15.9, 79.900, 79.9, 79.8, 39.8584, 33.1385, 13.9182, 33.1414, 39.8584, 13.5989, 13.5989, 342.9, 1499.9676, -0.0021, 10.8, 5.3, 10.1, 10.4853, 11.7, 11.0, 61
