R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/13, 00:00:22, 19.90, 19.8, 19.9, 1028.80, 1028.8, 1028.8, 37.737591, -25.662802, , , 69.60, -0.10, 149.0, 0.1, 0.00, 41.70, 41.62, 0.0, 29, 2.9, 31, 3.2, 85.100, 85.7, 85.0, 51.5346, 35.7912, 22.5421, 35.7957, 51.5346, 18.0122, 18.0122, 239.0, 1516.7159, -0.0021, 271.1, 268.9, 255.2, 2.8532, 3.2, 2.9, 61
2012/06/13, 00:01:21, 19.90, 19.9, 19.9, 1028.80, 1028.8, 1028.8, 37.737591, -25.662798, , , 69.90, -0.03, 74.1, 0.0, 0.00, 41.70, 41.62, 0.0, 22, 3.0, 25, 3.4, 85.700, 85.8, 85.5, 51.5316, 35.7888, 22.5422, 35.7932, 51.5316, 18.0148, 18.0148, 238.9, 1516.7206, -0.0021, 264.6, 261.3, 259.1, 2.7160, 3.4, 3.0, 61
2012/06/13, 00:02:21, 19.90, 19.9, 19.9, 1028.80, 1028.8, 1028.8, 37.737591, -25.662800, , , 70.40, 0.20, 57.5, 0.0, 0.00, 41.70, 41.62, 0.0, 9, 3.4, 13, 3.5, 85.800, 85.1, 85.6, 51.5278, 35.7938, 22.5325, 35.7982, 51.5278, 18.0171, 18.0171, 239.4, 1516.7330, -0.0021, 253.1, 248.8, 259.6, 2.6324, 3.5, 3.4, 61
2012/06/13, 00:03:22, 19.90, 19.9, 19.9, 1028.80, 1028.8, 1028.8, 37.737591, -25.662797, , , 76.80, 0.24, 280.4, 0.1, 0.00, 41.70, 41.62, 0.0, 15, 3.0, 17, 3.3, 85.100, 85.3, 84.9, 51.5243, 35.7822, 22.5433, 35.7866, 51.5243, 18.0215, 18.0215, 239.0, 1516.7326, -0.0021, 256.5, 254.1, 257.9, 2.6944, 3.3, 3.0, 61
2012/06/13, 00:04:22, 19.90, 20.0, 19.9, 1028.70, 1028.7, 1028.7, 37.737589, -25.662796, , , 77.20, -0.03, 272.5, 0.1, 0.00, 41.70, 41.62, 0.0, 16, 2.9, 15, 2.9, 85.300, 85.4, 85.3, 51.5208, 35.7853, 22.5361, 35.7898, 51.5208, 18.0249, 18.0249, 239.0, 1516.7461, -0.0022, 254.6, 255.3, 259.8, 2.7793, 2.9, 2.9, 61
2012/06/13, 00:05:21, 20.00, 20.0, 20.0, 1028.80, 1028.7, 1028.8, 37.737588, -25.662799, , , 73.20, 0.13, 355.0, 0.1, 0.00, 41.70, 41.62, 0.0, 14, 3.5, 16, 3.3, 85.400, 85.3, 85.3, 51.5161, 35.7829, 22.5346, 35.7874, 51.5161, 18.0279, 18.0279, 239.3, 1516.7521, -0.0022, 255.3, 253.0, 262.5, 2.7096, 3.3, 3.5, 61
2012/06/13, 00:06:21, 20.00, 20.1, 20.0, 1028.70, 1028.7, 1028.7, 37.737592, -25.662799, , , 72.00, 0.11, 162.5, 0.0, 0.00, 41.70, 41.62, 0.0, 6, 3.1, 8, 3.1, 85.300, 85.3, 85.2, 51.5131, 35.7872, 22.5265, 35.7917, 51.5131, 18.0304, 18.0304, 239.1, 1516.7643, -0.0022, 248.2, 245.9, 258.4, 2.6237, 3.1, 3.1, 61
2012/06/13, 00:07:21, 20.10, 20.1, 20.1, 1028.70, 1028.7, 1028.7, 37.737589, -25.662799, , , 70.80, 0.06, 308.7, 0.0, 0.00, 41.70, 41.62, 0.0, 6, 3.0, 10, 3.3, 85.300, 84.8, 85.1, 51.5098, 35.7973, 22.5112, 35.8017, 51.5098, 18.0336, 18.0336, 239.2, 1516.7850, -0.0022, 249.7, 245.4, 253.3, 2.5209, 3.3, 3.0, 61
2012/06/13, 00:08:21, 20.20, 20.2, 20.2, 1028.70, 1028.7, 1028.7, 37.737592, -25.662799, , , 70.40, 0.34, 206.6, 0.0, 0.00, 41.70, 41.62, 0.0, 16, 3.1, 20, 3.4, 84.800, 84.7, 84.7, 51.5058, 35.7958, 22.5091, 35.8003, 51.5058, 18.0371, 18.0371, 239.4, 1516.7936, -0.0022, 260.4, 256.1, 248.7, 2.6678, 3.4, 3.1, 61
2012/06/13, 00:09:21, 20.20, 20.2, 20.2, 1028.70, 1028.7, 1028.7, 37.737592, -25.662798, , , 71.10, 0.02, 123.4, 0.1, 0.00, 41.70, 41.62, 0.0, 12, 3.0, 16, 3.2, 84.700, 84.7, 84.5, 51.5013, 35.7927, 22.5086, 35.7972, 51.5013, 18.0409, 18.0409, 239.2, 1516.8011, -0.0021, 256.6, 252.4, 256.7, 2.7179, 3.2, 3.0, 61
