R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/12, 12:21:22, 21.30, 21.2, 21.3, 1029.70, 1029.9, 1029.8, 37.737586, -25.662796, , , 72.00, 0.35, 150.9, 0.0, 0.00, 41.70, 41.62, 0.0, 34, 6.7, 40, 6.2, 79.600, 80.2, 80.3, 51.2982, 35.5900, 22.5624, 35.5944, 51.2982, 17.9621, 17.9621, 238.9, 1516.3409, 0.2489, 279.8, 273.4, 278.5, 6.9990, 6.2, 6.7, 61
2012/06/12, 12:22:22, 21.20, 21.2, 21.2, 1029.80, 1029.9, 1029.8, 37.737587, -25.662797, , , 73.50, 0.11, 137.3, 0.0, 0.00, 41.70, 41.62, 0.0, 28, 7.2, 34, 7.5, 80.200, 80.6, 80.7, 51.3017, 35.5898, 22.5661, 35.5942, 51.3017, 17.9552, 17.9552, 239.0, 1516.3206, 0.2490, 273.8, 267.5, 276.4, 6.3479, 7.5, 7.2, 61
2012/06/12, 12:23:22, 21.10, 21.1, 21.1, 1029.80, 1029.9, 1029.8, 37.737586, -25.662796, , , 70.40, 0.06, 66.8, 0.0, 0.00, 41.70, 41.62, 0.0, 33, 7.0, 34, 7.2, 80.700, 80.8, 80.8, 51.3039, 35.5889, 22.5692, 35.5933, 51.3039, 17.9480, 17.9480, 239.0, 1516.2985, 0.2536, 273.7, 272.4, 274.9, 7.0201, 7.2, 7.0, 61
2012/06/12, 12:24:22, 21.10, 21.1, 21.1, 1029.80, 1029.9, 1029.8, 37.737586, -25.662796, , , 69.20, -0.03, 155.6, 0.1, 0.00, 41.70, 41.62, 0.0, 39, 6.3, 37, 6.3, 80.800, 81.2, 81.3, 51.3083, 35.5905, 22.5715, 35.5949, 51.3083, 17.9407, 17.9407, 238.9, 1516.2791, 0.2539, 276.9, 278.6, 278.3, 6.8507, 6.3, 6.3, 61
2012/06/12, 12:25:22, 21.10, 21.1, 21.1, 1029.80, 1030.0, 1029.8, 37.737591, -25.662797, , , 74.40, 0.00, 329.2, 0.1, 0.00, 41.70, 41.62, 0.0, 19, 5.4, 18, 6.0, 81.400, 81.4, 81.4, 51.3141, 35.5928, 22.5741, 35.5973, 51.3141, 17.9349, 17.9349, 239.0, 1516.2649, 0.2552, 257.3, 257.9, 268.2, 5.5824, 6.0, 5.4, 61
2012/06/12, 12:26:22, 21.00, 21.0, 21.0, 1029.80, 1030.0, 1029.8, 37.737592, -25.662797, , , 72.60, 0.18, 122.8, 0.1, 0.00, 41.70, 41.62, 0.0, 17, 5.8, 21, 5.8, 81.800, 81.8, 81.8, 51.3170, 35.5935, 22.5762, 35.5978, 51.3170, 17.9291, 17.9291, 239.0, 1516.2485, 0.2588, 261.0, 256.7, 262.5, 5.5685, 5.8, 5.8, 61
2012/06/12, 12:27:22, 21.00, 20.9, 21.0, 1029.80, 1030.0, 1029.8, 37.737591, -25.662796, , , 72.60, -0.11, 287.9, 0.1, 0.00, 41.70, 41.62, 0.0, 21, 6.2, 19, 6.1, 81.800, 82.1, 81.8, 51.3188, 35.5924, 22.5791, 35.5969, 51.3188, 17.9228, 17.9228, 239.0, 1516.2291, 0.2649, 258.6, 260.3, 257.3, 5.5928, 6.1, 6.2, 61
2012/06/12, 12:28:22, 20.90, 20.7, 20.9, 1029.90, 1030.0, 1029.9, 37.737591, -25.662796, , , 75.30, -0.16, 338.5, 0.1, 0.00, 41.70, 41.62, 0.0, 13, 6.6, 15, 6.8, 82.100, 83.0, 82.1, 51.3220, 35.5922, 22.5825, 35.5966, 51.3220, 17.9139, 17.9139, 239.0, 1516.2027, 0.2761, 254.5, 252.1, 257.0, 5.6234, 6.8, 6.6, 61
2012/06/12, 12:29:22, 20.70, 20.7, 20.7, 1029.80, 1030.0, 1029.8, 37.737591, -25.662798, , , 73.20, 0.09, 156.8, 0.1, 0.00, 41.70, 41.62, 0.0, 14, 5.5, 14, 5.3, 83.000, 83.0, 83.0, 51.3241, 35.5910, 22.5860, 35.5954, 51.3241, 17.9086, 17.9086, 239.2, 1516.1859, 0.2921, 254.5, 254.2, 264.6, 5.6036, 5.3, 5.5, 61
2012/06/12, 12:30:22, 20.60, 20.5, 20.6, 1029.90, 1030.0, 1029.9, 37.737591, -25.662797, , , 72.00, 0.12, 122.0, 0.0, 0.00, 41.70, 41.62, 0.0, 12, 5.5, 18, 5.8, 83.200, 83.7, 83.1, 51.3259, 35.5914, 22.5872, 35.5958, 51.3259, 17.9039, 17.9039, 239.0, 1516.1726, 0.2964, 257.8, 251.5, 261.4, 5.4656, 5.8, 5.5, 61
