R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/18, 00:00:22, 15.30, 15.3, 15.3, 1024.80, 1024.5, 1024.9, 42.953197, -27.318211, 3045.00, 0.00, 89.40, 10.66, 221.6, 10.2, 0.00, 47.15, 46.95, 0.0, 18, 6.5, 22, 6.9, 59.200, 59.2, 59.0, 44.0810, 34.6080, 16.6269, 34.6115, 44.0810, 16.4216, 16.4216, 223.8, 1510.6231, -0.0020, 292.0, 291.0, 307.2, 2.2582, 3.0, 2.4, 61
2012/06/18, 00:01:22, 15.30, 15.3, 15.3, 1024.90, 1024.6, 1024.8, 42.951108, -27.320933, 3042.00, 0.00, 89.70, 10.63, 222.6, 9.5, 0.00, 47.15, 46.95, 0.0, 14, 6.8, 17, 7.2, 59.000, 59.0, 58.6, 43.9700, 34.5472, 16.5844, 34.5506, 43.9700, 16.4400, 16.4400, 222.1, 1510.6090, -0.0020, 271.2, 268.1, 293.0, 2.2054, 2.9, 2.4, 61
2012/06/18, 00:02:22, 15.30, 15.3, 15.3, 1024.80, 1024.6, 1024.7, 42.949289, -27.323140, 3039.00, 0.00, 88.80, 8.46, 224.7, 8.3, 0.00, 47.15, 46.95, 0.0, 22, 5.1, 23, 4.8, 57.500, 57.5, 58.0, 43.9007, 34.5271, 16.5371, 34.5305, 43.9007, 16.4464, 16.4464, 222.4, 1510.6054, -0.0020, 309.7, 299.8, 292.9, 2.3897, 1.8, 1.9, 61
2012/06/18, 00:03:22, 15.30, 15.3, 15.3, 1024.70, 1024.7, 1024.8, 42.947772, -27.325013, 3026.00, 0.00, 90.60, 7.15, 226.7, 5.9, 0.00, 47.15, 46.95, 0.0, 23, 4.8, 26, 4.9, 58.100, 58.1, 58.3, 43.8821, 34.4538, 16.6031, 34.4572, 43.8821, 16.4609, 16.4609, 240.3, 1510.5652, -0.0020, 293.9, 290.2, 295.3, 2.8424, 2.8, 2.6, 61
2012/06/18, 00:04:22, 15.30, 15.3, 15.3, 1024.80, 1024.6, 1024.8, 42.947537, -27.326200, 3022.00, 0.00, 91.50, 2.31, 283.5, 2.0, 0.00, 47.15, 46.95, 0.0, 0, 3.0, 4, 3.1, 58.900, 58.9, 58.6, 43.9509, 34.4473, 16.6807, 34.4508, 43.9509, 16.4650, 16.4650, 317.2, 1510.5703, -0.0020, 330.4, 325.2, 352.6, 3.1829, 2.3, 2.1, 61
2012/06/18, 00:05:22, 15.30, 15.3, 15.3, 1024.80, 1024.7, 1024.9, 42.947767, -27.326479, 3023.00, 0.00, 89.40, 1.00, 357.9, 0.9, 0.00, 47.15, 46.95, 0.0, 304, 1.7, 303, 1.7, 58.200, 58.2, 58.6, 44.0406, 34.5313, 16.6746, 34.5348, 44.0406, 16.4530, 16.4530, 350.8, 1510.6304, -0.0020, 276.6, 277.3, 307.0, 1.3442, 1.6, 1.6, 61
2012/06/18, 00:06:22, 15.30, 15.3, 15.3, 1024.90, 1024.7, 1024.9, 42.947986, -27.326491, 3023.00, 0.00, 89.40, 0.68, 91.6, 0.9, 0.00, 47.15, 46.95, 0.0, 275, 1.8, 276, 1.9, 59.300, 59.3, 60.0, 44.0511, 34.4949, 16.7276, 34.4983, 44.0511, 16.4411, 16.4411, 1.9, 1510.5522, -0.0021, 276.9, 275.8, 284.2, 2.0483, 2.4, 2.3, 61
2012/06/18, 00:07:22, 15.30, 15.3, 15.3, 1024.90, 1024.6, 1025.1, 42.948150, -27.326401, 3023.00, 0.00, 89.10, 0.49, 46.2, 1.0, 0.00, 47.15, 46.95, 0.0, 260, 1.9, 289, 1.9, 59.000, 59.0, 59.2, 44.0769, 34.5199, 16.7247, 34.5234, 44.0769, 16.4297, 16.4297, 359.6, 1510.5463, -0.0021, 278.7, 254.3, 266.8, 2.3103, 2.2, 2.3, 61
2012/06/18, 00:08:21, 15.30, 15.3, 15.3, 1025.10, 1024.5, 1024.9, 42.948260, -27.326310, 3024.00, 0.00, 87.90, 0.21, 357.4, 0.3, 0.00, 47.15, 46.95, 0.0, 282, 1.1, 279, 1.3, 60.400, 60.4, 61.0, 44.0744, 34.5601, 16.6756, 34.5636, 44.0744, 16.4232, 16.4232, 359.5, 1510.5728, -0.0020, 272.4, 273.8, 272.7, 1.8575, 1.3, 1.1, 61
2012/06/18, 00:09:22, 15.30, 15.3, 15.3, 1024.90, 1024.8, 1025.0, 42.948339, -27.326182, 3024.00, 0.00, 88.40, 0.37, 45.1, 1.3, 0.00, 47.15, 46.95, 0.0, 269, 2.4, 273, 2.2, 60.400, 60.4, 60.0, 44.0255, 34.5481, 16.6398, 34.5515, 44.0255, 16.4196, 16.4196, 359.2, 1510.5479, -0.0021, 262.5, 259.7, 264.2, 2.7331, 2.7, 2.9, 61
