R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/17, 00:00:22, 15.60, 15.6, 15.6, 1022.90, 1022.6, 1022.8, 41.457080, -27.130396, 2746.00, 0.00, 68.90, 11.33, 358.1, 11.4, 0.00, 47.13, 46.94, 0.0, 25, 9.8, 29, 9.7, 65.500, 65.5, 66.0, 44.4699, 34.4043, 17.2592, 34.4078, 44.4699, 17.0609, 17.0609, 357.1, 1512.3215, -0.0021, 58.9, 51.3, 67.3, 6.0447, 5.4, 5.1, 61
2012/06/17, 00:01:22, 15.60, 15.6, 15.6, 1022.80, 1022.6, 1023.0, 41.460166, -27.130602, 2746.00, 0.00, 68.90, 11.11, 358.9, 9.9, 0.00, 47.13, 46.94, 0.0, 25, 8.3, 32, 9.5, 65.100, 65.1, 65.9, 44.4806, 34.4142, 17.2584, 34.4177, 44.4806, 17.0630, 17.0630, 356.9, 1512.3391, -0.0021, 55.8, 50.5, 53.8, 5.8510, 5.7, 4.1, 61
2012/06/17, 00:02:22, 15.60, 15.6, 15.6, 1023.00, 1022.7, 1022.8, 41.463257, -27.130741, 2750.00, 0.00, 68.60, 11.36, 355.8, 11.4, 0.00, 47.13, 46.94, 0.0, 25, 10.5, 29, 10.6, 66.400, 66.4, 66.2, 44.4752, 34.4065, 17.2621, 34.4099, 44.4752, 17.0674, 17.0674, 358.0, 1512.3434, -0.0021, 56.3, 50.2, 66.7, 5.0880, 6.4, 5.9, 61
2012/06/17, 00:03:22, 15.60, 15.6, 15.6, 1022.80, 1022.7, 1022.8, 41.466445, -27.130751, 2770.00, 0.00, 68.00, 11.31, 1.3, 10.5, 0.00, 47.13, 46.94, 0.0, 23, 9.8, 26, 9.2, 64.600, 64.6, 65.5, 44.4792, 34.4072, 17.2652, 34.4107, 44.4792, 17.0725, 17.0725, 359.2, 1512.3596, -0.0021, 54.2, 45.6, 59.1, 5.5186, 4.9, 5.2, 61
2012/06/17, 00:04:22, 15.60, 15.6, 15.6, 1022.80, 1022.5, 1022.9, 41.469515, -27.130842, 2764.00, 0.00, 67.70, 11.42, 358.0, 11.6, 0.00, 47.13, 46.94, 0.0, 29, 10.0, 33, 10.4, 64.600, 64.6, 65.0, 44.4886, 34.4106, 17.2708, 34.4141, 44.4886, 17.0767, 17.0767, 355.7, 1512.3761, -0.0021, 59.9, 55.2, 60.5, 5.0389, 6.2, 5.4, 61
2012/06/17, 00:05:22, 15.60, 15.6, 15.6, 1022.90, 1022.6, 1022.7, 41.472693, -27.131008, 2762.00, 0.00, 67.40, 11.24, 2.4, 11.4, 0.00, 47.13, 46.94, 0.0, 29, 9.1, 33, 8.6, 64.600, 64.6, 65.9, 44.5024, 34.4151, 17.2795, 34.4186, 44.5024, 17.0806, 17.0806, 356.7, 1512.3929, -0.0021, 69.6, 58.7, 66.0, 5.2737, 4.4, 4.4, 61
2012/06/17, 00:06:22, 15.60, 15.6, 15.6, 1022.70, 1022.7, 1022.9, 41.475786, -27.131236, 2761.00, 0.00, 66.80, 11.42, 357.5, 12.0, 0.00, 47.13, 46.94, 0.0, 20, 9.9, 24, 9.6, 65.900, 65.9, 65.3, 44.5077, 34.4117, 17.2889, 34.4152, 44.5077, 17.0828, 17.0828, 357.4, 1512.3956, -0.0020, 55.2, 45.6, 74.4, 5.2483, 4.7, 4.6, 61
2012/06/17, 00:07:22, 15.60, 15.6, 15.6, 1022.90, 1022.5, 1022.9, 41.478945, -27.131451, 2760.00, 0.00, 67.10, 11.40, 359.2, 11.1, 0.00, 47.13, 46.94, 0.0, 27, 10.5, 31, 10.9, 66.100, 66.1, 66.4, 44.5197, 34.4155, 17.2967, 34.4190, 44.5197, 17.0834, 17.0834, 357.3, 1512.4018, -0.0021, 54.4, 49.2, 62.3, 4.9167, 6.6, 5.9, 61
2012/06/17, 00:08:22, 15.60, 15.6, 15.6, 1022.90, 1022.7, 1022.9, 41.482217, -27.131673, 2758.00, 0.00, 67.10, 11.57, 357.6, 11.1, 0.00, 47.13, 46.94, 0.0, 31, 9.9, 36, 9.8, 63.500, 63.5, 64.8, 44.5235, 34.4168, 17.2989, 34.4204, 44.5235, 17.0827, 17.0827, 356.4, 1512.4013, -0.0020, 65.6, 57.5, 61.1, 5.5530, 6.1, 5.7, 61
2012/06/17, 00:09:22, 15.60, 15.6, 15.6, 1022.90, 1022.7, 1023.0, 41.485396, -27.131815, 2758.00, 0.00, 67.10, 11.78, 355.9, 12.2, 0.00, 47.13, 46.94, 0.0, 28, 10.0, 34, 9.5, 63.900, 63.9, 65.6, 44.5253, 34.4179, 17.2994, 34.4215, 44.5253, 17.0815, 17.0815, 358.5, 1512.3989, -0.0020, 74.4, 63.1, 77.7, 6.0003, 6.0, 5.7, 61
2012/06/17, 00:10:22, 15.60, 15.6, 15.6, 1023.00, 1022.7, 1022.9, 41.488621, -27.132009, 2757.00, 0.00, 67.10, 11.71, 354.1, 10.7, 0.00, 47.13, 46.94, 0.0, 31, 10.0, 35, 10.3, 63.400, 63.4, 63.7, 44.5266, 34.4204, 17.2979, 34.4239, 44.5266, 17.0783, 17.0783, 356.8, 1512.3921, -0.0020, 62.3, 57.7, 66.5, 6.1234, 6.9, 6.2, 61
2012/06/17, 00:11:22, 15.60, 15.6, 15.6, 1023.00, 1022.5, 1023.0, 41.491848, -27.132111, 2757.00, 0.00, 66.80, 11.55, 358.5, 11.7, 0.00, 47.13, 46.94, 0.0, 30, 10.8, 34, 11.2, 64.000, 64.0, 64.6, 44.5195, 34.4182, 17.2933, 34.4217, 44.5195, 17.0750, 17.0750, 358.5, 1512.3797, -0.0021, 61.7, 57.1, 70.0, 5.6464, 7.1, 6.4, 61
2012/06/17, 00:12:22, 15.60, 15.6, 15.6, 1023.00, 1022.5, 1023.1, 41.495101, -27.132273, 2757.00, 0.00, 66.80, 11.43, 354.0, 12.4, 0.00, 47.13, 46.94, 0.0, 32, 10.2, 36, 10.0, 65.500, 65.5, 66.2, 44.5133, 34.4173, 17.2880, 34.4208, 44.5133, 17.0732, 17.0732, 358.2, 1512.3733, -0.0020, 73.7, 67.3, 73.2, 6.3344, 6.6, 6.3, 61
2012/06/17, 00:13:22, 15.60, 15.6, 15.6, 1023.10, 1022.5, 1022.8, 41.498315, -27.132358, 2755.00, 0.00, 66.50, 11.51, 359.2, 11.9, 0.00, 47.13, 46.94, 0.0, 23, 9.9, 27, 9.9, 65.400, 65.4, 65.9, 44.5111, 34.4190, 17.2837, 34.4226, 44.5111, 17.0709, 17.0709, 357.8, 1512.3684, -0.0021, 57.1, 49.6, 72.1, 6.0468, 5.2, 4.8, 61
2012/06/17, 00:14:22, 15.60, 15.6, 15.6, 1023.00, 1022.6, 1023.0, 41.501471, -27.132495, 2759.00, 0.00, 66.20, 11.45, 1.0, 11.2, 0.00, 47.13, 46.94, 0.0, 25, 10.5, 29, 10.0, 64.800, 64.8, 66.0, 44.5084, 34.4198, 17.2801, 34.4233, 44.5084, 17.0698, 17.0698, 357.1, 1512.3659, -0.0021, 54.3, 44.8, 59.0, 4.8440, 5.4, 5.6, 61
2012/06/17, 00:15:22, 15.70, 15.7, 15.7, 1023.00, 1022.6, 1023.2, 41.504737, -27.132649, 2770.00, 0.00, 66.50, 11.72, 359.0, 10.8, 0.00, 47.13, 46.94, 0.0, 27, 10.6, 31, 10.5, 65.600, 65.6, 65.1, 44.5017, 34.4171, 17.2764, 34.4207, 44.5017, 17.0686, 17.0686, 358.6, 1512.3594, -0.0021, 56.7, 49.7, 58.6, 5.7748, 6.4, 6.2, 61
2012/06/17, 00:16:22, 15.60, 15.6, 15.6, 1023.20, 1022.7, 1023.0, 41.507908, -27.132707, 2781.00, 0.00, 65.90, 11.39, 357.9, 11.6, 0.00, 47.13, 46.94, 0.0, 23, 10.2, 26, 9.8, 63.600, 63.6, 64.7, 44.4897, 34.4086, 17.2742, 34.4122, 44.4897, 17.0678, 17.0678, 356.2, 1512.3472, -0.0021, 53.3, 45.4, 64.8, 5.8344, 5.1, 5.2, 61
2012/06/17, 00:17:22, 15.60, 15.6, 15.6, 1023.00, 1022.7, 1023.1, 41.511134, -27.132792, 2786.00, 0.00, 66.50, 11.55, 3.7, 11.9, 0.00, 47.13, 46.94, 0.0, 33, 9.6, 36, 9.8, 63.600, 63.6, 64.5, 44.4961, 34.4146, 17.2737, 34.4181, 44.4961, 17.0662, 17.0662, 357.9, 1512.3492, -0.0021, 69.3, 65.4, 59.8, 4.9633, 5.5, 5.1, 61
2012/06/17, 00:18:22, 15.60, 15.6, 15.6, 1023.10, 1022.7, 1022.8, 41.514373, -27.132918, 2789.00, 0.00, 66.20, 11.82, 357.2, 11.5, 0.00, 47.13, 46.94, 0.0, 26, 8.5, 28, 8.2, 63.500, 63.5, 64.1, 44.4957, 34.4151, 17.2727, 34.4186, 44.4957, 17.0648, 17.0648, 358.2, 1512.3456, -0.0021, 70.7, 64.6, 73.8, 5.6142, 4.2, 4.2, 61
2012/06/17, 00:19:22, 15.60, 15.6, 15.6, 1022.90, 1022.6, 1023.1, 41.517562, -27.132964, 2798.00, 0.00, 66.50, 11.65, 0.7, 11.5, 0.00, 47.13, 46.94, 0.0, 23, 10.0, 27, 9.5, 64.300, 64.3, 65.4, 44.4933, 34.4134, 17.2722, 34.4170, 44.4933, 17.0631, 17.0631, 357.0, 1512.3386, -0.0021, 56.3, 45.9, 66.9, 5.0508, 4.8, 4.9, 61
2012/06/17, 00:20:22, 15.60, 15.6, 15.6, 1023.10, 1022.6, 1022.8, 41.520803, -27.133093, 2816.00, 0.00, 66.20, 11.87, 1.6, 11.0, 0.00, 47.13, 46.94, 0.0, 31, 9.4, 35, 9.0, 64.300, 64.3, 65.0, 44.4984, 34.4204, 17.2692, 34.4239, 44.4984, 17.0608, 17.0608, 357.6, 1512.3397, -0.0020, 68.5, 59.4, 59.1, 5.1718, 5.1, 5.1, 61
2012/06/17, 00:21:22, 15.60, 15.6, 15.6, 1022.80, 1022.7, 1022.8, 41.523891, -27.133188, 2835.00, 0.00, 66.20, 11.22, 358.7, 11.5, 0.00, 47.13, 46.94, 0.0, 23, 9.5, 27, 9.6, 65.400, 65.4, 66.5, 44.4899, 34.4144, 17.2676, 34.4180, 44.4899, 17.0581, 17.0581, 357.8, 1512.3248, -0.0021, 56.5, 49.6, 68.1, 5.6238, 5.0, 4.6, 61
