R/V Knorr Calliope CSV data file  (Time stamps are GMT)
Date, Time_GMT, AT, WXTP_Ta, WXTS_Ta, BPR, WXTP_Pa, WXTS_Pa, Dec_Lat, Dec_Lon, Depth12, Depth35, FLR, SPD, COG, SOG, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Ri, WXTS_Dm, WXTS_Sm, WXTP_Dm, WXTP_Sm, HRH, WXTP_Ua, WXTS_Ua, SBE45C, SBE45S, SBE45T, Salinity, SSCND, SSTMP, SBE48T, HDT, SSV, SPAR, WXTP_TD, WXTS_TD, Wnd_TD, Wnd_TS, WXTP_TS, WXTS_TS, HdChkSum=61
2012/06/26, 00:00:22, 12.40, 12.3, 12.4, 1016.50, 1016.3, 1016.5, 54.509965, -31.693397, 2575.00, 0.00, 279.60, -0.24, 341.5, 0.9, 0.00, 61.23, 61.02, 0.0, 2, 6.6, 7, 6.7, 84.100, 84.1, 83.8, 39.0081, 33.6306, 12.4459, 33.6333, 39.0081, 12.1581, 12.1581, 28.4, 1495.7225, -0.0021, 39.5, 34.0, 38.1, 6.0402, 6.4, 6.3, 61
2012/06/26, 00:01:22, 12.30, 12.3, 12.3, 1016.50, 1016.4, 1016.5, 54.509991, -31.693484, 2575.00, 0.00, 278.40, -0.26, 256.1, 0.5, 0.00, 61.23, 61.02, 0.0, 2, 6.3, 7, 6.5, 83.900, 83.9, 83.7, 38.9934, 33.6179, 12.4443, 33.6206, 38.9934, 12.1573, 12.1573, 28.9, 1495.7046, -0.0021, 37.9, 32.8, 37.2, 6.4783, 6.7, 6.5, 61
2012/06/26, 00:02:22, 12.30, 12.3, 12.3, 1016.40, 1016.3, 1016.4, 54.510017, -31.693543, 2575.00, 0.00, 278.20, -0.34, 346.1, 0.8, 0.00, 61.23, 61.02, 0.0, 2, 6.4, 6, 6.4, 84.000, 84.0, 83.8, 39.0001, 33.6243, 12.4443, 33.6270, 39.0001, 12.1558, 12.1558, 29.6, 1495.7072, -0.0020, 39.1, 34.6, 39.9, 5.9151, 6.2, 6.1, 61
2012/06/26, 00:03:22, 12.40, 12.3, 12.4, 1016.40, 1016.3, 1016.4, 54.510030, -31.693621, 2575.00, 0.00, 280.60, -0.25, 314.5, 0.3, 0.00, 61.23, 61.02, 0.0, 3, 6.3, 7, 6.3, 84.200, 84.2, 84.1, 38.9922, 33.6196, 12.4412, 33.6222, 38.9922, 12.1549, 12.1549, 28.6, 1495.6984, -0.0020, 37.7, 33.3, 36.4, 5.7536, 6.3, 6.3, 61
2012/06/26, 00:04:22, 12.40, 12.4, 12.4, 1016.40, 1016.3, 1016.4, 54.510064, -31.693696, 2575.00, 0.00, 280.60, -0.23, 350.5, 1.3, 0.00, 61.23, 61.02, 0.0, 3, 6.3, 7, 6.3, 84.200, 84.2, 84.1, 39.0019, 33.6308, 12.4390, 33.6335, 39.0019, 12.1529, 12.1529, 28.7, 1495.7050, -0.0021, 41.2, 36.6, 40.6, 5.3822, 5.8, 5.8, 61
2012/06/26, 00:05:22, 12.40, 12.4, 12.4, 1016.40, 1016.3, 1016.4, 54.510087, -31.693779, 2575.00, 0.00, 277.90, -0.33, 230.8, 0.4, 0.00, 61.23, 61.02, 0.0, 5, 6.0, 10, 6.3, 84.500, 84.5, 84.2, 38.9846, 33.6146, 12.4385, 33.6173, 38.9846, 12.1512, 12.1512, 30.1, 1495.6799, -0.0020, 41.2, 36.0, 39.3, 6.1166, 6.5, 6.2, 61
2012/06/26, 00:06:22, 12.40, 12.4, 12.4, 1016.40, 1016.2, 1016.4, 54.510103, -31.693835, 2575.00, 0.00, 279.60, -0.32, 296.9, 1.1, 0.00, 61.23, 61.02, 0.0, 3, 6.5, 8, 6.7, 84.500, 84.5, 84.2, 38.9976, 33.6249, 12.4410, 33.6276, 38.9976, 12.1495, 12.1495, 29.1, 1495.6864, -0.0021, 42.4, 37.3, 43.7, 6.0671, 6.8, 6.6, 61
2012/06/26, 00:07:22, 12.40, 12.3, 12.4, 1016.40, 1016.3, 1016.4, 54.510125, -31.693877, 2577.00, 0.00, 279.60, -0.20, 223.6, 0.3, 0.00, 61.23, 61.02, 0.0, 6, 6.1, 11, 6.3, 84.400, 84.4, 84.2, 38.9918, 33.6222, 12.4378, 33.6249, 38.9918, 12.1476, 12.1476, 29.4, 1495.6767, -0.0021, 41.2, 36.0, 36.2, 6.2632, 6.5, 6.3, 61
2012/06/26, 00:08:22, 12.40, 12.3, 12.4, 1016.40, 1016.3, 1016.4, 54.510144, -31.693921, 2577.00, 0.00, 280.90, -0.29, 163.3, 0.6, 0.00, 61.23, 61.02, 0.0, 4, 6.5, 8, 6.5, 84.600, 84.6, 84.3, 39.0039, 33.6340, 12.4376, 33.6367, 39.0039, 12.1465, 12.1465, 29.2, 1495.6870, -0.0021, 35.9, 31.7, 33.9, 6.2589, 6.7, 6.7, 61
2012/06/26, 00:09:22, 12.40, 12.3, 12.4, 1016.40, 1016.2, 1016.4, 54.510154, -31.693967, 2577.00, 0.00, 279.30, -0.45, 68.1, 0.4, 0.00, 61.23, 61.02, 0.0, 4, 6.1, 9, 6.2, 84.500, 84.5, 84.3, 38.9832, 33.6150, 12.4366, 33.6177, 38.9832, 12.1445, 12.1445, 29.1, 1495.6575, -0.0021, 37.9, 32.4, 34.7, 5.7418, 6.0, 5.9, 61
