Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/29, 00:00:04, 1340928004.44, 54.7, N,  31.5, W, 350.4, 216.6, 207.0, 25.8, 90.0, 1636, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:01:04, 1340928064.24, 54.7, N,  31.5, W, 349.7, 217.7, 207.3, 26.0, 90.0, 1628, 1116,  73,  66, 3865,    0, 1690, KH@@, HG,  4.8, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:02:04, 1340928124.01, 54.7, N,  31.5, W, 349.6, 218.0, 207.2, 26.0, 90.0, 1630, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  4.8, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:03:03, 1340928183.73, 54.7, N,  31.5, W, 350.2, 216.8, 207.2, 25.7, 90.0, 1627, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:04:03, 1340928243.46, 54.7, N,  31.5, W, 349.4, 217.7, 207.1, 25.7, 89.9, 1629, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:05:04, 1340928304.23, 54.7, N,  31.5, W, 348.2, 219.1, 207.3, 25.9, 89.9, 1619, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:06:04, 1340928364.07, 54.7, N,  31.5, W, 349.6, 218.0, 206.9, 25.9, 89.9, 1636, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:07:03, 1340928423.83, 54.7, N,  31.5, W, 350.7, 216.1, 206.9, 25.8, 89.9, 1637, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:08:03, 1340928483.52, 54.7, N,  31.5, W, 348.6, 218.1, 206.8, 25.8, 90.0, 1643, 1116,  73,  66, 3865,    0, 1690, KH@@, HG,  5.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:09:04, 1340928544.25, 54.7, N,  31.5, W, 348.7, 218.0, 206.8, 25.9, 89.9, 1621, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:10:04, 1340928604.10, 54.7, N,  31.5, W, 348.2, 218.8, 206.9, 25.7, 89.9, 1634, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:11:03, 1340928663.87, 54.7, N,  31.5, W, 350.4, 216.5, 206.9, 25.9, 89.9, 1628, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:12:03, 1340928723.61, 54.7, N,  31.5, W, 351.3, 215.6, 206.8, 25.7, 89.9, 1642, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:13:04, 1340928784.35, 54.7, N,  31.5, W, 349.7, 217.1, 207.1, 25.7, 89.9, 1628, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:14:04, 1340928844.05, 54.7, N,  31.5, W, 348.7, 218.0, 206.7, 25.7, 89.9, 1643, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:15:03, 1340928903.93, 54.7, N,  31.5, W, 349.6, 217.0, 206.8, 25.7, 89.9, 1631, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:16:03, 1340928963.65, 54.7, N,  31.5, W, 348.7, 217.8, 206.7, 25.9, 89.9, 1628, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.6, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:17:04, 1340929024.43, 54.7, N,  31.5, W, 349.4, 217.0, 206.6, 25.9, 90.0, 1625, 1116,  73,  66, 3865,    0, 1690, KH@@, HG,  5.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:18:04, 1340929084.18, 54.7, N,  31.5, W, 349.7, 216.8, 206.6, 25.7, 89.9, 1626, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.6, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:19:03, 1340929143.90, 54.7, N,  31.5, W, 348.9, 217.5, 206.5, 25.7, 90.0, 1621, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:20:03, 1340929203.80, 54.7, N,  31.5, W, 348.4, 217.8, 206.6, 25.8, 89.9, 1631, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:21:03, 1340929263.52, 54.7, N,  31.5, W, 347.9, 218.5, 206.4, 25.9, 90.0, 1625, 1116,  73,  66, 3865,    0, 1695, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:22:04, 1340929324.25, 54.7, N,  31.5, W, 348.9, 217.6, 206.4, 25.6, 90.0, 1629, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:23:04, 1340929384.08, 54.7, N,  31.5, W, 349.4, 216.8, 206.3, 25.6, 89.9, 1629, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:24:03, 1340929443.85, 54.9, N,  31.5, W, 349.6, 216.7, 206.6, 25.7, 90.0, 1631, 1116,  73,  66, 3865,    0, 1693, KH@@, HG,  5.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:25:03, 1340929503.74, 54.9, N,  31.5, W, 349.7, 216.6, 206.3, 25.8, 89.9, 1620, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:26:03, 1340929563.47, 54.9, N,  31.5, W, 350.9, 215.5, 206.6, 25.7, 89.9, 1629, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:27:04, 1340929624.20, 54.9, N,  31.5, W, 348.2, 218.5, 206.4, 25.7, 89.9, 1643, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:28:03, 1340929683.95, 54.9, N,  31.5, W, 348.7, 217.4, 206.4, 25.9, 89.9, 1633, 1116,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:29:03, 1340929743.72, 54.9, N,  31.5, W, 349.4, 217.0, 206.3, 25.8, 89.9, 1635, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:30:03, 1340929803.53, 54.9, N,  31.5, W, 348.6, 217.7, 206.2, 25.7, 89.8, 1626, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:31:04, 1340929864.30, 54.9, N,  31.5, W, 349.6, 216.8, 206.6, 25.8, 89.9, 1634, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:32:04, 1340929924.02, 54.9, N,  31.5, W, 347.8, 219.2, 206.5, 25.8, 89.9, 1623, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:33:03, 1340929983.77, 54.9, N,  31.5, W, 350.2, 216.0, 206.3, 25.9, 89.9, 1622, 1116,  73,  66, 3865,    0, 1695, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:34:03, 1340930043.51, 54.9, N,  31.5, W, 350.4, 215.6, 206.2, 25.5, 89.9, 1624, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:35:04, 1340930104.35, 54.9, N,  31.5, W, 347.9, 218.8, 206.3, 25.7, 90.0, 1639, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:36:04, 1340930164.04, 54.9, N,  31.5, W, 348.9, 217.4, 206.2, 25.9, 90.0, 1635, 1116,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:37:03, 1340930223.81, 54.9, N,  31.5, W, 348.9, 217.3, 206.6, 25.8, 90.0, 1634, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:38:03, 1340930283.49, 54.9, N,  31.5, W, 348.7, 217.6, 206.3, 25.9, 90.0, 1627, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:39:04, 1340930344.23, 54.9, N,  31.5, W, 351.3, 215.0, 206.1, 25.7, 89.9, 1628, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:40:04, 1340930404.22, 54.9, N,  31.5, W, 348.2, 217.9, 206.4, 25.7, 89.9, 1636, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:41:03, 1340930463.95, 54.9, N,  31.5, W, 346.9, 219.3, 206.4, 25.6, 89.9, 1632, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:42:03, 1340930523.67, 54.9, N,  31.5, W, 349.3, 217.2, 206.6, 25.6, 89.9, 1635, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:43:04, 1340930584.49, 54.9, N,  31.5, W, 347.4, 219.1, 206.7, 25.7, 89.9, 1620, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:44:04, 1340930644.28, 54.9, N,  31.5, W, 348.7, 217.8, 206.4, 25.7, 89.9, 1624, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:45:04, 1340930704.05, 54.9, N,  31.5, W, 348.6, 217.8, 206.5, 25.7, 89.9, 1628, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:46:03, 1340930763.77, 54.9, N,  31.5, W, 348.7, 217.7, 206.4, 25.9, 89.9, 1614, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:47:03, 1340930823.46, 54.9, N,  31.5, W, 348.2, 217.7, 206.3, 25.7, 90.0, 1625, 1116,  73,  66, 3865,    0, 1693, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:48:04, 1340930884.15, 54.9, N,  31.5, W, 350.2, 216.3, 206.5, 25.8, 89.9, 1622, 1116,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:49:03, 1340930943.88, 54.9, N,  31.5, W, 349.1, 217.4, 206.4, 25.5, 90.0, 1628, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:50:03, 1340931003.79, 54.9, N,  31.5, W, 350.4, 215.9, 206.5, 25.7, 89.9, 1623, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:51:03, 1340931063.52, 54.9, N,  31.5, W, 348.7, 217.7, 206.7, 25.8, 89.9, 1644, 1116,  73,  66, 3865,    0, 1690, KH@@, HG,  5.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:52:04, 1340931124.24, 54.9, N,  31.5, W, 349.7, 216.6, 206.4, 25.6, 89.9, 1627, 1116,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:53:03, 1340931183.94, 54.9, N,  31.5, W, 349.4, 217.0, 206.5, 25.8, 90.0, 1626, 1116,  73,  66, 3865,    0, 1690, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/29, 00:54:03, 1340931243.62, 54.9, N,  31.5, W, 348.6, 217.7, 206.5, 25.7, 89.9, 1627, 1116,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
