Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/07/05, 00:00:04, 1341446404.07, 61.5, N,  33.7, W, 129.4,  73.0, 202.6, 19.7, 89.9, 1974, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 48.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:01:03, 1341446463.94, 61.5, N,  33.7, W, 128.3,  74.2, 202.6, 19.8, 90.0, 1944, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:02:03, 1341446523.66, 61.5, N,  33.7, W, 129.4,  73.1, 202.6, 19.9, 90.0, 1970, 1070,  73,  69, 697,    0, 1693, KH@@, HG,  9.3, 48.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:03:04, 1341446584.40, 61.5, N,  33.7, W, 128.6,  73.7, 202.7, 19.6, 89.8, 1947, 1070,  73,  69, 697,    0, 1693, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:04:04, 1341446644.12, 61.5, N,  33.7, W, 129.3,  73.3, 202.7, 19.7, 89.9, 1932, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  9.4, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:05:03, 1341446703.97, 61.5, N,  33.7, W, 129.9,  72.6, 202.5, 19.9, 89.9, 1922, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  8.8, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:06:03, 1341446763.58, 61.5, N,  33.7, W, 129.3,  73.4, 202.6, 19.7, 89.9, 1970, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 48.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:07:04, 1341446824.41, 61.5, N,  33.7, W, 129.3,  73.5, 202.8, 19.6, 89.9, 1925, 1070,  73,  69, 697,    0, 1691, KH@@, HG,  8.8, 51.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:08:04, 1341446884.14, 61.5, N,  33.7, W, 129.3,  73.4, 202.6, 19.8, 90.0, 1970, 1070,  73,  69, 697,    0, 1692, KH@@, HG,  9.5, 48.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/05, 00:09:03, 1341446943.91, 61.5, N,  33.7, W, 128.9,  73.7, 202.7, 19.6, 89.9, 1965, 1070,  73,  69, 697,    0, 1692, KH@@, HG,  9.2, 48.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
