Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/16, 00:00:04, 1339804804.16, 38.9, N,  26.0, W, 350.4, 230.7, 221.0, 38.3, 90.0, 1643, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:01:03, 1339804863.97, 38.9, N,  26.0, W, 348.1, 233.0, 221.1, 38.0, 90.0, 1634, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:02:03, 1339804923.69, 38.9, N,  26.0, W, 348.9, 231.9, 220.9, 38.2, 89.9, 1625, 1051,  73,  66, 3865,    0, 1694, KH@@, HG,  6.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:03:04, 1339804984.49, 38.9, N,  26.0, W, 347.4, 233.6, 221.0, 38.0, 90.0, 1634, 1051,  73,  66, 3865,    0, 1692, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:04:04, 1339805044.21, 38.9, N,  26.0, W, 348.9, 231.4, 220.8, 38.1, 89.9, 1634, 1051,  73,  66, 3865,    0, 1692, KH@@, HG,  6.3, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:05:03, 1339805103.98, 38.9, N,  26.0, W, 348.9, 231.9, 220.8, 38.3, 90.0, 1646, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:06:03, 1339805163.80, 38.9, N,  26.0, W, 348.2, 232.7, 220.8, 38.0, 89.9, 1640, 1051,  73,  66, 3865,    0, 1692, KH@@, HG,  6.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:07:03, 1339805223.56, 38.9, N,  26.0, W, 349.6, 231.3, 220.9, 38.1, 89.9, 1645, 1051,  73,  66, 3865,    0, 1692, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:08:04, 1339805284.25, 38.9, N,  26.0, W, 348.9, 231.6, 220.8, 38.2, 89.9, 1630, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:09:03, 1339805343.95, 38.9, N,  26.0, W, 348.6, 232.4, 220.9, 38.0, 89.9, 1632, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:10:03, 1339805403.77, 38.9, N,  26.0, W, 348.9, 231.8, 220.8, 38.0, 89.9, 1637, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:11:03, 1339805463.45, 38.9, N,  26.0, W, 348.7, 231.8, 220.9, 38.0, 89.9, 1642, 1051,  73,  66, 3865,    0, 1694, KH@@, HG,  6.2, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:12:04, 1339805524.18, 38.9, N,  26.0, W, 348.7, 232.2, 220.8, 38.2, 90.0, 1633, 1051,  73,  66, 3865,    0, 1692, KH@@, HG,  6.2, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:13:03, 1339805583.91, 38.9, N,  26.0, W, 348.7, 231.9, 220.6, 38.0, 90.0, 1643, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:14:03, 1339805643.64, 38.9, N,  26.0, W, 348.2, 232.3, 220.7, 38.1, 89.9, 1632, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.3, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:15:04, 1339805704.48, 38.9, N,  26.0, W, 348.7, 232.3, 220.8, 38.0, 89.8, 1647, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.1, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/16, 00:16:04, 1339805764.24, 38.9, N,  26.0, W, 348.2, 232.7, 221.0, 38.0, 89.8, 1632, 1051,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
