Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/23, 00:00:03, 1340409603.64, 52.7, N,  30.5, W,   0.0, 207.7, 207.6, 27.5, 90.0, 1611, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.6, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:01:04, 1340409664.41, 52.7, N,  30.5, W, 359.4, 208.3, 208.1, 27.5, 90.0, 1603, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.6, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:02:04, 1340409724.09, 52.7, N,  30.5, W,   0.0, 208.2, 208.0, 27.4, 90.0, 1609, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.2, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:03:03, 1340409783.78, 52.7, N,  30.5, W, 359.8, 208.3, 208.0, 27.6, 90.0, 1602, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:04:03, 1340409843.53, 52.7, N,  30.5, W,   0.0, 208.1, 208.2, 27.5, 89.9, 1602, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:05:04, 1340409904.38, 52.7, N,  30.5, W,   0.1, 208.3, 208.1, 27.6, 90.0, 1610, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.4, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:06:04, 1340409964.15, 52.7, N,  30.5, W,   0.1, 207.6, 208.0, 27.3, 90.0, 1615, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.6, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:07:03, 1340410023.88, 52.7, N,  30.5, W,   0.1, 207.6, 207.9, 27.3, 90.0, 1618, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.4, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:08:03, 1340410083.61, 52.7, N,  30.5, W, 359.6, 208.5, 208.3, 27.5, 89.9, 1610, 1142,  73,  66, 3865,    0, 1690, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:09:04, 1340410144.44, 52.7, N,  30.5, W,   0.4, 208.0, 208.4, 27.4, 90.0, 1611, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:10:04, 1340410204.17, 52.7, N,  30.5, W, 359.4, 208.9, 208.2, 27.4, 89.9, 1605, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.4, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:11:03, 1340410263.93, 52.7, N,  30.5, W,   0.6, 207.4, 208.3, 27.5, 90.0, 1608, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.7, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:12:03, 1340410323.66, 52.7, N,  30.5, W,   0.0, 208.6, 208.3, 27.3, 89.9, 1613, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.5, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/23, 00:13:04, 1340410384.44, 52.7, N,  30.5, W, 359.8, 208.5, 208.6, 27.2, 90.0, 1603, 1142,  73,  66, 3865,    0, 1690, KH@@, HG,  5.4, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
