Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/18, 00:00:04, 1339977604.35, 42.9, N,  27.1, W, 222.9, 351.8, 214.3, 35.0, 90.0, 1679, 1167,  73,  66, 3865,    0, 1692, KH@@, HG,  6.8, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:01:04, 1339977664.07, 42.9, N,  27.1, W, 224.3, 350.1, 214.4, 35.2, 89.9, 1673, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.7, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:02:03, 1339977723.81, 42.9, N,  27.1, W, 222.3, 352.2, 214.5, 35.3, 90.0, 1656, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.7, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:03:03, 1339977783.53, 42.9, N,  27.1, W, 224.3, 349.8, 214.4, 35.3, 89.9, 1672, 1167,  73,  66, 3865,    0, 1693, KH@@, HG,  6.8, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:04:04, 1339977844.31, 42.9, N,  27.1, W, 297.4, 276.9, 213.6, 34.9, 89.9, 1650, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  5.7, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:05:04, 1339977904.16, 42.9, N,  27.1, W, 345.4, 229.1, 214.1, 35.4, 89.9, 1609, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  4.6, 45.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:06:03, 1339977963.76, 42.9, N,  27.1, W,   0.1, 214.7, 215.5, 35.0, 89.9, 1671, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.6, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:07:03, 1339978023.54, 42.9, N,  27.1, W,   0.1, 215.0, 214.8, 35.1, 89.9, 1676, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:08:04, 1339978084.32, 42.9, N,  27.1, W, 358.6, 216.4, 215.2, 35.3, 89.9, 1675, 1167,  73,  66, 3865,    0, 1692, KH@@, HG,  6.5, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:09:04, 1339978144.04, 42.9, N,  27.1, W, 359.2, 215.6, 215.1, 35.1, 90.0, 1671, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.6, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:10:03, 1339978203.82, 42.9, N,  27.1, W, 359.4, 215.6, 215.2, 35.2, 90.0, 1653, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:11:03, 1339978263.54, 42.9, N,  27.1, W, 359.8, 215.4, 215.0, 35.1, 89.9, 1670, 1167,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:12:04, 1339978324.38, 42.9, N,  27.1, W, 359.2, 215.7, 214.9, 35.1, 89.9, 1679, 1167,  73,  66, 3865,    0, 1694, KH@@, HG,  6.6, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:13:04, 1339978384.14, 42.9, N,  27.1, W, 359.4, 215.3, 214.8, 35.5, 89.9, 1680, 1167,  73,  66, 3865,    0, 1693, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:14:03, 1339978443.83, 42.9, N,  27.1, W,   0.0, 214.8, 215.0, 35.0, 89.9, 1665, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:15:03, 1339978503.64, 42.9, N,  27.1, W, 359.2, 215.6, 215.0, 35.2, 90.0, 1660, 1167,  73,  66, 3865,    0, 1691, KH@@, HG,  6.8, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:16:04, 1339978564.37, 42.9, N,  27.1, W, 359.4, 215.3, 215.1, 35.2, 90.0, 1662, 1167,  73,  66, 3865,    0, 1693, KH@@, HG,  6.6, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:17:04, 1339978624.06, 42.9, N,  27.1, W, 359.6, 215.5, 215.2, 35.2, 90.0, 1665, 1167,  73,  66, 3865,    0, 1694, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:18:03, 1339978683.78, 42.9, N,  27.1, W, 359.1, 215.9, 214.9, 35.0, 89.9, 1679, 1167,  73,  66, 3865,    0, 1692, KH@@, HG,  6.6, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:19:03, 1339978743.49, 42.9, N,  27.1, W,   0.1, 214.8, 214.9, 35.5, 90.0, 1667, 1167,  73,  66, 3865,    0, 1692, KH@@, HG,  6.7, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/18, 00:20:04, 1339978804.22, 42.9, N,  27.1, W, 358.9, 215.9, 215.0, 35.2, 90.0, 1682, 1167,  73,  66, 3865,    0, 1693, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
