Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/25, 00:00:03, 1340582403.86, 53.3, N,  31.0, W,  44.8, 162.1, 206.8, 26.9, 90.0, 1610, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:01:03, 1340582463.64, 53.3, N,  31.0, W,  44.9, 162.2, 207.1, 26.9, 89.9, 1609, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:02:04, 1340582524.32, 53.3, N,  31.0, W,  44.9, 161.9, 207.0, 27.0, 90.0, 1601, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:03:04, 1340582584.05, 53.3, N,  31.0, W,  45.3, 161.8, 206.8, 27.1, 90.0, 1598, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:04:03, 1340582643.78, 53.3, N,  31.0, W,  44.9, 161.9, 206.9, 27.0, 90.0, 1618, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:05:03, 1340582703.55, 53.3, N,  31.0, W,  44.3, 162.3, 206.9, 27.1, 90.0, 1586, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:06:04, 1340582764.27, 53.3, N,  31.0, W,  44.8, 162.1, 206.9, 27.1, 90.0, 1604, 1142,  73,  66, 3865,    0, 1690, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:07:04, 1340582824.01, 53.3, N,  31.0, W,  44.9, 161.9, 206.8, 27.0, 90.0, 1624, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:08:03, 1340582883.71, 53.3, N,  31.0, W,  44.9, 161.9, 207.0, 27.1, 90.0, 1613, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:09:03, 1340582943.44, 53.3, N,  31.0, W,  44.9, 162.2, 207.1, 26.9, 90.0, 1619, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:10:04, 1340583004.29, 53.3, N,  31.0, W,  44.9, 161.8, 206.7, 27.2, 90.0, 1606, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:11:03, 1340583063.98, 53.3, N,  31.0, W,  44.4, 162.4, 207.1, 27.0, 90.0, 1597, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.1, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:12:03, 1340583123.75, 53.3, N,  31.0, W,  45.4, 161.8, 207.1, 26.9, 89.9, 1615, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:13:03, 1340583183.44, 53.3, N,  31.0, W,  44.9, 162.1, 206.9, 27.0, 89.9, 1600, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:14:04, 1340583244.23, 53.3, N,  31.0, W,  45.3, 161.9, 207.3, 27.0, 90.0, 1604, 1142,  73,  66, 3865,    0, 1690, KH@@, HG,  5.7, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:15:04, 1340583304.08, 53.3, N,  31.0, W,  44.9, 162.4, 207.1, 27.1, 89.9, 1594, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:16:03, 1340583363.85, 53.3, N,  31.0, W,  45.3, 161.9, 207.0, 27.0, 89.9, 1613, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:17:03, 1340583423.57, 53.3, N,  31.0, W,  44.8, 162.4, 207.1, 26.9, 89.9, 1619, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.7, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:18:04, 1340583484.31, 53.3, N,  31.0, W,  44.9, 162.1, 207.1, 27.1, 90.0, 1606, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.4, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:19:03, 1340583543.99, 53.3, N,  31.0, W,  44.8, 162.1, 207.1, 26.9, 90.0, 1615, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:20:03, 1340583603.87, 53.3, N,  31.0, W,  44.9, 162.3, 207.3, 26.9, 90.0, 1608, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.6, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:21:03, 1340583663.63, 53.3, N,  31.0, W,  45.1, 162.0, 206.8, 26.8, 90.0, 1591, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:22:04, 1340583724.36, 53.3, N,  31.0, W,  45.1, 161.7, 207.0, 27.1, 90.0, 1624, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:23:04, 1340583784.09, 53.3, N,  31.0, W,  44.9, 162.1, 207.1, 27.4, 90.0, 1621, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.6, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:24:03, 1340583843.82, 53.3, N,  31.0, W,  45.3, 162.1, 207.0, 26.9, 90.0, 1608, 1142,  73,  66, 3865,    0, 1694, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:25:03, 1340583903.60, 53.3, N,  31.0, W,  45.4, 161.7, 207.0, 26.9, 90.0, 1595, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.6, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:26:04, 1340583964.30, 53.3, N,  31.0, W,  45.3, 162.0, 207.2, 27.0, 90.0, 1606, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:27:03, 1340584023.98, 53.3, N,  31.0, W,  44.8, 162.4, 207.1, 26.9, 89.9, 1614, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.7, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:28:03, 1340584083.71, 53.3, N,  31.0, W,  45.1, 161.7, 206.8, 26.9, 90.0, 1601, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.5, 43.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:29:03, 1340584143.40, 53.3, N,  31.0, W,  44.9, 161.9, 207.1, 27.0, 90.0, 1611, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  4.5, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:30:04, 1340584204.17, 53.3, N,  31.0, W,  44.8, 161.9, 206.8, 27.0, 90.0, 1602, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.5, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:31:03, 1340584263.85, 53.3, N,  31.0, W,  44.9, 162.0, 206.9, 27.2, 89.9, 1605, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:32:03, 1340584323.58, 53.3, N,  31.0, W,  44.8, 162.5, 207.2, 27.1, 90.0, 1605, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:33:04, 1340584384.29, 53.3, N,  31.0, W,  45.1, 161.9, 207.1, 26.9, 90.0, 1615, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:34:03, 1340584443.90, 53.3, N,  31.0, W,  44.6, 162.3, 207.0, 27.0, 89.9, 1601, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.6, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:35:03, 1340584503.71, 53.3, N,  31.0, W,  45.1, 161.8, 207.1, 27.0, 90.0, 1599, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/25, 00:36:04, 1340584564.44, 53.3, N,  31.0, W,  45.3, 162.0, 207.0, 27.1, 90.0, 1602, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
