Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/20, 00:00:03, 1340150403.76, 44.0, N,  27.5, W, 350.4, 225.5, 215.8, 34.5, 90.0, 1643, 1154,  73,  66, 3865,    0, 1691, KH@@, HG,  6.7, 37.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:01:03, 1340150463.54, 44.0, N,  27.5, W, 349.3, 226.5, 215.8, 34.5, 89.9, 1642, 1154,  73,  66, 3865,    0, 1691, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:02:04, 1340150524.31, 44.0, N,  27.5, W, 348.6, 226.6, 215.8, 34.2, 89.9, 1636, 1154,  73,  66, 3865,    0, 1696, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:03:04, 1340150584.03, 44.0, N,  27.5, W, 348.2, 227.9, 216.0, 34.3, 90.0, 1637, 1154,  73,  66, 3865,    0, 1692, KH@@, HG,  6.6, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:04:03, 1340150643.72, 44.0, N,  27.5, W, 350.9, 225.0, 215.8, 34.3, 90.0, 1662, 1154,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:05:03, 1340150703.49, 44.0, N,  27.5, W, 350.2, 226.2, 215.8, 34.5, 90.1, 1642, 1154,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:06:04, 1340150764.22, 44.0, N,  27.5, W, 347.4, 228.2, 215.9, 34.6, 90.1, 1639, 1154,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:07:03, 1340150823.96, 44.0, N,  27.5, W, 349.7, 226.0, 216.1, 34.1, 89.9, 1641, 1154,  73,  66, 3865,    0, 1691, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:08:03, 1340150883.73, 44.0, N,  27.5, W, 348.2, 227.5, 215.8, 34.2, 89.9, 1645, 1154,  73,  66, 3865,    0, 1692, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:09:03, 1340150943.50, 44.0, N,  27.5, W, 347.9, 227.8, 216.0, 34.3, 90.0, 1651, 1154,  73,  66, 3865,    0, 1692, KH@@, HG,  6.6, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:10:04, 1340151004.32, 44.0, N,  27.5, W, 348.2, 227.9, 216.1, 34.3, 89.9, 1642, 1154,  73,  66, 3865,    0, 1693, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:11:04, 1340151064.08, 44.0, N,  27.5, W, 350.7, 225.3, 216.0, 34.5, 90.0, 1638, 1154,  73,  66, 3865,    0, 1693, KH@@, HG,  6.5, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:12:03, 1340151123.87, 44.0, N,  27.5, W, 349.7, 226.3, 215.9, 34.4, 89.9, 1644, 1154,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/20, 00:13:03, 1340151183.60, 44.0, N,  27.5, W, 348.9, 227.1, 215.9, 34.0, 89.9, 1639, 1154,  73,  66, 3865,    0, 1692, KH@@, HG,  6.0, 38.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
