Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/22, 00:00:03, 1340323203.73, 50.0, N,  29.3, W, 346.4, 224.8, 210.8, 29.3, 90.0, 1642, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  6.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:01:03, 1340323263.50, 50.0, N,  29.3, W, 347.6, 223.2, 210.8, 29.3, 90.0, 1644, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  6.5, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:02:04, 1340323324.18, 50.0, N,  29.3, W, 348.1, 222.5, 210.6, 29.4, 89.9, 1634, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  6.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:03:03, 1340323383.88, 50.0, N,  29.3, W, 347.9, 223.2, 210.7, 29.6, 89.9, 1633, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:04:03, 1340323443.64, 50.1, N,  29.3, W, 349.3, 221.5, 210.7, 29.4, 89.9, 1637, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:05:04, 1340323504.42, 50.1, N,  29.3, W, 346.6, 223.6, 211.0, 29.7, 89.9, 1640, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:06:04, 1340323564.14, 50.1, N,  29.3, W, 349.4, 221.7, 210.8, 29.6, 90.0, 1631, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.3, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:07:03, 1340323623.85, 50.1, N,  29.3, W, 346.8, 223.8, 210.7, 29.5, 89.9, 1635, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:08:03, 1340323683.53, 50.1, N,  29.3, W, 347.8, 223.0, 211.2, 29.6, 89.9, 1626, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.2, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:09:04, 1340323744.27, 50.1, N,  29.3, W, 348.4, 222.1, 210.8, 29.5, 89.9, 1648, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  6.4, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:10:04, 1340323804.12, 50.1, N,  29.3, W, 346.6, 224.1, 210.7, 29.3, 89.9, 1633, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.5, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:11:03, 1340323863.84, 50.1, N,  29.3, W, 349.3, 221.5, 210.9, 29.5, 90.0, 1657, 1142,  73,  66, 3865,    0, 1693, KH@@, HG,  6.6, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:12:03, 1340323923.53, 50.1, N,  29.3, W, 347.8, 223.5, 210.9, 29.5, 90.0, 1632, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  6.6, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:13:04, 1340323984.32, 50.1, N,  29.3, W, 348.9, 222.0, 210.7, 29.4, 90.0, 1635, 1142,  73,  66, 3865,    0, 1692, KH@@, HG,  6.5, 40.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/22, 00:14:04, 1340324044.05, 50.1, N,  29.3, W, 347.8, 223.1, 210.7, 29.6, 90.0, 1622, 1142,  73,  66, 3865,    0, 1691, KH@@, HG,  5.9, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
