Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/26, 00:00:03, 1340668803.82, 54.5, N,  31.7, W,  29.5, 176.4, 205.9, 26.3, 89.9, 1586, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:01:03, 1340668863.67, 54.5, N,  31.7, W,  30.1, 175.8, 205.9, 26.1, 90.1, 1598, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.2, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:02:04, 1340668924.44, 54.5, N,  31.7, W,  29.3, 176.5, 205.9, 26.2, 89.9, 1610, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:03:04, 1340668984.23, 54.5, N,  31.7, W,  29.1, 176.9, 205.8, 25.9, 90.0, 1595, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:04:03, 1340669043.92, 54.5, N,  31.7, W,  29.6, 175.9, 205.6, 26.2, 89.9, 1598, 1102,  73,  66, 3865,    0, 1694, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:05:03, 1340669103.72, 54.5, N,  31.7, W,  29.3, 176.3, 205.8, 26.2, 90.0, 1598, 1102,  73,  66, 3865,    0, 1690, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:06:03, 1340669163.49, 54.5, N,  31.7, W,  28.6, 177.1, 205.8, 26.2, 90.0, 1609, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:07:04, 1340669224.27, 54.5, N,  31.7, W,  29.1, 176.7, 205.7, 26.0, 89.9, 1609, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:08:03, 1340669283.99, 54.5, N,  31.7, W,  29.5, 176.5, 205.8, 26.2, 89.9, 1593, 1102,  73,  66, 3865,    0, 1694, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:09:03, 1340669343.82, 54.5, N,  31.7, W,  29.6, 176.4, 205.7, 26.0, 90.0, 1590, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:10:03, 1340669403.72, 54.5, N,  31.7, W,  29.7, 176.1, 205.8, 26.2, 89.9, 1587, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:11:03, 1340669463.48, 54.5, N,  31.7, W,  29.3, 176.1, 205.6, 26.1, 89.9, 1604, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:12:04, 1340669524.21, 54.5, N,  31.7, W,  29.5, 176.4, 205.9, 26.3, 89.9, 1611, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:13:03, 1340669583.90, 54.5, N,  31.7, W,  29.1, 176.5, 205.9, 26.3, 90.0, 1606, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:14:03, 1340669643.60, 54.5, N,  31.7, W,  30.1, 175.9, 205.8, 26.2, 90.1, 1597, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  4.8, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:15:04, 1340669704.34, 54.5, N,  31.7, W,  29.3, 176.4, 206.0, 26.3, 89.9, 1606, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:16:04, 1340669764.10, 54.5, N,  31.7, W,  30.1, 175.8, 205.9, 26.0, 90.0, 1599, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:17:03, 1340669823.88, 54.5, N,  31.7, W,  29.9, 175.8, 205.8, 26.1, 90.0, 1607, 1102,  73,  66, 3865,    0, 1694, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:18:03, 1340669883.60, 54.5, N,  31.7, W,  30.4, 175.6, 205.8, 26.0, 90.0, 1602, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:19:04, 1340669944.42, 54.5, N,  31.7, W,  29.9, 175.8, 206.0, 26.0, 90.0, 1605, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:20:04, 1340670004.20, 54.5, N,  31.7, W,  28.9, 176.7, 205.7, 26.2, 89.9, 1592, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.5, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:21:03, 1340670063.89, 54.5, N,  31.7, W,  29.6, 176.1, 205.8, 26.0, 89.9, 1611, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  4.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:22:03, 1340670123.66, 54.5, N,  31.7, W,  29.6, 176.7, 206.2, 26.0, 90.0, 1593, 1102,  73,  66, 3865,    0, 1694, KH@@, HG,  4.6, 43.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:23:04, 1340670184.35, 54.5, N,  31.7, W,  29.6, 176.4, 205.8, 25.9, 90.0, 1595, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:24:04, 1340670244.12, 54.5, N,  31.7, W,  29.5, 176.1, 205.7, 26.2, 90.0, 1612, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  4.7, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:25:04, 1340670304.03, 54.5, N,  31.7, W,  29.6, 175.9, 205.8, 26.1, 90.0, 1612, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:26:03, 1340670363.76, 54.5, N,  31.7, W,  29.6, 176.4, 205.7, 26.2, 90.0, 1595, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:27:03, 1340670423.48, 54.5, N,  31.7, W,  29.5, 176.0, 205.9, 26.3, 90.0, 1598, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:28:04, 1340670484.22, 54.5, N,  31.7, W,  30.3, 175.6, 205.8, 26.0, 90.0, 1606, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:29:03, 1340670543.94, 54.5, N,  31.7, W,  29.5, 176.3, 205.7, 26.0, 89.9, 1595, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:30:03, 1340670603.79, 54.5, N,  31.7, W,  29.5, 176.0, 205.8, 26.2, 89.9, 1601, 1102,  73,  66, 3865,    0, 1695, KH@@, HG,  5.1, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:31:03, 1340670663.54, 54.5, N,  31.7, W,  29.5, 176.1, 205.8, 26.0, 90.1, 1621, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:32:04, 1340670724.23, 54.5, N,  31.7, W,  29.5, 176.4, 206.0, 26.2, 90.0, 1606, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:33:03, 1340670783.95, 54.5, N,  31.7, W,  29.6, 176.2, 206.0, 26.3, 90.0, 1606, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:34:03, 1340670843.69, 54.5, N,  31.7, W,  29.7, 175.9, 205.7, 26.0, 89.9, 1611, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:35:04, 1340670904.54, 54.5, N,  31.7, W,  29.3, 176.8, 206.0, 26.1, 90.0, 1610, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:36:04, 1340670964.27, 54.5, N,  31.7, W,  30.1, 175.6, 205.6, 26.1, 90.0, 1592, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.2, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:37:04, 1340671024.03, 54.5, N,  31.7, W,  29.9, 175.7, 205.6, 25.9, 89.9, 1606, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  4.9, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:38:03, 1340671083.78, 54.5, N,  31.7, W,  29.5, 176.0, 205.8, 26.1, 90.0, 1598, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  4.7, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:39:03, 1340671143.47, 54.5, N,  31.7, W,  28.9, 176.9, 205.8, 26.0, 89.9, 1601, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.2, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:40:04, 1340671204.40, 54.5, N,  31.7, W,  29.6, 176.4, 205.9, 25.9, 89.9, 1593, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:41:04, 1340671264.18, 54.5, N,  31.7, W,  28.8, 176.4, 205.7, 26.3, 89.9, 1601, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.1, 43.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:42:03, 1340671323.86, 54.5, N,  31.7, W,  31.3, 174.5, 205.6, 26.3, 89.9, 1592, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.0, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:43:03, 1340671383.61, 54.5, N,  31.7, W,  31.9, 174.0, 205.6, 25.8, 90.0, 1589, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  4.8, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:44:04, 1340671444.34, 54.5, N,  31.7, W,  31.4, 174.2, 205.7, 25.9, 89.9, 1603, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.2, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:45:04, 1340671504.19, 54.5, N,  31.7, W,  31.1, 174.7, 205.6, 26.1, 90.0, 1608, 1102,  73,  66, 3865,    0, 1693, KH@@, HG,  5.1, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:46:03, 1340671563.92, 54.5, N,  31.7, W,  31.4, 174.0, 205.5, 26.1, 89.9, 1595, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  4.9, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:47:03, 1340671623.56, 54.5, N,  31.7, W,  31.3, 174.6, 205.7, 26.2, 89.9, 1591, 1102,  73,  66, 3865,    0, 1692, KH@@, HG,  5.3, 41.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/26, 00:48:04, 1340671684.30, 54.5, N,  31.7, W,  31.3, 174.2, 205.6, 26.1, 90.0, 1598, 1102,  73,  66, 3865,    0, 1691, KH@@, HG,  5.3, 42.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
