Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/07/06, 00:00:03, 1341532803.65, 62.1, N,  33.1, W,  12.4, 191.6, 204.1, 19.0, 89.9, 1922, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  8.7, 51.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:01:04, 1341532864.46, 62.1, N,  33.1, W,  10.1, 193.8, 204.1, 19.1, 90.0, 1955, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:02:04, 1341532924.14, 62.1, N,  33.1, W,  11.4, 192.5, 203.9, 19.1, 89.9, 1946, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.1, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:03:03, 1341532983.87, 62.1, N,  33.1, W,  10.6, 193.1, 203.9, 18.9, 89.9, 1945, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.1, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:04:03, 1341533043.56, 62.1, N,  33.1, W,  10.9, 192.6, 203.8, 19.1, 90.0, 1937, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  8.8, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:05:04, 1341533104.41, 62.1, N,  33.1, W,  10.1, 193.6, 203.9, 19.1, 89.9, 1940, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  8.8, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:06:04, 1341533164.20, 62.1, N,  33.1, W,  10.3, 193.8, 203.9, 19.1, 90.0, 1958, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  9.1, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:07:03, 1341533223.84, 62.1, N,  33.1, W,   9.3, 194.5, 203.9, 19.1, 89.9, 1952, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:08:03, 1341533283.62, 62.1, N,  33.1, W,  11.1, 192.3, 203.7, 19.2, 90.0, 1936, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:09:04, 1341533344.34, 62.1, N,  33.1, W,  11.4, 192.2, 203.7, 18.9, 89.9, 1951, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:10:04, 1341533404.24, 62.1, N,  33.1, W,  10.9, 192.9, 203.7, 19.3, 89.9, 1943, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:11:03, 1341533463.96, 62.1, N,  33.1, W,   9.6, 194.0, 203.7, 19.1, 89.9, 1923, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  8.6, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:12:03, 1341533523.67, 62.1, N,  33.1, W,  10.9, 192.6, 203.5, 19.1, 90.0, 1937, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  8.8, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:13:04, 1341533584.44, 62.1, N,  33.1, W,  11.6, 191.9, 203.6, 19.1, 89.9, 1945, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  9.1, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:14:04, 1341533644.21, 62.1, N,  33.1, W,   9.6, 193.5, 203.5, 19.0, 90.0, 1953, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  8.9, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:15:04, 1341533704.06, 62.1, N,  33.1, W,  10.1, 193.3, 203.5, 19.3, 90.0, 1953, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:16:03, 1341533763.79, 62.1, N,  33.1, W,   9.1, 194.1, 203.4, 19.0, 89.9, 1941, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  9.1, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:17:03, 1341533823.54, 62.1, N,  33.1, W,  12.1, 191.2, 203.4, 19.0, 89.9, 1954, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  9.3, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:18:04, 1341533884.27, 62.1, N,  33.1, W,  11.6, 191.8, 203.5, 19.0, 89.9, 1946, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  8.9, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:19:03, 1341533944.00, 62.1, N,  33.1, W,   9.1, 194.1, 203.5, 19.0, 89.9, 1952, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.1, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:20:03, 1341534003.89, 62.1, N,  33.1, W,  11.1, 192.2, 203.1, 19.0, 89.9, 1956, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.2, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:21:03, 1341534063.57, 62.1, N,  33.1, W,  11.1, 192.1, 203.1, 19.0, 90.0, 1949, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.3, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:22:04, 1341534124.31, 62.1, N,  33.1, W,   9.9, 193.3, 203.4, 19.0, 89.9, 1949, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:23:03, 1341534183.99, 62.1, N,  33.1, W,   9.6, 193.5, 203.3, 19.1, 90.0, 1936, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 49.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:24:03, 1341534243.74, 62.1, N,  33.1, W,  10.8, 192.3, 203.2, 18.9, 90.0, 1933, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:25:03, 1341534303.47, 62.1, N,  33.1, W,  11.3, 191.8, 203.1, 18.9, 89.9, 1932, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:26:04, 1341534364.24, 62.1, N,  33.1, W,  11.3, 191.5, 203.1, 19.0, 89.9, 1949, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  9.0, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:27:03, 1341534423.97, 62.1, N,  33.1, W,   9.1, 193.8, 203.1, 19.0, 89.9, 1933, 1079,  73,  69, 697,    0, 1691, KH@@, HG,  8.8, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:28:03, 1341534483.69, 62.3, N,  33.1, W,   9.9, 193.5, 203.1, 19.0, 90.0, 1928, 1079,  73,  69, 697,    0, 1692, KH@@, HG,  8.7, 51.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
2012/07/06, 00:29:04, 1341534544.39, 62.3, N,  33.1, W,   8.3, 195.2, 203.2, 19.0, 89.9, 1930, 1079,  73,  69, 697,    0, 1693, KH@@, HG,  8.6, 50.0,  069.05000096.0005320116.013069.69750512.0005320130000.11100510010000000003.010
