Date, Time_GMT, Unixtime, Lat, NS, Lon, EW, Gyro, AzRel, AzTrue, El, Cr, DacAgc, Thresh, PolAng, DacMHz, DacKHz, NID, Aux, DacStatus, RemLocal, EbNo, MdmAgc, MdmMGC
2012/06/12, 12:54:03, 1339505643.81, 37.7, N,  25.5, W, 238.3, 342.4, 220.6, 38.8, 89.9, 1637, 1117,  73,  66, 3865,    0, 1695, KH@@, HG,  5.8, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 12:55:03, 1339505703.61, 37.7, N,  25.5, W, 238.4, 341.9, 220.3, 38.7, 89.9, 1597, 1117,  73,  66, 3865,    0, 1694, KH@@, HG,  5.8, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 12:56:04, 1339505764.35, 37.7, N,  25.5, W, 238.4, 341.9, 220.4, 38.8, 89.9, 1570, 1117,  73,  66, 3865,    0, 1694, KH@@, HG,  6.0, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 12:57:04, 1339505824.07, 37.7, N,  25.5, W, 238.4, 342.1, 220.4, 38.8, 89.9, 1595, 1117,  73,  66, 3865,    0, 1694, KH@@, HG,  5.9, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 12:58:03, 1339505883.75, 37.7, N,  25.5, W, 238.4, 341.9, 220.5, 38.9, 89.9, 1562, 1117,  73,  66, 3865,    0, 1695, KH@@, HG,  5.9, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 12:59:03, 1339505943.50, 37.7, N,  25.5, W, 238.8, 341.6, 220.6, 38.9, 89.9, 1563, 1117,  73,  66, 3865,    0, 1693, KH@@, HG,  5.7, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 13:00:04, 1339506004.36, 37.7, N,  25.5, W, 238.4, 342.3, 220.6, 38.9, 90.0, 1586, 1117,  73,  66, 3865,    0, 1695, KH@@, HG,  5.8, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 13:01:04, 1339506064.13, 37.7, N,  25.5, W, 238.4, 342.1, 220.3, 38.8, 89.9, 1558, 1117,  73,  66, 3865,    0, 1694, KH@@, HG,  5.7, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 13:02:03, 1339506123.94, 37.7, N,  25.5, W, 238.4, 341.9, 220.4, 38.6, 89.9, 1575, 1117,  73,  66, 3865,    0, 1694, KH@@, HG,  5.6, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
2012/06/12, 13:03:03, 1339506183.71, 37.7, N,  25.5, W, 238.4, 341.9, 220.3, 38.8, 89.9, 1599, 1117,  73,  66, 3865,    0, 1695, KH@@, HG,  5.5, 39.0,  065.54500096.0005320115.013066.24250512.0005320130000.11100510010000000003.010
